q0,q1,q2,q3,acc_x,acc_y,acc_z
0.33,0.64,0.31,-0.63,0.27,0.07,-0.03
0.33,0.64,0.31,-0.63,0.27,0.06,0.0
0.33,0.64,0.31,-0.63,0.27,0.08,-0.05
0.33,0.64,0.31,-0.63,0.28,0.09,-0.03
0.33,0.64,0.31,-0.63,0.29,0.06,-0.01
0.33,0.64,0.31,-0.63,0.28,0.07,-0.02
0.33,0.64,0.31,-0.63,0.27,0.05,-0.02
0.33,0.64,0.31,-0.63,0.27,0.06,-0.03
0.33,0.64,0.31,-0.63,0.28,0.09,-0.02
0.33,0.64,0.31,-0.63,0.3,0.06,0.12
0.33,0.64,0.31,-0.63,0.27,0.07,0.05
0.33,0.64,0.31,-0.63,0.28,0.05,0.01
0.33,0.64,0.31,-0.63,0.27,0.07,0.01
0.33,0.64,0.31,-0.63,0.27,0.06,-0.08
0.33,0.64,0.31,-0.63,0.24,0.06,-0.11
0.33,0.64,0.31,-0.63,0.26,0.09,-0.19
0.33,0.64,0.31,-0.63,0.26,0.08,-0.17
0.33,0.64,0.31,-0.63,0.28,0.09,-0.17
0.33,0.64,0.31,-0.63,0.26,0.06,-0.06
0.33,0.64,0.31,-0.63,0.27,0.06,-0.02
0.33,0.64,0.31,-0.63,0.29,0.06,0.04
0.33,0.64,0.31,-0.63,0.3,0.05,0.12
0.33,0.64,0.31,-0.63,0.32,0.02,0.44
0.33,0.64,0.31,-0.63,0.33,0.02,0.43
0.33,0.64,0.31,-0.63,0.21,0.08,-0.37
0.33,0.64,0.31,-0.63,0.2,0.15,-0.84
0.33,0.64,0.31,-0.63,0.2,0.18,-0.63
0.33,0.64,0.31,-0.63,0.27,0.09,-0.25
0.33,0.64,0.31,-0.63,0.31,0.07,0.2
0.33,0.63,0.31,-0.63,0.33,0.01,0.2
0.33,0.63,0.31,-0.63,0.3,0.03,0.27
0.33,0.63,0.31,-0.63,0.28,0.04,0.21
0.33,0.63,0.31,-0.63,0.28,0.05,0.13
0.33,0.63,0.31,-0.63,0.29,0.02,0.23
0.33,0.63,0.31,-0.63,0.3,0.04,0.17
0.33,0.63,0.31,-0.63,0.3,0.04,0.09
0.33,0.63,0.31,-0.63,0.27,0.05,-0.02
0.33,0.63,0.31,-0.63,0.25,0.07,-0.16
0.33,0.63,0.31,-0.63,0.27,0.08,-0.16
0.33,0.63,0.31,-0.63,0.27,0.05,0.02
0.33,0.63,0.31,-0.63,0.27,0.07,0.05
0.33,0.63,0.31,-0.63,0.26,0.08,-0.21
0.33,0.64,0.31,-0.63,0.25,0.05,-0.19
0.33,0.64,0.31,-0.63,0.25,0.05,-0.1
0.33,0.64,0.31,-0.63,0.27,0.08,-0.12
0.33,0.64,0.31,-0.63,0.24,0.11,-0.23
0.33,0.64,0.31,-0.63,0.24,0.08,-0.28
0.33,0.64,0.31,-0.63,0.27,0.05,-0.12
0.33,0.63,0.31,-0.63,0.3,0.04,0.27
0.33,0.63,0.31,-0.63,0.32,0.0,0.45
0.33,0.63,0.31,-0.63,0.32,-0.01,0.6
0.33,0.63,0.31,-0.63,0.26,0.06,0.15
0.33,0.64,0.31,-0.63,0.23,0.11,-0.38
0.33,0.64,0.31,-0.63,0.19,0.09,-0.6
0.33,0.64,0.31,-0.63,0.24,0.11,-0.38
0.33,0.64,0.31,-0.63,0.26,0.05,0.08
0.33,0.64,0.31,-0.63,0.28,0.06,0.09
0.33,0.64,0.31,-0.63,0.26,0.08,0.0
0.33,0.64,0.31,-0.63,0.24,0.07,-0.23
0.33,0.64,0.31,-0.63,0.26,0.08,-0.14
0.33,0.64,0.31,-0.63,0.3,0.08,0.02
0.33,0.63,0.31,-0.63,0.29,0.03,0.35
0.33,0.63,0.31,-0.63,0.26,0.11,-0.32
0.33,0.63,0.31,-0.63,0.24,0.11,-0.32
0.33,0.63,0.31,-0.63,0.3,0.04,0.16
0.33,0.63,0.31,-0.63,0.3,0.05,0.33
0.33,0.63,0.31,-0.63,0.29,0.06,0.22
0.33,0.64,0.31,-0.63,0.3,0.08,0.14
0.33,0.64,0.31,-0.63,0.23,0.12,-0.53
0.33,0.64,0.31,-0.63,0.19,0.07,-0.61
0.33,0.64,0.31,-0.63,0.26,-0.02,0.0
0.33,0.64,0.31,-0.63,0.34,-0.03,0.77
0.33,0.64,0.31,-0.63,0.3,0.0,0.41
0.33,0.64,0.31,-0.63,0.29,0.3,-0.28
0.33,0.64,0.31,-0.63,0.34,0.26,0.53
0.33,0.64,0.31,-0.63,0.33,0.16,0.83
0.32,0.64,0.31,-0.63,0.14,0.66,0.31
0.32,0.64,0.31,-0.62,-1.08,0.37,-0.1
0.32,0.64,0.31,-0.62,-1.41,0.06,-0.18
0.32,0.64,0.31,-0.62,-1.11,0.17,0.02
0.32,0.64,0.31,-0.62,-1.04,0.61,-0.18
0.32,0.64,0.31,-0.63,-1.22,0.44,-0.2
0.32,0.64,0.31,-0.63,-1.24,0.06,0.35
0.32,0.64,0.3,-0.63,-0.87,0.13,0.3
0.32,0.64,0.3,-0.63,-0.65,0.24,0.32
0.32,0.64,0.3,-0.63,-0.82,0.09,0.16
0.32,0.64,0.29,-0.63,-0.76,-0.1,-0.21
0.32,0.64,0.29,-0.63,-0.79,0.0,-0.41
0.32,0.64,0.28,-0.64,-0.31,0.04,-0.01
0.32,0.65,0.28,-0.63,-0.28,-0.2,0.17
0.32,0.65,0.28,-0.63,-0.2,-0.09,-0.26
0.32,0.65,0.27,-0.63,0.14,-0.06,-0.66
0.32,0.66,0.27,-0.63,0.55,-0.06,-0.09
0.32,0.66,0.27,-0.63,0.79,0.03,0.28
0.32,0.66,0.27,-0.62,0.88,-0.16,0.33
0.32,0.66,0.27,-0.62,0.58,-0.27,0.0
0.32,0.66,0.27,-0.62,0.47,-0.32,-0.05
0.32,0.66,0.27,-0.62,0.38,-0.01,-0.38
0.32,0.66,0.27,-0.62,0.73,0.01,-0.13
0.31,0.66,0.27,-0.62,0.95,-0.11,0.01
0.31,0.66,0.27,-0.63,0.94,0.07,-0.15
0.31,0.66,0.27,-0.63,0.77,-0.16,0.37
0.31,0.66,0.27,-0.63,0.77,-0.45,0.57
0.31,0.65,0.28,-0.63,1.13,-0.7,0.79
0.31,0.65,0.28,-0.63,1.12,-0.56,0.73
0.31,0.65,0.28,-0.64,1.04,-0.34,0.46
0.31,0.65,0.27,-0.64,0.86,-0.31,0.34
0.31,0.65,0.27,-0.64,1.14,-0.45,0.24
0.3,0.65,0.27,-0.65,1.33,-0.31,-0.06
0.3,0.65,0.27,-0.65,1.17,0.04,-0.27
0.3,0.65,0.26,-0.65,1.14,0.24,-0.6
0.3,0.65,0.26,-0.65,1.32,0.32,-0.48
0.3,0.65,0.26,-0.65,1.53,0.4,-0.36
0.29,0.65,0.26,-0.65,1.04,0.39,-0.37
0.29,0.65,0.26,-0.65,0.54,0.35,-0.62
0.3,0.65,0.26,-0.65,0.49,0.3,-0.81
0.3,0.65,0.26,-0.65,0.83,0.13,-0.09
0.3,0.65,0.26,-0.65,0.91,0.12,0.06
0.3,0.65,0.27,-0.65,0.76,-0.06,0.22
0.31,0.65,0.27,-0.64,0.32,-0.27,0.28
0.31,0.65,0.27,-0.64,0.17,-0.35,0.39
0.31,0.65,0.27,-0.64,-0.16,-0.24,0.26
0.31,0.65,0.28,-0.63,0.23,-0.36,0.84
0.3,0.66,0.27,-0.63,0.26,-0.47,0.97
0.3,0.66,0.27,-0.63,0.05,-0.69,0.81
0.29,0.67,0.27,-0.63,0.15,-0.94,0.03
0.29,0.67,0.26,-0.63,0.42,-0.7,-0.51
0.27,0.68,0.25,-0.63,0.72,0.96,-1.87
0.26,0.69,0.25,-0.62,0.02,1.16,-1.69
0.26,0.7,0.24,-0.62,-0.56,1.07,-1.56
0.25,0.7,0.24,-0.62,-0.91,1.01,-1.64
0.25,0.7,0.24,-0.62,0.09,0.79,-0.5
0.26,0.7,0.25,-0.62,0.28,0.6,-0.38
0.26,0.7,0.25,-0.62,0.79,0.0,0.3
0.27,0.69,0.26,-0.62,0.79,-0.35,0.67
0.27,0.69,0.27,-0.62,0.71,-0.4,0.85
0.28,0.68,0.27,-0.62,0.34,-0.56,0.97
0.28,0.68,0.28,-0.62,-0.03,-0.48,0.55
0.28,0.68,0.28,-0.62,-0.18,-0.36,0.47
0.28,0.68,0.28,-0.62,-0.27,-0.14,0.5
0.28,0.68,0.27,-0.62,0.13,0.01,0.38
0.27,0.68,0.27,-0.62,0.32,0.04,0.27
0.27,0.68,0.27,-0.62,0.64,0.18,0.16
0.27,0.68,0.26,-0.63,0.78,0.28,-0.36
0.27,0.68,0.26,-0.63,0.65,0.61,-0.52
0.27,0.68,0.26,-0.63,0.59,0.51,-0.47
0.27,0.68,0.26,-0.63,0.88,0.43,-0.19
0.27,0.68,0.26,-0.63,0.71,0.4,-0.38
0.27,0.68,0.26,-0.63,0.79,0.17,0.04
0.27,0.68,0.26,-0.63,0.45,0.18,-0.14
0.27,0.68,0.26,-0.63,0.3,0.22,-0.18
0.28,0.68,0.26,-0.63,0.0,-0.03,-0.06
0.28,0.68,0.26,-0.63,0.27,0.23,0.22
0.28,0.68,0.27,-0.63,0.35,0.07,0.22
0.29,0.68,0.27,-0.62,0.14,-0.06,0.49
0.29,0.68,0.27,-0.62,0.16,-0.21,0.28
0.29,0.68,0.27,-0.62,0.07,-0.1,0.18
0.29,0.68,0.27,-0.62,0.16,0.06,0.17
0.29,0.68,0.27,-0.62,0.35,0.04,0.56
0.29,0.68,0.27,-0.62,0.07,0.11,0.14
0.29,0.68,0.26,-0.63,0.18,0.06,0.31
0.28,0.68,0.26,-0.63,0.1,0.0,-0.18
0.28,0.68,0.26,-0.63,-0.01,0.04,-0.55
0.28,0.68,0.26,-0.63,0.21,0.29,-0.58
0.28,0.67,0.26,-0.63,0.49,0.43,-0.03
0.28,0.67,0.26,-0.63,0.52,0.38,-0.07
0.28,0.67,0.26,-0.63,0.28,0.02,0.1
0.28,0.67,0.26,-0.63,0.15,-0.09,-0.04
0.29,0.67,0.26,-0.63,0.18,0.06,-0.06
0.29,0.67,0.26,-0.63,0.22,0.17,0.0
0.29,0.67,0.26,-0.63,0.16,0.18,0.05
0.29,0.67,0.26,-0.63,0.11,0.09,0.24
0.29,0.67,0.27,-0.63,-0.01,-0.07,0.16
0.29,0.67,0.27,-0.63,0.1,-0.05,0.14
0.29,0.67,0.27,-0.63,0.05,-0.02,0.12
0.29,0.67,0.27,-0.63,0.18,0.08,0.03
0.29,0.67,0.27,-0.63,0.16,0.18,0.07
0.29,0.67,0.27,-0.63,0.21,0.19,0.1
0.29,0.67,0.27,-0.63,0.34,0.07,-0.04
0.29,0.67,0.27,-0.63,0.24,0.11,-0.36
0.3,0.67,0.27,-0.63,0.36,0.11,-0.29
0.3,0.67,0.27,-0.63,0.51,0.12,-0.04
0.3,0.67,0.27,-0.63,0.36,0.15,-0.28
0.3,0.67,0.27,-0.63,0.35,0.11,-0.2
0.3,0.67,0.27,-0.63,0.32,0.13,0.04
0.3,0.67,0.27,-0.62,0.48,-0.16,0.34
0.3,0.67,0.27,-0.62,0.3,-0.15,0.25
0.3,0.67,0.27,-0.62,-0.03,-0.13,0.01
0.3,0.67,0.27,-0.62,0.09,0.02,0.0
0.3,0.67,0.27,-0.62,0.33,0.12,0.36
0.3,0.67,0.27,-0.62,0.37,-0.01,0.1
0.3,0.67,0.27,-0.62,0.37,-0.07,0.14
0.3,0.67,0.27,-0.62,0.31,-0.02,0.05
0.3,0.67,0.27,-0.62,0.32,0.13,-0.08
0.3,0.67,0.27,-0.62,0.23,0.2,-0.05
0.3,0.67,0.27,-0.62,0.23,0.1,-0.05
0.3,0.67,0.27,-0.62,0.26,0.01,0.01
0.3,0.67,0.27,-0.63,0.22,-0.02,0.1
0.3,0.67,0.27,-0.63,0.2,-0.06,0.14
0.3,0.67,0.27,-0.63,0.25,-0.06,0.44
0.3,0.67,0.27,-0.63,0.16,-0.06,0.11
0.3,0.67,0.27,-0.63,0.11,-0.08,0.15
0.3,0.67,0.26,-0.63,0.04,-0.13,-0.03
0.3,0.67,0.26,-0.63,0.4,-0.08,0.13
0.3,0.67,0.26,-0.63,0.53,-0.07,-0.02
0.3,0.67,0.26,-0.63,0.49,-0.11,-0.08
