q0,q1,q2,q3,acc_x,acc_y,acc_z
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.01,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.03,-0.01,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.33
1.0,-0.03,0.01,-0.0,0.02,-0.01,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.08,0.03,-0.29
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.01,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.09,0.04,-0.32
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.05,-0.01,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.32
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.02,-0.01,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.29
1.0,-0.03,0.01,-0.0,0.07,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.3
1.0,-0.03,0.01,-0.0,-0.02,0.0,-0.42
1.0,-0.03,0.01,-0.0,-0.01,0.01,-0.42
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.09,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.05,-0.01,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.0,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.05,-0.01,-0.41
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.4
1.0,-0.03,0.01,-0.0,0.0,0.04,-0.38
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.0,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.0,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.06,0.04,-0.39
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.05,-0.01,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.32
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.0,-0.01,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.3
1.0,-0.03,0.01,-0.0,0.1,0.02,-0.29
1.0,-0.03,0.01,-0.0,0.07,0.02,-0.32
1.0,-0.03,0.01,-0.0,-0.01,0.01,-0.35
1.0,-0.03,0.01,-0.0,-0.04,0.0,-0.41
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.07,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.32
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.07,0.03,-0.3
1.0,-0.03,0.01,-0.0,0.07,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.36
1.0,-0.03,0.01,-0.0,-0.01,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.09,0.03,-0.3
1.0,-0.03,0.01,-0.0,0.1,0.0,-0.3
1.0,-0.03,0.01,-0.0,0.01,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.04,-0.01,-0.35
1.0,-0.03,0.01,-0.0,0.01,0.06,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.0,0.04,-0.33
1.0,-0.03,0.01,-0.0,0.08,-0.01,-0.32
1.0,-0.03,0.01,-0.0,0.02,0.0,-0.42
1.0,-0.03,0.01,-0.0,0.09,0.01,-0.3
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.42
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.36
1.0,-0.03,0.01,-0.0,-0.01,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.09,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.32
1.0,-0.03,0.01,-0.0,0.0,0.08,-0.38
1.0,-0.03,0.01,-0.0,0.07,-0.01,-0.41
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.27
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.41
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.1,0.02,-0.29
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.0,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.4
1.0,-0.03,0.01,-0.0,0.03,0.06,-0.29
1.0,-0.03,0.01,-0.0,0.11,-0.08,-0.32
1.0,-0.03,0.01,-0.0,-0.04,0.0,-0.47
1.0,-0.03,0.01,-0.0,0.18,0.0,-0.2
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.03,-0.02,-0.45
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.29
1.0,-0.03,0.01,-0.0,0.09,0.01,-0.28
1.0,-0.03,0.01,-0.0,0.14,0.0,-0.26
1.0,-0.03,0.01,-0.0,-0.19,0.14,-0.52
1.0,-0.03,0.01,-0.0,-0.14,0.02,-0.62
1.0,-0.03,0.01,-0.0,0.18,0.01,-0.04
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.0,0.02,-0.47
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.28
1.0,-0.03,0.01,-0.0,0.05,-0.04,-0.39
1.0,-0.03,0.01,-0.0,-0.05,0.01,-0.42
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.07,0.03,-0.29
1.0,-0.03,0.01,-0.0,0.13,0.0,-0.31
1.0,-0.03,0.01,-0.0,-0.02,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.42
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.1,0.03,-0.25
1.0,-0.03,0.01,-0.0,-0.04,0.04,-0.43
1.0,-0.03,0.01,-0.0,0.05,-0.02,-0.39
1.0,-0.03,0.01,-0.0,0.16,0.0,-0.14
1.0,-0.03,0.01,-0.0,0.0,0.02,-0.54
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.43
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.0,0.0,-0.43
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.0,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.1,-0.01,-0.28
1.0,-0.03,0.01,-0.0,-0.01,0.02,-0.47
1.0,-0.03,0.01,-0.0,0.09,0.0,-0.42
1.0,-0.03,0.01,-0.0,0.16,0.01,-0.2
1.0,-0.03,0.01,-0.0,-0.04,0.0,-0.53
1.0,-0.03,0.01,-0.0,-0.02,0.0,-0.51
1.0,-0.03,0.01,-0.0,0.11,0.04,-0.25
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.31
1.0,-0.03,0.01,-0.0,0.02,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.1,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.07,0.02,-0.35
1.0,-0.03,0.01,-0.0,-0.01,0.01,-0.45
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.42
1.0,-0.03,0.01,-0.0,0.11,0.0,-0.26
1.0,-0.03,0.01,-0.0,-0.04,0.04,-0.47
1.0,-0.03,0.01,-0.0,0.13,0.0,-0.3
1.0,-0.03,0.01,-0.0,0.07,0.01,-0.27
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.0,0.05,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.1,0.03,-0.3
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.31
1.0,-0.03,0.01,-0.0,0.0,0.0,-0.41
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.31
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.4
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.33
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.4
1.0,-0.03,0.01,-0.0,0.1,-0.01,-0.34
1.0,-0.03,0.01,-0.0,0.01,0.05,-0.38
1.0,-0.03,0.01,-0.0,0.12,-0.01,-0.24
1.0,-0.03,0.01,-0.0,-0.02,0.01,-0.49
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.43
1.0,-0.03,0.01,-0.0,0.04,0.05,-0.31
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.07,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.29
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.05,-0.01,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.31
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.31
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.37
1.0,-0.03,0.01,-0.0,-0.01,0.02,-0.39
1.0,-0.03,0.01,-0.0,0.14,0.0,-0.27
1.0,-0.03,0.01,-0.0,0.0,0.05,-0.39
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.09,0.01,-0.28
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.41
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.32
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.4
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.42
1.0,-0.03,0.01,-0.0,0.13,0.01,-0.21
1.0,-0.03,0.01,-0.0,0.0,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.09,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.07,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.01,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.07,0.01,-0.3
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.11,-0.01,-0.29
1.0,-0.03,0.01,-0.0,0.18,0.0,-0.23
1.0,-0.03,0.01,-0.0,-0.02,0.06,-0.36
1.0,-0.03,0.01,-0.0,0.14,0.0,-0.25
1.0,-0.03,0.01,-0.0,0.1,0.0,-0.28
1.0,-0.03,0.01,-0.0,0.04,-0.01,-0.43
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.31
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.4
1.0,-0.03,0.01,-0.0,0.1,0.02,-0.25
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.4
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.42
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.32
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.31
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.07,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.07,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.4
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.29
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.31
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.33
1.0,-0.03,0.01,-0.0,0.07,0.03,-0.31
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.31
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.05,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.09,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.29,0.39,-0.21
1.0,-0.03,0.01,-0.0,-0.45,-0.33,-0.3
1.0,-0.03,0.01,-0.0,0.24,0.53,-0.5
1.0,-0.03,0.01,-0.0,0.18,0.2,-0.37
1.0,-0.03,0.01,-0.0,-0.17,-0.04,-0.55
1.0,-0.03,0.01,-0.0,0.52,0.14,-0.21
1.0,-0.03,0.01,-0.0,0.0,0.18,-0.29
1.0,-0.03,0.01,-0.0,0.05,0.29,-0.42
1.0,-0.03,0.01,-0.0,0.27,0.01,-0.26
1.0,-0.03,0.01,-0.0,0.26,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.09,-0.12
1.0,-0.03,0.01,-0.0,0.38,0.12,-0.22
1.0,-0.03,0.01,-0.0,0.36,0.09,-0.37
1.0,-0.03,0.01,-0.0,-0.07,0.09,-0.35
1.0,-0.03,0.01,-0.0,-0.07,-0.09,-0.53
1.0,-0.03,0.01,-0.0,0.17,0.18,-0.13
1.0,-0.03,0.01,-0.0,0.17,0.07,-0.49
1.0,-0.03,0.01,-0.0,0.16,-0.11,-0.36
1.0,-0.03,0.01,-0.0,0.21,0.09,-0.19
1.0,-0.03,0.01,-0.0,0.09,0.1,-0.38
1.0,-0.03,0.01,-0.0,0.12,0.12,-0.24
1.0,-0.03,0.01,-0.0,0.03,-0.09,-0.51
1.0,-0.03,0.01,-0.0,0.11,0.07,-0.26
1.0,-0.03,0.01,-0.0,0.06,-0.01,-0.31
1.0,-0.03,0.01,-0.0,0.19,0.04,-0.3
1.0,-0.03,0.01,-0.0,0.04,0.06,-0.38
1.0,-0.03,0.01,-0.0,-0.12,-0.11,-0.56
1.0,-0.03,0.01,-0.0,0.08,0.08,-0.33
1.0,-0.03,0.01,-0.0,0.12,0.02,-0.42
1.0,-0.03,0.01,-0.0,0.12,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.06,-0.06,-0.33
1.0,-0.03,0.01,-0.0,0.07,0.04,-0.42
1.0,-0.03,0.01,-0.0,0.04,-0.05,-0.3
1.0,-0.03,0.01,-0.0,0.0,0.03,-0.45
