q0,q1,q2,q3,acc_x,acc_y,acc_z
0.22,0.67,0.2,-0.68,0.03,0.07,0.02
0.22,0.67,0.2,-0.68,0.03,0.04,0.01
0.22,0.67,0.2,-0.68,0.04,0.07,0.07
0.22,0.67,0.2,-0.68,0.03,0.05,0.09
0.22,0.67,0.2,-0.68,0.04,0.06,0.09
0.22,0.67,0.2,-0.68,0.03,0.06,0.01
0.22,0.67,0.2,-0.68,0.03,0.08,-0.04
0.22,0.67,0.2,-0.68,0.03,0.08,-0.08
0.22,0.67,0.2,-0.68,0.03,0.08,0.01
0.22,0.67,0.2,-0.68,0.03,0.04,0.14
0.22,0.67,0.2,-0.68,0.06,0.04,0.11
0.22,0.67,0.2,-0.68,0.04,0.04,0.09
0.22,0.67,0.2,-0.68,0.03,0.09,0.03
0.22,0.67,0.2,-0.68,0.05,0.06,0.0
0.22,0.67,0.2,-0.68,0.04,0.07,-0.06
0.22,0.67,0.2,-0.68,0.04,0.05,0.06
0.22,0.67,0.2,-0.68,0.06,0.04,0.17
0.22,0.67,0.2,-0.68,0.05,0.06,0.25
0.22,0.67,0.2,-0.68,0.05,0.03,0.2
0.22,0.67,0.2,-0.68,0.06,0.05,0.13
0.22,0.67,0.2,-0.68,0.01,0.07,-0.07
0.22,0.67,0.2,-0.68,0.0,0.08,-0.1
0.22,0.67,0.2,-0.68,0.02,0.1,-0.1
0.22,0.67,0.2,-0.68,0.05,0.09,0.08
0.22,0.67,0.2,-0.68,0.04,0.06,0.17
0.22,0.67,0.2,-0.68,0.05,0.06,0.12
0.22,0.67,0.2,-0.68,0.04,0.06,0.08
0.22,0.67,0.2,-0.68,0.04,0.08,-0.08
0.22,0.67,0.2,-0.68,0.0,0.11,-0.08
0.22,0.67,0.2,-0.68,0.03,0.09,-0.12
0.22,0.67,0.2,-0.68,0.03,0.06,-0.04
0.22,0.67,0.2,-0.68,0.03,0.04,0.09
0.22,0.67,0.2,-0.68,0.05,0.09,0.08
0.22,0.67,0.2,-0.68,0.04,0.06,0.02
0.22,0.67,0.2,-0.68,0.04,0.07,0.08
0.22,0.67,0.2,-0.68,0.06,0.07,0.12
0.22,0.67,0.2,-0.68,0.05,0.06,0.11
0.22,0.67,0.2,-0.68,0.05,0.07,0.05
0.22,0.67,0.2,-0.68,0.06,0.08,0.06
0.22,0.67,0.2,-0.68,0.06,0.05,0.11
0.22,0.67,0.2,-0.68,0.05,0.05,0.08
0.22,0.67,0.2,-0.68,0.02,0.1,-0.05
0.22,0.67,0.2,-0.68,0.01,0.09,-0.12
0.22,0.67,0.2,-0.68,0.02,0.1,-0.13
0.22,0.67,0.2,-0.68,0.05,0.06,0.03
0.22,0.67,0.2,-0.68,0.05,0.06,0.17
0.22,0.67,0.2,-0.68,0.07,0.04,0.28
0.22,0.67,0.2,-0.68,0.07,0.04,0.43
0.22,0.67,0.2,-0.68,0.05,0.06,0.14
0.22,0.67,0.2,-0.68,0.04,0.07,-0.03
0.22,0.67,0.2,-0.68,0.0,0.1,-0.32
0.22,0.67,0.2,-0.68,0.02,0.1,-0.19
0.22,0.67,0.2,-0.68,0.04,0.07,0.06
0.22,0.67,0.2,-0.68,0.06,0.03,0.32
0.22,0.67,0.2,-0.68,0.05,0.03,0.29
0.22,0.67,0.2,-0.68,0.04,0.05,0.14
0.22,0.67,0.2,-0.68,0.01,0.1,-0.26
0.22,0.67,0.2,-0.68,0.03,0.1,-0.09
0.22,0.67,0.2,-0.68,0.03,0.07,-0.12
0.22,0.67,0.2,-0.68,0.02,0.07,0.0
0.22,0.67,0.2,-0.68,0.04,0.07,0.06
0.22,0.67,0.2,-0.68,0.05,0.04,0.22
0.22,0.67,0.2,-0.68,0.1,0.01,0.48
0.22,0.67,0.2,-0.68,0.07,0.02,0.35
0.22,0.67,0.2,-0.68,0.04,0.1,0.0
0.22,0.67,0.2,-0.68,-0.04,0.19,-0.76
0.22,0.67,0.2,-0.68,0.01,0.1,-0.12
0.22,0.67,0.2,-0.68,0.06,0.0,0.39
0.22,0.67,0.2,-0.68,0.07,-0.01,0.57
0.22,0.67,0.2,-0.68,0.01,0.06,0.05
0.22,0.67,0.2,-0.68,0.02,0.07,0.09
0.22,0.67,0.2,-0.68,0.03,0.06,0.02
0.22,0.67,0.2,-0.68,0.02,0.1,-0.19
0.22,0.67,0.2,-0.68,0.03,0.13,-0.25
0.22,0.67,0.2,-0.68,0.03,0.11,-0.07
0.22,0.67,0.2,-0.68,0.08,0.02,0.21
0.22,0.67,0.2,-0.68,0.08,-0.05,0.48
0.22,0.67,0.2,-0.68,0.11,0.05,0.5
0.22,0.67,0.2,-0.68,0.08,0.08,0.34
0.22,0.67,0.2,-0.68,0.08,0.09,0.43
0.22,0.67,0.2,-0.68,0.07,0.1,0.42
0.22,0.67,0.2,-0.68,0.03,0.09,-0.12
0.22,0.67,0.2,-0.68,0.0,0.05,-0.28
0.22,0.67,0.2,-0.68,0.02,0.08,-0.11
0.22,0.67,0.2,-0.68,0.03,0.11,-0.11
0.22,0.67,0.2,-0.68,0.02,0.1,-0.15
0.22,0.67,0.2,-0.68,0.03,0.08,-0.21
0.22,0.67,0.2,-0.68,0.03,0.03,0.02
0.22,0.67,0.2,-0.68,0.06,0.06,0.1
0.22,0.67,0.2,-0.68,0.04,0.06,0.17
0.22,0.67,0.2,-0.68,0.03,0.07,-0.09
0.22,0.67,0.2,-0.68,0.02,0.05,0.0
0.22,0.67,0.2,-0.68,0.06,0.03,0.27
0.22,0.67,0.2,-0.68,0.01,0.08,-0.05
0.22,0.67,0.2,-0.68,0.03,0.12,-0.16
0.22,0.67,0.2,-0.68,0.01,0.05,-0.06
0.22,0.67,0.2,-0.68,0.05,0.07,0.07
0.22,0.67,0.2,-0.68,0.07,0.04,0.41
0.22,0.67,0.2,-0.68,0.1,0.03,0.55
0.22,0.67,0.2,-0.68,0.02,0.09,-0.11
0.22,0.67,0.2,-0.68,-0.01,0.09,-0.24
0.22,0.67,0.2,-0.68,0.0,0.08,-0.33
0.22,0.67,0.2,-0.68,0.05,0.13,-0.08
0.22,0.67,0.2,-0.68,0.04,0.07,0.07
0.22,0.67,0.2,-0.68,-0.03,0.14,-0.72
0.22,0.67,0.2,-0.68,-0.01,0.17,-0.62
0.22,0.67,0.2,-0.68,0.1,0.07,0.23
0.22,0.67,0.2,-0.68,0.21,-0.18,1.64
0.22,0.67,0.2,-0.69,0.17,-0.1,1.36
0.22,0.66,0.2,-0.69,0.1,0.46,0.16
0.22,0.66,0.2,-0.69,0.05,0.19,0.27
0.22,0.66,0.2,-0.69,0.01,0.19,0.24
0.22,0.66,0.2,-0.69,0.07,0.61,-0.1
0.22,0.66,0.2,-0.69,0.21,0.36,0.38
0.22,0.66,0.2,-0.69,0.2,0.13,0.6
0.22,0.66,0.2,-0.68,0.04,-0.06,0.73
0.22,0.67,0.2,-0.68,0.17,-0.07,-0.11
0.22,0.67,0.2,-0.68,-0.56,-0.07,0.07
0.22,0.67,0.2,-0.68,-0.67,0.07,-0.06
0.22,0.67,0.2,-0.68,-0.52,0.03,-0.06
0.22,0.67,0.2,-0.68,-0.4,-0.04,0.26
0.22,0.67,0.2,-0.68,-0.14,0.12,0.15
0.22,0.67,0.2,-0.68,-0.26,0.1,0.16
0.22,0.67,0.2,-0.68,-0.87,-0.25,0.17
0.22,0.67,0.2,-0.68,-0.84,-0.13,-0.18
0.22,0.67,0.2,-0.68,-0.64,-0.05,0.06
