q0,q1,q2,q3,acc_x,acc_y,acc_z
0.4,0.58,0.38,-0.59,0.05,0.04,0.24
0.4,0.58,0.38,-0.59,0.01,0.0,0.0
0.41,0.58,0.38,-0.59,0.0,0.05,-0.16
0.41,0.58,0.38,-0.59,0.03,-0.06,0.33
0.41,0.58,0.38,-0.59,0.06,-0.02,0.31
0.41,0.58,0.38,-0.59,0.0,0.07,0.09
0.41,0.58,0.38,-0.59,0.03,0.02,0.24
0.41,0.58,0.38,-0.59,0.03,0.02,0.32
0.41,0.58,0.38,-0.59,0.08,0.03,0.37
0.41,0.58,0.38,-0.59,0.02,0.05,0.33
0.41,0.58,0.38,-0.59,-0.02,0.04,-0.12
0.41,0.58,0.38,-0.59,-0.02,0.07,-0.23
0.41,0.58,0.38,-0.59,-0.03,0.02,-0.31
0.41,0.58,0.38,-0.59,-0.02,0.05,-0.17
0.41,0.58,0.38,-0.59,-0.01,0.02,-0.06
0.41,0.58,0.38,-0.59,-0.03,0.01,-0.16
0.41,0.58,0.38,-0.59,-0.01,0.07,-0.3
0.41,0.58,0.38,-0.59,0.0,0.04,-0.22
0.41,0.58,0.38,-0.59,0.06,-0.13,0.26
0.41,0.58,0.38,-0.59,0.0,-0.11,0.22
0.41,0.58,0.38,-0.59,-0.02,0.1,0.17
0.41,0.58,0.38,-0.59,0.06,0.02,-0.07
0.41,0.58,0.38,-0.59,0.08,0.03,-0.17
0.41,0.58,0.38,-0.59,0.04,0.07,-0.12
0.41,0.58,0.38,-0.59,0.1,0.12,-0.08
0.41,0.58,0.38,-0.59,0.0,0.12,-0.12
0.41,0.58,0.39,-0.59,-0.5,0.14,-0.13
0.41,0.58,0.39,-0.59,-0.63,-0.04,-0.04
0.41,0.58,0.39,-0.59,-0.8,-0.2,0.33
0.41,0.58,0.39,-0.58,-1.11,-0.15,0.47
0.41,0.58,0.39,-0.58,-1.34,0.14,0.03
0.41,0.58,0.39,-0.58,-1.45,0.15,0.03
0.41,0.59,0.39,-0.59,-1.44,0.05,0.03
0.41,0.59,0.38,-0.59,-1.13,0.18,-0.11
0.4,0.59,0.38,-0.59,-0.99,0.32,-0.22
0.4,0.58,0.38,-0.59,-0.5,0.58,-0.25
0.4,0.58,0.38,-0.6,-0.36,0.62,-0.07
0.4,0.58,0.38,-0.6,-0.43,0.59,0.0
0.4,0.58,0.38,-0.6,-0.62,0.49,-0.11
0.4,0.58,0.38,-0.6,-0.79,0.35,-0.32
0.4,0.57,0.38,-0.6,-0.63,0.37,-0.41
0.41,0.57,0.38,-0.6,-0.21,0.11,0.03
0.41,0.57,0.38,-0.6,-0.01,-0.21,0.0
0.41,0.56,0.39,-0.6,0.03,-0.21,-0.01
0.41,0.56,0.39,-0.6,0.07,-0.2,-0.04
0.41,0.56,0.39,-0.6,0.29,-0.23,-0.11
0.41,0.56,0.39,-0.6,0.3,-0.2,-0.03
0.41,0.57,0.39,-0.6,0.34,-0.19,0.13
0.41,0.57,0.38,-0.6,0.53,0.03,0.07
0.41,0.57,0.38,-0.6,0.49,0.01,0.12
0.41,0.58,0.38,-0.59,0.44,0.0,0.18
0.41,0.58,0.38,-0.59,0.37,0.0,0.13
0.41,0.59,0.38,-0.59,0.28,0.02,0.26
