q0,q1,q2,q3,acc_x,acc_y,acc_z
-0.42,0.13,0.13,0.89,-0.01,0.01,0.0
-0.42,0.13,0.13,0.89,-0.02,-0.15,0.0
-0.42,0.13,0.13,0.89,-0.04,-0.04,-0.14
-0.42,0.13,0.13,0.89,0.01,0.02,-0.2
-0.42,0.13,0.13,0.89,0.07,0.03,-0.1
-0.42,0.13,0.13,0.89,0.06,-0.15,0.04
-0.42,0.13,0.13,0.89,0.03,-0.07,0.05
-0.42,0.13,0.13,0.89,0.0,0.09,0.0
-0.42,0.13,0.13,0.89,-0.06,0.12,-0.01
-0.42,0.13,0.13,0.89,0.0,0.0,-0.15
-0.42,0.13,0.13,0.89,0.0,-0.13,-0.07
-0.42,0.13,0.13,0.89,0.09,-0.14,0.06
-0.42,0.13,0.13,0.89,-0.04,-0.01,-0.14
-0.42,0.13,0.13,0.89,0.0,-0.12,-0.13
-0.42,0.13,0.13,0.89,0.0,-0.07,-0.09
-0.42,0.13,0.13,0.89,0.04,0.17,-0.02
-0.42,0.13,0.13,0.89,0.08,0.13,0.03
-0.42,0.13,0.13,0.89,0.07,0.0,0.08
-0.42,0.13,0.13,0.89,-0.07,-0.09,-0.07
-0.42,0.13,0.13,0.89,0.06,0.12,-0.03
-0.42,0.13,0.13,0.89,0.12,0.18,-0.09
-0.42,0.13,0.13,0.89,0.03,0.05,-0.12
-0.42,0.13,0.13,0.89,-0.03,0.07,-0.28
-0.42,0.13,0.13,0.89,0.05,-0.18,-0.07
-0.42,0.13,0.13,0.89,0.1,-0.09,-0.01
-0.42,0.13,0.13,0.89,0.04,0.25,0.02
-0.42,0.13,0.13,0.89,0.03,0.14,0.02
-0.42,0.13,0.13,0.89,-0.01,0.05,-0.11
-0.42,0.13,0.13,0.89,0.02,0.0,-0.02
-0.42,0.13,0.13,0.89,0.04,0.01,0.01
-0.42,0.13,0.13,0.89,0.05,-0.1,0.05
-0.42,0.13,0.13,0.89,0.07,-0.27,0.17
-0.42,0.13,0.13,0.89,0.03,0.08,0.08
-0.42,0.13,0.13,0.89,-0.02,0.13,0.09
-0.42,0.13,0.13,0.89,-0.1,0.07,-0.14
-0.42,0.13,0.13,0.89,-0.05,-0.16,-0.16
-0.42,0.13,0.13,0.89,0.02,-0.35,-0.1
-0.42,0.13,0.13,0.89,0.01,-0.02,0.01
-0.42,0.13,0.13,0.89,0.01,0.08,0.0
-0.42,0.13,0.13,0.89,-0.04,-0.03,-0.07
-0.42,0.13,0.13,0.89,-0.05,0.04,-0.1
-0.42,0.13,0.13,0.89,-0.02,-0.02,-0.18
-0.42,0.13,0.13,0.89,-0.06,-0.02,-0.27
-0.42,0.13,0.13,0.89,0.1,-0.31,-0.05
-0.42,0.13,0.13,0.89,0.06,-0.2,0.03
-0.42,0.13,0.13,0.89,-0.02,0.2,-0.1
-0.42,0.13,0.13,0.89,0.0,-0.01,-0.18
-0.42,0.13,0.13,0.89,0.03,-0.24,-0.12
-0.42,0.13,0.13,0.89,0.05,-0.2,-0.05
-0.42,0.13,0.13,0.89,0.07,0.11,0.0
-0.42,0.13,0.13,0.89,0.09,0.15,0.01
-0.42,0.13,0.13,0.89,0.0,-0.1,-0.01
-0.42,0.13,0.13,0.89,-0.02,0.26,-0.12
-0.42,0.13,0.13,0.89,-0.06,0.31,-0.2
-0.42,0.13,0.13,0.89,0.07,-0.11,-0.14
-0.42,0.13,0.13,0.89,0.05,-0.35,-0.14
-0.42,0.13,0.13,0.89,0.01,-0.24,-0.06
-0.42,0.13,0.13,0.89,0.0,0.12,0.11
-0.42,0.13,0.13,0.89,-0.05,0.12,0.15
-0.42,0.13,0.13,0.89,0.02,0.0,0.18
-0.42,0.13,0.13,0.89,0.03,-0.19,0.06
-0.42,0.13,0.13,0.89,0.08,-0.1,0.2
-0.42,0.13,0.13,0.89,-0.03,0.07,0.05
-0.42,0.13,0.13,0.89,-0.04,0.21,0.0
-0.42,0.13,0.13,0.89,0.0,0.1,-0.09
-0.42,0.13,0.13,0.89,0.02,-0.01,-0.08
-0.42,0.13,0.13,0.89,0.07,-0.32,-0.01
-0.42,0.13,0.13,0.89,0.05,-0.12,-0.01
-0.42,0.13,0.13,0.89,-0.03,0.03,-0.06
-0.42,0.13,0.13,0.89,-0.02,-0.2,-0.24
-0.42,0.13,0.13,0.89,0.05,0.13,-0.04
-0.42,0.13,0.13,0.89,0.0,0.2,0.01
-0.42,0.13,0.13,0.89,0.0,0.21,-0.02
-0.42,0.13,0.13,0.89,0.01,0.09,0.0
-0.42,0.13,0.13,0.89,0.1,0.04,0.07
-0.43,0.13,0.13,0.89,0.1,0.11,-0.03
-0.43,0.13,0.13,0.89,-0.07,0.36,-0.06
-0.43,0.13,0.13,0.89,0.01,0.14,-0.13
-0.42,0.13,0.13,0.89,0.05,-0.26,-0.09
-0.42,0.13,0.13,0.89,0.17,-0.39,-0.01
-0.43,0.13,0.13,0.89,0.16,0.02,0.1
-0.43,0.13,0.13,0.89,0.03,0.12,-0.01
-0.43,0.13,0.13,0.89,0.02,0.01,-0.09
-0.43,0.13,0.13,0.89,0.05,-0.08,-0.25
-0.43,0.13,0.13,0.89,0.13,-0.04,-0.08
-0.43,0.13,0.13,0.89,0.1,0.04,-0.06
-0.43,0.13,0.13,0.89,0.16,0.07,0.03
-0.43,0.13,0.13,0.89,-0.01,-0.1,-0.38
-0.43,0.13,0.13,0.89,-0.04,-0.17,-0.39
-0.43,0.13,0.13,0.89,-0.06,-0.1,-0.38
-0.43,0.13,0.13,0.89,0.17,0.0,0.12
-0.43,0.13,0.13,0.89,0.16,0.0,0.28
-0.43,0.13,0.13,0.89,0.0,0.05,0.17
-0.43,0.13,0.13,0.89,-0.05,0.04,-0.02
-0.43,0.13,0.13,0.89,-0.06,0.0,-0.09
-0.43,0.13,0.13,0.89,-0.02,-0.08,0.0
-0.43,0.13,0.13,0.89,0.02,-0.01,0.0
-0.43,0.13,0.13,0.89,0.08,0.1,0.12
-0.43,0.13,0.13,0.89,0.0,0.16,0.04
-0.43,0.13,0.13,0.89,0.0,0.04,-0.04
-0.43,0.13,0.13,0.89,-0.04,-0.1,-0.14
-0.42,0.13,0.13,0.89,0.03,-0.13,-0.09
-0.42,0.13,0.13,0.89,0.02,0.0,-0.1
-0.43,0.13,0.13,0.89,0.01,0.26,0.03
-0.43,0.13,0.13,0.89,0.05,0.16,0.01
-0.43,0.13,0.13,0.89,-0.05,0.16,-0.12
-0.42,0.13,0.13,0.89,-0.04,0.0,-0.21
-0.42,0.13,0.13,0.89,0.02,-0.01,-0.17
-0.42,0.13,0.13,0.89,0.0,0.05,-0.12
-0.42,0.13,0.13,0.89,0.02,0.02,-0.05
-0.42,0.13,0.13,0.89,0.03,0.07,-0.01
-0.42,0.13,0.13,0.89,0.06,-0.16,0.07
-0.42,0.13,0.13,0.89,0.04,-0.09,0.06
-0.42,0.13,0.13,0.89,0.09,-0.17,0.08
-0.42,0.13,0.13,0.89,0.14,-0.34,0.15
-0.42,0.13,0.13,0.89,0.0,0.0,0.04
-0.42,0.13,0.13,0.89,0.04,0.03,0.08
-0.42,0.13,0.13,0.89,-0.08,0.25,-0.1
-0.42,0.13,0.13,0.89,0.0,0.24,-0.11
-0.42,0.13,0.13,0.89,0.01,0.08,-0.22
-0.42,0.13,0.13,0.89,-0.03,-0.22,-0.19
-0.42,0.13,0.13,0.89,0.03,-0.27,-0.1
-0.42,0.13,0.13,0.89,0.05,-0.07,-0.01
-0.42,0.13,0.13,0.89,0.0,0.04,-0.05
-0.42,0.13,0.13,0.89,0.0,-0.03,0.04
-0.42,0.13,0.13,0.89,0.04,0.0,0.14
-0.43,0.13,0.13,0.89,-0.01,0.1,0.01
-0.43,0.13,0.13,0.89,0.1,0.02,0.08
-0.43,0.13,0.13,0.89,0.09,0.05,0.0
-0.43,0.13,0.13,0.89,0.06,0.1,0.09
-0.43,0.13,0.13,0.89,0.01,-0.1,0.06
-0.43,0.13,0.13,0.89,0.02,-0.25,-0.2
-0.43,0.13,0.13,0.89,-0.11,0.18,-0.16
-0.43,0.13,0.13,0.89,0.07,0.07,0.0
-0.43,0.13,0.13,0.89,0.02,0.06,-0.04
-0.43,0.13,0.13,0.89,-0.09,0.12,-0.15
-0.43,0.13,0.13,0.89,0.04,0.02,0.0
-0.43,0.13,0.13,0.89,-0.02,0.19,-0.03
-0.43,0.13,0.13,0.89,0.05,0.04,0.03
-0.43,0.13,0.13,0.89,0.14,-0.17,0.09
-0.43,0.13,0.13,0.89,0.06,-0.12,0.03
-0.43,0.13,0.13,0.89,0.1,0.03,-0.12
-0.43,0.13,0.13,0.89,0.04,-0.11,-0.16
-0.43,0.13,0.13,0.89,-0.14,-0.11,-0.32
-0.43,0.13,0.13,0.89,0.01,-0.04,-0.18
-0.43,0.13,0.13,0.89,0.08,0.07,0.17
-0.43,0.13,0.13,0.89,0.12,0.17,0.18
-0.43,0.13,0.13,0.89,0.02,-0.02,-0.03
-0.43,0.13,0.13,0.89,-0.09,-0.18,-0.19
-0.43,0.13,0.13,0.89,-0.03,0.06,-0.22
-0.43,0.13,0.13,0.89,-0.04,0.12,-0.2
-0.43,0.13,0.13,0.89,0.06,0.09,-0.12
-0.43,0.13,0.13,0.89,0.11,-0.14,-0.01
-0.43,0.13,0.13,0.89,0.01,-0.09,0.04
-0.43,0.13,0.13,0.89,-0.01,-0.03,0.07
-0.43,0.13,0.13,0.89,0.0,-0.01,0.14
-0.43,0.13,0.13,0.89,-0.02,0.09,0.12
-0.43,0.13,0.13,0.89,0.02,-0.04,0.09
-0.43,0.13,0.13,0.89,0.05,-0.06,0.14
-0.43,0.13,0.13,0.89,-0.04,-0.01,-0.14
-0.43,0.13,0.13,0.89,-0.02,-0.18,-0.16
-0.43,0.13,0.13,0.89,0.0,-0.26,-0.1
-0.43,0.13,0.13,0.89,0.0,0.1,-0.01
-0.43,0.13,0.13,0.89,-0.01,0.08,0.09
-0.43,0.13,0.13,0.89,-0.03,0.0,0.04
-0.43,0.13,0.13,0.89,0.0,-0.1,0.0
-0.43,0.13,0.13,0.89,0.0,0.08,-0.06
-0.43,0.13,0.13,0.89,0.01,0.05,-0.08
-0.43,0.13,0.13,0.89,-0.06,-0.07,-0.19
-0.43,0.13,0.13,0.89,0.05,-0.11,-0.05
-0.43,0.13,0.13,0.89,0.03,-0.04,-0.02
-0.43,0.13,0.13,0.89,0.01,0.28,0.0
-0.43,0.13,0.13,0.89,0.02,0.23,-0.03
-0.43,0.13,0.13,0.89,0.0,0.0,0.0
-0.43,0.13,0.13,0.89,-0.03,-0.05,-0.12
-0.43,0.13,0.13,0.89,0.11,-0.09,0.02
-0.43,0.13,0.13,0.89,0.14,-0.09,0.1
-0.43,0.13,0.13,0.89,0.0,0.13,0.02
-0.43,0.13,0.13,0.89,0.01,0.09,-0.04
-0.43,0.13,0.13,0.89,-0.04,0.08,-0.18
-0.43,0.13,0.13,0.89,0.03,0.01,-0.08
-0.43,0.13,0.13,0.89,0.12,0.02,0.04
-0.43,0.13,0.13,0.89,0.01,0.21,-0.09
-0.43,0.13,0.13,0.89,0.0,-0.05,-0.18
-0.43,0.13,0.13,0.89,0.0,-0.23,-0.23
-0.43,0.13,0.13,0.89,0.01,-0.21,-0.19
-0.43,0.13,0.13,0.89,0.06,-0.23,0.06
-0.43,0.13,0.13,0.89,0.1,0.05,0.15
-0.43,0.13,0.13,0.89,-0.02,0.42,0.0
-0.43,0.13,0.13,0.89,-0.1,0.05,-0.11
-0.43,0.13,0.13,0.89,-0.1,-0.07,-0.11
-0.43,0.13,0.13,0.89,0.01,-0.1,0.0
-0.43,0.13,0.13,0.89,0.05,0.01,0.12
-0.43,0.13,0.13,0.89,0.05,0.07,0.17
-0.43,0.13,0.13,0.89,0.03,0.22,0.25
-0.43,0.13,0.13,0.89,0.06,0.16,0.11
-0.43,0.13,0.13,0.89,0.0,0.0,-0.11
-0.43,0.13,0.13,0.89,0.0,-0.36,-0.17
-0.43,0.13,0.13,0.89,-0.01,-0.09,-0.18
-0.43,0.13,0.13,0.89,0.06,0.0,-0.1
