q0,q1,q2,q3,acc_x,acc_y,acc_z
0.21,0.67,0.19,-0.69,0.05,0.06,0.04
0.21,0.67,0.19,-0.69,0.05,0.05,0.0
0.21,0.67,0.19,-0.69,0.03,0.06,-0.08
0.21,0.67,0.19,-0.69,0.04,0.07,-0.13
0.21,0.67,0.19,-0.69,0.02,0.07,-0.17
0.21,0.67,0.19,-0.69,0.02,0.09,-0.16
0.21,0.67,0.19,-0.69,0.04,0.09,-0.11
0.21,0.67,0.19,-0.69,0.05,0.08,-0.06
0.21,0.67,0.19,-0.69,0.05,0.05,0.04
0.21,0.67,0.19,-0.69,0.05,0.03,0.02
0.21,0.67,0.19,-0.69,0.04,0.04,-0.01
0.21,0.67,0.19,-0.69,0.03,0.06,-0.1
0.21,0.67,0.19,-0.69,0.02,0.07,-0.12
0.21,0.67,0.19,-0.69,0.03,0.08,-0.17
0.21,0.67,0.19,-0.69,0.05,0.08,-0.12
0.21,0.67,0.19,-0.69,0.02,0.03,-0.03
0.21,0.67,0.19,-0.69,0.04,0.04,-0.03
0.21,0.67,0.19,-0.69,0.05,0.03,-0.03
0.21,0.67,0.19,-0.69,0.02,0.06,0.0
0.21,0.67,0.19,-0.69,0.04,0.06,-0.01
0.21,0.67,0.19,-0.69,0.04,0.04,-0.03
0.21,0.67,0.19,-0.69,0.03,0.04,-0.08
0.21,0.67,0.19,-0.69,0.02,0.05,-0.1
0.21,0.67,0.19,-0.69,0.03,0.06,-0.08
0.21,0.67,0.19,-0.69,0.05,0.05,-0.12
0.21,0.67,0.19,-0.69,0.03,0.05,-0.12
0.21,0.67,0.19,-0.69,0.04,0.06,-0.06
0.21,0.67,0.19,-0.69,0.06,0.07,-0.06
0.21,0.67,0.19,-0.69,0.04,0.03,-0.04
0.21,0.67,0.19,-0.69,0.04,0.04,-0.04
0.21,0.67,0.19,-0.69,0.06,0.06,-0.05
0.21,0.67,0.19,-0.69,0.03,0.03,-0.07
0.21,0.67,0.19,-0.69,0.02,0.04,-0.05
0.21,0.67,0.19,-0.69,0.02,0.04,-0.05
0.21,0.67,0.19,-0.69,0.04,0.05,-0.07
0.21,0.67,0.19,-0.69,0.06,0.04,-0.05
0.21,0.67,0.19,-0.69,0.04,0.05,-0.07
0.21,0.67,0.19,-0.69,0.05,0.04,-0.06
0.21,0.67,0.19,-0.69,0.05,0.03,-0.02
0.21,0.67,0.19,-0.69,0.05,0.03,-0.06
0.21,0.67,0.19,-0.69,0.04,0.05,-0.07
0.21,0.67,0.19,-0.69,0.01,0.05,-0.07
0.21,0.67,0.19,-0.69,0.01,0.03,-0.06
0.21,0.67,0.19,-0.69,0.02,0.06,-0.07
0.21,0.67,0.19,-0.69,0.03,0.04,-0.07
0.21,0.67,0.19,-0.69,0.04,0.04,-0.09
0.21,0.67,0.19,-0.69,0.04,0.04,-0.07
0.21,0.67,0.19,-0.69,0.02,0.04,-0.02
0.21,0.67,0.19,-0.69,0.03,0.05,-0.05
0.21,0.67,0.19,-0.69,0.02,0.05,-0.08
0.21,0.67,0.19,-0.69,0.04,0.04,-0.04
0.21,0.67,0.19,-0.69,0.03,0.03,-0.04
0.21,0.67,0.19,-0.69,0.04,0.07,-0.07
0.21,0.67,0.19,-0.69,0.03,0.05,-0.07
0.21,0.67,0.19,-0.69,0.04,0.04,-0.06
0.21,0.67,0.19,-0.69,0.03,0.04,-0.07
0.21,0.67,0.19,-0.69,0.03,0.03,-0.05
0.21,0.67,0.19,-0.69,0.03,0.04,-0.02
0.21,0.67,0.19,-0.69,0.05,0.06,-0.08
0.21,0.67,0.19,-0.69,0.05,0.03,-0.06
0.21,0.67,0.19,-0.69,0.04,0.03,-0.06
0.21,0.67,0.19,-0.69,0.05,0.07,-0.04
0.21,0.67,0.19,-0.69,0.03,0.04,-0.06
0.21,0.67,0.19,-0.69,0.04,0.06,-0.04
0.21,0.67,0.19,-0.69,0.05,0.04,-0.1
0.21,0.67,0.19,-0.69,0.04,0.06,-0.02
0.21,0.67,0.19,-0.69,0.04,0.03,-0.08
0.21,0.67,0.19,-0.69,0.03,0.05,-0.06
0.21,0.67,0.19,-0.69,0.04,0.07,-0.03
0.21,0.67,0.19,-0.69,0.03,0.04,-0.07
0.21,0.67,0.19,-0.69,0.04,0.04,-0.08
0.21,0.67,0.19,-0.69,0.03,0.06,-0.06
0.21,0.67,0.19,-0.69,0.04,0.02,-0.06
0.21,0.67,0.19,-0.69,0.03,0.04,-0.08
0.21,0.67,0.19,-0.69,0.03,0.05,-0.06
0.21,0.67,0.19,-0.69,0.03,0.02,-0.04
0.21,0.67,0.19,-0.69,0.06,0.05,0.01
0.21,0.67,0.19,-0.69,0.03,0.04,0.15
0.21,0.67,0.19,-0.69,0.07,0.02,0.22
0.21,0.67,0.19,-0.69,0.08,0.02,0.22
0.21,0.67,0.19,-0.69,0.04,0.0,0.3
0.21,0.67,0.19,-0.69,0.01,0.13,-0.48
0.21,0.67,0.19,-0.69,-0.05,0.01,-0.66
0.21,0.67,0.19,-0.69,0.0,0.11,-0.55
0.21,0.67,0.19,-0.69,0.0,0.1,-0.39
0.21,0.67,0.19,-0.69,0.05,0.06,0.07
0.21,0.67,0.19,-0.69,0.07,0.0,0.28
0.21,0.67,0.19,-0.69,0.06,0.01,0.24
0.21,0.67,0.19,-0.69,0.05,0.02,0.01
0.21,0.67,0.19,-0.69,0.04,0.04,-0.01
0.21,0.67,0.19,-0.69,0.04,0.05,-0.02
0.21,0.67,0.19,-0.69,0.04,0.04,-0.11
0.21,0.67,0.19,-0.69,0.0,0.06,-0.29
0.21,0.67,0.19,-0.69,0.0,0.05,-0.19
0.21,0.67,0.19,-0.69,0.02,0.01,-0.17
0.21,0.67,0.19,-0.69,0.03,0.04,0.0
0.21,0.67,0.19,-0.69,0.07,0.05,0.06
0.21,0.67,0.19,-0.69,0.07,0.01,0.4
0.21,0.67,0.19,-0.69,0.09,0.01,0.49
0.21,0.67,0.19,-0.69,0.05,0.1,-0.11
0.21,0.67,0.19,-0.69,0.0,0.11,-0.56
0.21,0.67,0.19,-0.69,-0.03,0.0,-0.57
0.21,0.67,0.19,-0.69,0.0,0.04,-0.38
0.21,0.67,0.19,-0.69,0.03,-0.01,0.16
0.21,0.67,0.19,-0.69,0.08,-0.01,0.62
0.22,0.67,0.19,-0.69,0.11,0.01,0.76
0.22,0.67,0.19,-0.69,0.04,0.21,0.03
0.22,0.67,0.19,-0.69,0.11,0.31,-0.11
0.21,0.67,0.19,-0.69,-0.09,-0.17,-0.37
0.21,0.67,0.19,-0.69,0.09,0.03,-0.05
0.21,0.67,0.19,-0.69,0.0,-0.22,0.28
0.21,0.67,0.19,-0.69,0.03,-0.08,0.23
0.21,0.67,0.19,-0.69,-0.3,-0.06,-0.06
0.21,0.67,0.18,-0.69,-0.59,0.34,-0.27
0.21,0.68,0.18,-0.68,-0.86,0.42,-0.24
0.21,0.68,0.18,-0.68,-1.04,0.28,-0.29
0.21,0.68,0.18,-0.68,-1.04,-0.05,-0.31
0.21,0.68,0.18,-0.68,-0.37,0.07,-0.15
0.21,0.68,0.17,-0.68,-0.17,0.11,-0.13
0.22,0.68,0.17,-0.68,-0.01,0.23,-0.07
0.22,0.69,0.17,-0.67,-0.44,0.2,-0.11
0.22,0.69,0.17,-0.67,-0.7,0.14,-0.06
0.22,0.69,0.17,-0.67,-0.49,-0.01,0.03
0.22,0.69,0.17,-0.67,-0.56,0.08,0.01
0.23,0.69,0.17,-0.67,-0.56,0.09,-0.14
0.23,0.69,0.17,-0.67,-0.49,-0.2,0.07
0.23,0.68,0.18,-0.67,-0.42,-0.36,0.2
0.23,0.68,0.18,-0.67,-0.3,-0.27,0.03
0.23,0.68,0.18,-0.67,-0.08,-0.29,0.17
0.23,0.68,0.18,-0.67,-0.02,-0.4,0.26
0.22,0.68,0.18,-0.67,-0.01,-0.39,0.18
0.22,0.68,0.17,-0.68,-0.12,-0.14,-0.11
0.22,0.68,0.17,-0.68,-0.26,-0.1,-0.27
0.21,0.68,0.17,-0.68,-0.14,-0.03,-0.34
0.21,0.68,0.16,-0.68,0.0,0.06,-0.3
0.21,0.68,0.16,-0.68,0.17,0.0,-0.34
0.2,0.68,0.16,-0.68,0.14,-0.06,-0.25
0.2,0.68,0.16,-0.68,-0.01,0.06,-0.6
0.2,0.69,0.15,-0.68,0.32,0.07,-0.41
0.2,0.69,0.15,-0.68,0.37,0.03,-0.19
0.2,0.69,0.15,-0.68,0.39,0.0,-0.25
0.2,0.69,0.15,-0.68,0.23,-0.04,-0.17
0.2,0.69,0.15,-0.68,0.2,-0.05,-0.12
0.2,0.69,0.15,-0.68,0.28,0.09,-0.13
0.2,0.69,0.15,-0.68,0.22,0.06,-0.1
0.2,0.69,0.15,-0.68,0.21,0.0,-0.01
0.2,0.69,0.15,-0.68,0.29,0.04,-0.01
0.2,0.69,0.15,-0.68,0.46,0.11,0.04
0.2,0.69,0.15,-0.68,0.51,0.11,0.11
0.2,0.69,0.15,-0.68,0.3,0.09,0.06
0.19,0.69,0.15,-0.68,0.35,0.02,0.01
0.19,0.69,0.15,-0.68,0.36,0.06,0.01
0.19,0.7,0.15,-0.68,0.48,0.12,0.01
0.19,0.7,0.15,-0.68,0.52,0.02,0.19
0.19,0.7,0.15,-0.67,0.6,0.01,0.34
0.19,0.7,0.15,-0.67,0.51,0.08,0.26
0.19,0.7,0.15,-0.67,0.43,0.08,0.27
0.18,0.7,0.15,-0.67,0.42,0.11,0.27
0.18,0.7,0.15,-0.67,0.45,0.11,0.29
0.18,0.7,0.14,-0.67,0.42,0.1,0.22
0.18,0.7,0.14,-0.67,0.38,0.1,0.19
0.18,0.7,0.14,-0.68,0.4,0.01,0.1
0.18,0.7,0.14,-0.68,0.65,0.07,0.12
0.18,0.7,0.14,-0.68,0.7,0.1,0.12
0.18,0.7,0.14,-0.68,0.57,-0.03,0.19
0.18,0.7,0.14,-0.68,0.2,-0.05,0.01
0.18,0.7,0.14,-0.68,0.12,-0.06,-0.03
0.17,0.7,0.13,-0.68,0.1,0.0,-0.01
0.17,0.7,0.13,-0.68,0.18,0.02,-0.03
0.17,0.7,0.13,-0.68,0.14,0.03,-0.01
0.17,0.7,0.13,-0.68,0.17,0.02,0.05
0.17,0.7,0.13,-0.68,0.16,-0.06,0.08
0.17,0.7,0.13,-0.68,0.08,-0.03,0.03
0.17,0.7,0.12,-0.68,-0.17,-0.04,-0.08
0.17,0.7,0.12,-0.68,-0.11,-0.14,0.02
0.17,0.7,0.12,-0.68,-0.07,-0.21,0.02
0.17,0.7,0.12,-0.68,0.14,-0.15,0.09
0.17,0.7,0.12,-0.68,0.21,-0.19,0.0
0.17,0.7,0.12,-0.68,0.19,-0.15,0.0
0.17,0.7,0.12,-0.68,0.09,-0.26,-0.01
0.17,0.7,0.12,-0.68,-0.17,-0.55,-0.21
0.17,0.7,0.12,-0.68,-0.19,-0.6,-0.16
0.17,0.7,0.12,-0.68,-0.33,-0.73,-0.12
0.17,0.7,0.12,-0.68,-0.65,-1.02,-0.44
0.17,0.7,0.12,-0.68,-0.73,-1.36,-0.06
0.18,0.7,0.11,-0.68,-0.69,-1.67,0.09
0.18,0.7,0.11,-0.68,-0.63,-1.62,0.1
0.19,0.7,0.11,-0.68,-0.7,-1.67,0.07
0.19,0.7,0.11,-0.68,-0.93,-1.84,-0.05
0.19,0.7,0.1,-0.68,-0.77,-1.81,0.02
0.2,0.7,0.1,-0.68,-0.71,-1.79,0.22
0.2,0.7,0.1,-0.68,-0.96,-1.95,0.0
0.2,0.7,0.1,-0.68,-0.71,-1.99,0.26
0.2,0.7,0.1,-0.68,-0.46,-1.97,0.47
0.21,0.7,0.09,-0.68,-0.23,-1.97,0.59
0.21,0.7,0.09,-0.68,-0.37,-1.88,0.16
0.21,0.7,0.09,-0.68,-0.48,-1.79,0.13
0.21,0.7,0.08,-0.68,-0.55,-1.51,-0.24
0.21,0.7,0.08,-0.68,-0.51,-1.36,-0.34
0.21,0.7,0.08,-0.68,-0.27,-1.55,0.06
0.21,0.7,0.09,-0.68,0.08,-1.74,0.42
0.21,0.7,0.09,-0.68,0.24,-1.58,0.24
0.21,0.7,0.1,-0.68,0.27,-1.54,0.29
0.21,0.7,0.1,-0.68,0.0,-1.64,0.53
0.21,0.7,0.11,-0.68,0.2,-1.48,0.58
0.21,0.7,0.12,-0.68,0.27,-1.26,0.58
0.2,0.69,0.12,-0.68,0.47,-1.05,0.76
0.2,0.69,0.13,-0.68,0.13,-1.09,0.71
0.2,0.69,0.14,-0.68,0.07,-1.0,0.59
0.19,0.69,0.14,-0.68,-0.06,-0.77,0.19
0.19,0.69,0.15,-0.68,0.25,-0.36,0.24
0.19,0.69,0.15,-0.68,0.44,-0.29,0.35
0.19,0.69,0.15,-0.69,0.77,-0.4,0.07
0.18,0.68,0.16,-0.69,1.21,-0.13,0.3
0.18,0.68,0.16,-0.69,1.25,0.18,0.13
0.18,0.68,0.16,-0.69,1.01,0.37,-0.09
0.18,0.68,0.16,-0.69,0.38,0.41,-0.31
0.18,0.68,0.17,-0.69,0.36,0.4,-0.17
0.18,0.68,0.17,-0.69,0.77,0.46,-0.03
0.18,0.67,0.18,-0.7,0.74,0.86,-0.03
0.18,0.67,0.18,-0.7,0.63,0.92,0.07
0.18,0.67,0.18,-0.7,0.47,1.05,0.19
0.18,0.67,0.19,-0.7,0.37,1.15,0.34
0.18,0.67,0.2,-0.7,0.35,1.19,0.45
0.18,0.67,0.2,-0.69,0.31,1.37,0.34
0.18,0.67,0.21,-0.69,-0.08,1.69,0.06
0.18,0.66,0.22,-0.69,-0.16,1.67,0.13
0.19,0.66,0.23,-0.69,-0.13,1.52,0.48
0.19,0.66,0.23,-0.69,-0.07,1.66,0.75
0.19,0.66,0.24,-0.69,-0.2,1.73,0.75
0.19,0.65,0.25,-0.69,-0.54,1.96,0.31
0.19,0.65,0.26,-0.69,-0.69,1.96,-0.09
0.19,0.65,0.26,-0.69,-0.55,2.0,0.21
0.19,0.64,0.27,-0.69,-0.21,2.18,0.36
0.2,0.64,0.27,-0.69,-0.19,2.44,0.01
0.2,0.64,0.28,-0.69,-0.23,2.53,0.0
0.2,0.64,0.28,-0.69,-0.23,2.38,0.09
0.2,0.63,0.28,-0.69,0.0,2.28,0.06
0.2,0.63,0.28,-0.69,0.08,2.3,0.07
0.2,0.63,0.28,-0.69,0.1,2.37,0.32
0.2,0.63,0.29,-0.69,-0.38,2.18,0.1
0.2,0.63,0.29,-0.69,-0.45,2.21,0.11
0.2,0.63,0.29,-0.69,-0.49,2.38,0.12
0.2,0.63,0.29,-0.69,-0.22,2.44,0.13
0.21,0.63,0.29,-0.69,-0.13,2.35,0.27
0.21,0.63,0.29,-0.69,-0.25,2.14,0.24
0.22,0.64,0.28,-0.69,-0.44,1.96,-0.03
0.22,0.64,0.28,-0.68,-0.33,1.93,-0.13
0.22,0.64,0.28,-0.68,0.08,1.96,0.32
0.22,0.64,0.28,-0.68,0.23,1.84,0.21
0.23,0.64,0.28,-0.68,0.15,1.84,0.18
0.23,0.64,0.28,-0.68,-0.12,1.73,0.14
