q0,q1,q2,q3,acc_x,acc_y,acc_z
0.58,-0.11,-0.05,-0.8,0.3,0.0,0.01
0.58,-0.11,-0.05,-0.8,0.41,-0.12,0.07
0.58,-0.11,-0.05,-0.8,0.52,0.14,0.21
0.58,-0.11,-0.05,-0.8,0.17,0.35,0.14
0.58,-0.11,-0.05,-0.8,0.07,0.25,0.05
0.58,-0.11,-0.05,-0.81,0.19,-0.06,0.02
0.58,-0.11,-0.05,-0.81,0.3,-0.17,0.09
0.58,-0.11,-0.05,-0.81,0.37,-0.12,-0.04
0.58,-0.11,-0.05,-0.81,0.07,-0.09,-0.19
0.58,-0.11,-0.05,-0.81,0.25,-0.11,-0.28
0.58,-0.11,-0.05,-0.81,0.2,-0.1,-0.31
0.58,-0.11,-0.05,-0.81,0.04,0.24,-0.44
0.58,-0.11,-0.05,-0.81,0.19,0.02,-0.13
0.58,-0.11,-0.06,-0.81,0.48,-0.1,0.03
0.58,-0.11,-0.06,-0.81,0.48,0.0,0.33
0.58,-0.11,-0.05,-0.81,0.01,0.22,-0.37
0.58,-0.11,-0.05,-0.81,-0.04,0.26,-0.59
0.58,-0.11,-0.06,-0.81,0.16,0.38,-0.61
0.58,-0.11,-0.06,-0.81,0.3,0.31,-0.49
0.58,-0.11,-0.06,-0.81,0.58,0.0,0.08
0.58,-0.11,-0.06,-0.81,0.32,-0.1,-0.03
0.58,-0.11,-0.06,-0.81,0.34,0.13,0.03
0.58,-0.11,-0.06,-0.81,0.0,0.53,-0.47
0.58,-0.11,-0.06,-0.81,0.24,0.21,-0.23
0.58,-0.11,-0.06,-0.81,0.34,-0.02,0.01
0.58,-0.11,-0.06,-0.81,0.5,-0.14,0.18
0.58,-0.11,-0.06,-0.8,0.54,0.05,0.64
0.58,-0.1,-0.07,-0.8,0.46,0.31,0.14
0.58,-0.1,-0.07,-0.8,0.12,0.37,-0.02
0.58,-0.1,-0.07,-0.8,0.5,0.33,0.18
0.58,-0.1,-0.07,-0.8,0.71,0.22,0.36
0.58,-0.1,-0.07,-0.8,0.54,-0.36,0.48
0.58,-0.1,-0.06,-0.8,0.16,0.01,-0.11
