q0,q1,q2,q3,acc_x,acc_y,acc_z
0.65,-0.13,-0.03,-0.75,0.03,-0.07,0.0
0.65,-0.13,-0.03,-0.75,0.05,-0.33,0.03
0.65,-0.13,-0.03,-0.75,0.15,-0.27,0.21
0.65,-0.13,-0.03,-0.75,-0.04,-0.03,0.21
0.65,-0.13,-0.03,-0.75,0.01,-0.07,0.21
0.65,-0.13,-0.03,-0.75,0.12,0.24,0.25
0.65,-0.13,-0.03,-0.75,0.1,0.25,0.23
0.65,-0.13,-0.03,-0.75,0.05,0.36,0.07
0.65,-0.13,-0.03,-0.75,0.12,0.11,0.07
0.65,-0.13,-0.03,-0.75,0.17,0.08,0.06
0.65,-0.13,-0.03,-0.75,0.13,-0.06,0.06
0.65,-0.13,-0.03,-0.75,0.15,0.0,0.08
0.65,-0.13,-0.04,-0.75,0.16,0.09,0.23
0.65,-0.13,-0.04,-0.75,0.15,-0.07,0.17
0.65,-0.13,-0.04,-0.75,0.06,-0.09,0.11
0.65,-0.13,-0.04,-0.75,0.12,-0.19,-0.25
0.65,-0.13,-0.04,-0.75,0.08,-0.07,-0.35
0.65,-0.13,-0.04,-0.75,0.11,-0.01,-0.36
0.65,-0.13,-0.04,-0.75,-0.03,-0.01,-0.26
0.65,-0.13,-0.04,-0.75,0.0,-0.02,-0.19
0.65,-0.13,-0.04,-0.75,0.24,-0.23,0.01
0.65,-0.13,-0.05,-0.75,0.22,-0.24,0.04
0.65,-0.13,-0.05,-0.75,0.04,-0.16,-0.08
0.65,-0.12,-0.05,-0.75,-0.11,-0.31,-0.22
0.65,-0.12,-0.05,-0.75,0.03,-0.08,-0.07
0.65,-0.12,-0.05,-0.75,0.03,-0.02,-0.03
0.65,-0.12,-0.06,-0.74,0.0,-0.24,0.05
0.66,-0.12,-0.06,-0.74,-0.07,-0.53,-0.15
0.66,-0.12,-0.06,-0.74,-0.03,-0.32,-0.1
0.66,-0.12,-0.06,-0.74,0.15,-0.04,0.38
0.66,-0.12,-0.06,-0.74,0.07,-0.16,0.6
0.66,-0.12,-0.07,-0.74,-0.09,-0.54,0.53
0.66,-0.12,-0.07,-0.74,-0.1,-0.35,0.37
0.66,-0.11,-0.07,-0.74,0.22,-0.12,0.27
0.66,-0.11,-0.07,-0.74,0.2,-0.16,-0.13
