q0,q1,q2,q3,acc_x,acc_y,acc_z
-0.08,-0.37,0.83,-0.42,0.7,1.13,-0.92
-0.07,-0.37,0.83,-0.42,0.64,1.33,-0.81
-0.06,-0.38,0.82,-0.42,0.71,1.39,-0.78
-0.05,-0.38,0.82,-0.42,0.83,1.55,-0.42
-0.04,-0.39,0.82,-0.42,0.92,1.72,-0.2
-0.03,-0.4,0.81,-0.43,1.08,2.3,0.05
-0.02,-0.41,0.81,-0.43,1.05,2.1,-0.37
-0.01,-0.41,0.8,-0.43,0.69,1.53,-0.61
-0.01,-0.42,0.8,-0.43,0.43,1.2,-0.62
0.0,-0.43,0.79,-0.43,0.46,1.22,-0.53
0.01,-0.44,0.79,-0.43,0.54,1.19,-0.55
0.02,-0.45,0.78,-0.43,0.54,1.08,-0.45
0.03,-0.46,0.77,-0.44,0.35,0.94,-0.18
0.03,-0.47,0.77,-0.44,0.37,0.91,-0.09
0.04,-0.48,0.76,-0.44,0.29,0.83,0.36
0.05,-0.5,0.75,-0.44,0.58,0.66,0.36
0.05,-0.5,0.74,-0.44,0.54,0.39,0.33
0.06,-0.51,0.73,-0.44,0.2,-0.1,0.08
0.06,-0.52,0.73,-0.44,0.02,-1.7,0.11
0.06,-0.53,0.72,-0.44,0.03,-2.13,0.26
0.07,-0.54,0.72,-0.44,0.06,-2.43,0.61
0.07,-0.55,0.71,-0.44,0.15,-1.57,0.88
0.07,-0.55,0.71,-0.44,0.08,-1.28,0.74
0.08,-0.55,0.71,-0.44,-0.22,-1.04,0.2
0.08,-0.55,0.71,-0.43,-0.54,-1.33,0.0
0.08,-0.55,0.71,-0.43,-0.12,-1.3,0.28
0.08,-0.55,0.71,-0.43,0.11,-1.16,0.79
0.08,-0.55,0.71,-0.43,0.22,-1.08,0.79
0.08,-0.55,0.71,-0.43,0.11,-1.37,0.55
0.08,-0.55,0.71,-0.43,0.24,-1.13,0.4
0.08,-0.54,0.72,-0.43,0.44,0.27,0.23
0.08,-0.54,0.72,-0.43,0.28,0.43,0.09
0.08,-0.53,0.73,-0.42,-0.19,-0.03,0.1
0.07,-0.53,0.74,-0.41,-0.39,-1.16,0.31
0.06,-0.53,0.74,-0.41,-0.37,-1.61,0.64
0.06,-0.53,0.75,-0.4,-0.47,-1.8,1.21
0.06,-0.52,0.76,-0.39,0.22,-1.04,1.64
0.06,-0.52,0.76,-0.39,0.08,-0.44,1.8
0.06,-0.51,0.77,-0.39,-0.08,-0.24,1.43
0.06,-0.5,0.77,-0.39,0.0,0.56,1.13
0.06,-0.5,0.77,-0.4,-0.1,0.88,1.26
0.06,-0.49,0.77,-0.41,-0.31,1.04,1.4
0.07,-0.48,0.77,-0.42,-0.4,0.56,1.6
0.07,-0.48,0.76,-0.43,-0.38,0.78,1.43
0.08,-0.47,0.75,-0.45,-0.51,3.03,0.2
0.08,-0.46,0.75,-0.47,-0.66,3.61,-0.74
0.08,-0.46,0.75,-0.47,-0.77,2.36,-0.98
0.07,-0.46,0.75,-0.48,-0.73,0.32,-0.53
0.07,-0.46,0.75,-0.48,-0.38,-1.25,0.57
0.06,-0.46,0.75,-0.48,-0.38,-1.1,0.6
0.06,-0.45,0.74,-0.49,-0.54,0.21,-0.02
0.06,-0.45,0.74,-0.5,-0.61,1.64,-1.57
0.06,-0.45,0.74,-0.5,-0.73,1.47,-1.98
0.05,-0.44,0.74,-0.51,-0.7,0.08,-1.82
0.05,-0.45,0.74,-0.51,-0.4,-0.88,-0.81
0.05,-0.45,0.73,-0.51,-0.3,-1.24,-0.42
0.04,-0.45,0.73,-0.51,-0.47,-1.44,-0.1
0.04,-0.45,0.73,-0.51,-0.68,-1.1,-0.75
0.04,-0.45,0.73,-0.51,-0.74,-1.29,-0.87
0.04,-0.45,0.73,-0.51,-0.73,-1.5,-0.74
0.04,-0.45,0.73,-0.51,-0.66,-1.52,-0.43
0.04,-0.45,0.73,-0.51,-0.69,-1.59,-0.25
0.04,-0.45,0.73,-0.5,-0.43,-1.3,-0.38
0.04,-0.46,0.74,-0.5,-0.41,-1.3,-0.67
0.04,-0.46,0.74,-0.49,-0.53,-1.61,-0.72
0.03,-0.46,0.75,-0.47,-0.53,-3.1,-0.4
0.03,-0.46,0.76,-0.46,-0.14,-3.95,0.66
0.03,-0.46,0.76,-0.45,0.36,-3.73,1.62
0.04,-0.45,0.77,-0.45,0.75,-2.29,1.58
0.05,-0.45,0.77,-0.44,0.75,0.85,-0.24
0.05,-0.44,0.78,-0.44,0.84,1.74,-0.48
0.05,-0.44,0.79,-0.43,0.78,0.81,0.39
0.05,-0.44,0.79,-0.42,0.98,-1.09,1.55
0.05,-0.44,0.79,-0.42,0.97,-1.56,1.99
0.06,-0.44,0.79,-0.42,1.03,-1.82,2.42
0.08,-0.43,0.79,-0.43,0.9,-0.43,2.39
0.09,-0.43,0.79,-0.44,0.71,1.15,1.84
0.1,-0.42,0.77,-0.46,0.57,3.14,1.2
0.12,-0.42,0.76,-0.48,0.39,4.96,0.9
