q0,q1,q2,q3,acc_x,acc_y,acc_z
0.52,-0.53,-0.29,-0.6,-0.05,-0.35,0.16
0.52,-0.53,-0.29,-0.6,-0.11,-0.39,0.2
0.52,-0.53,-0.29,-0.6,-0.08,-0.41,0.31
0.53,-0.53,-0.29,-0.6,0.05,-0.18,0.32
0.53,-0.53,-0.29,-0.6,0.06,-0.13,0.3
0.53,-0.52,-0.29,-0.6,0.04,-0.08,0.07
0.53,-0.52,-0.3,-0.6,0.04,0.05,-0.11
0.53,-0.52,-0.3,-0.6,0.12,-0.02,-0.16
0.54,-0.52,-0.3,-0.6,0.07,0.09,-0.43
0.54,-0.52,-0.3,-0.6,0.08,0.01,-0.44
0.54,-0.52,-0.3,-0.6,0.06,0.1,-0.48
0.54,-0.52,-0.3,-0.6,0.09,0.15,-0.45
0.54,-0.52,-0.3,-0.6,0.11,0.27,-0.47
0.54,-0.52,-0.3,-0.6,0.02,0.29,-0.46
0.54,-0.52,-0.3,-0.6,-0.02,0.3,-0.48
0.54,-0.52,-0.29,-0.6,-0.07,0.32,-0.42
0.54,-0.52,-0.29,-0.6,-0.09,0.44,-0.22
0.53,-0.52,-0.29,-0.6,-0.04,0.36,0.13
0.53,-0.52,-0.29,-0.6,-0.09,0.3,0.25
0.53,-0.52,-0.29,-0.6,-0.06,0.16,0.43
0.53,-0.53,-0.29,-0.6,-0.01,0.0,0.56
0.53,-0.53,-0.29,-0.6,-0.01,-0.01,0.6
0.53,-0.53,-0.29,-0.6,0.05,-0.09,0.62
0.52,-0.53,-0.28,-0.6,0.03,-0.18,0.5
0.52,-0.53,-0.28,-0.6,0.01,-0.24,0.37
0.52,-0.53,-0.28,-0.61,-0.05,-0.45,0.19
0.52,-0.53,-0.28,-0.61,-0.05,-0.51,0.02
0.52,-0.53,-0.28,-0.61,-0.01,-0.5,-0.01
0.52,-0.53,-0.28,-0.61,0.02,-0.38,0.01
0.52,-0.53,-0.28,-0.61,0.08,-0.24,0.01
0.52,-0.53,-0.28,-0.61,0.09,-0.24,0.09
0.52,-0.53,-0.28,-0.61,0.01,-0.28,0.13
0.53,-0.53,-0.28,-0.6,-0.01,-0.35,0.02
0.53,-0.53,-0.28,-0.6,-0.08,-0.34,0.0
0.53,-0.53,-0.28,-0.6,-0.12,-0.31,-0.12
0.53,-0.53,-0.28,-0.6,-0.11,-0.26,-0.2
0.53,-0.53,-0.28,-0.6,-0.09,-0.14,-0.22
0.53,-0.53,-0.28,-0.6,0.0,-0.02,-0.13
0.53,-0.53,-0.28,-0.6,0.11,0.13,0.05
0.53,-0.52,-0.28,-0.6,0.13,0.17,0.09
0.53,-0.53,-0.28,-0.6,0.11,0.27,0.19
0.53,-0.52,-0.28,-0.6,0.08,0.39,0.17
0.53,-0.52,-0.28,-0.6,0.1,0.44,0.19
0.53,-0.52,-0.28,-0.6,0.0,0.61,0.05
0.53,-0.52,-0.28,-0.6,-0.01,0.53,-0.02
0.53,-0.52,-0.28,-0.6,-0.06,0.43,0.05
0.53,-0.52,-0.28,-0.6,-0.04,0.2,0.05
0.53,-0.52,-0.28,-0.6,0.02,0.13,0.16
0.53,-0.52,-0.28,-0.6,0.03,0.14,0.21
0.53,-0.53,-0.28,-0.6,0.06,0.16,0.23
0.53,-0.53,-0.28,-0.61,0.03,0.04,0.33
0.53,-0.53,-0.28,-0.61,0.03,0.01,0.41
0.53,-0.53,-0.28,-0.61,0.08,-0.48,0.67
