q0,q1,q2,q3,acc_x,acc_y,acc_z
0.74,-0.05,-0.21,-0.63,-0.56,-2.67,0.55
0.74,-0.05,-0.21,-0.63,-0.62,-2.74,0.63
0.75,-0.05,-0.21,-0.63,-0.48,-2.81,0.72
0.75,-0.05,-0.21,-0.63,-0.17,-2.09,0.43
0.75,-0.04,-0.22,-0.62,-0.42,-1.94,0.85
0.75,-0.04,-0.22,-0.62,-0.48,-2.26,0.67
0.75,-0.04,-0.22,-0.62,-0.75,-2.12,0.72
0.76,-0.04,-0.23,-0.61,-0.36,-1.72,1.0
0.76,-0.04,-0.23,-0.61,-0.33,-1.07,0.95
0.76,-0.03,-0.23,-0.61,-0.71,-1.72,0.26
0.76,-0.03,-0.23,-0.6,-0.51,-2.06,0.27
0.77,-0.04,-0.23,-0.6,-0.5,-2.35,0.47
0.77,-0.04,-0.23,-0.6,-0.61,-1.53,0.41
0.77,-0.04,-0.23,-0.59,-1.23,-1.59,0.37
0.77,-0.04,-0.23,-0.59,-0.52,-2.2,0.2
0.77,-0.04,-0.23,-0.59,-0.21,-1.88,0.74
0.78,-0.04,-0.23,-0.58,-0.66,-0.91,-0.08
0.78,-0.04,-0.23,-0.58,-0.98,-1.06,-0.33
0.78,-0.04,-0.23,-0.58,-0.88,-2.15,-0.07
0.78,-0.04,-0.23,-0.58,0.01,-1.65,-0.5
0.78,-0.05,-0.23,-0.57,-0.07,-1.2,-0.61
0.79,-0.05,-0.23,-0.57,-0.1,-0.66,-0.47
0.79,-0.05,-0.23,-0.56,0.17,-0.54,-0.07
0.8,-0.05,-0.23,-0.56,0.31,0.06,-0.54
0.8,-0.05,-0.23,-0.55,0.25,0.68,-0.18
0.81,-0.06,-0.23,-0.54,0.22,0.47,0.09
0.81,-0.06,-0.22,-0.54,0.38,0.53,0.16
0.82,-0.06,-0.22,-0.53,0.27,1.26,0.04
0.82,-0.06,-0.22,-0.52,0.48,0.73,0.57
0.82,-0.06,-0.22,-0.52,0.58,0.38,0.89
0.83,-0.07,-0.21,-0.51,0.86,2.44,0.31
0.84,-0.07,-0.21,-0.5,0.68,2.48,0.57
0.84,-0.07,-0.21,-0.5,0.58,0.98,0.33
0.84,-0.08,-0.2,-0.49,0.56,-0.63,0.75
0.85,-0.08,-0.2,-0.48,0.97,1.73,-0.19
0.85,-0.08,-0.19,-0.48,0.97,2.64,-0.01
