q0,q1,q2,q3,acc_x,acc_y,acc_z
0.26,0.66,0.23,-0.67,-0.49,0.37,-1.01
0.26,0.66,0.22,-0.67,-0.56,0.51,-1.33
0.26,0.66,0.22,-0.67,-0.18,0.51,-0.91
0.26,0.66,0.22,-0.67,0.0,0.33,-0.71
0.27,0.66,0.23,-0.66,0.38,0.27,-0.58
0.28,0.66,0.24,-0.66,0.51,0.07,0.16
0.28,0.65,0.24,-0.66,0.32,-0.02,0.36
0.28,0.65,0.25,-0.66,-0.49,-0.19,0.25
0.28,0.65,0.25,-0.66,-0.67,-0.42,0.38
0.29,0.65,0.25,-0.66,-0.39,-0.38,0.39
0.29,0.65,0.26,-0.66,-0.24,-0.35,0.61
0.29,0.65,0.26,-0.66,-0.1,-0.17,0.38
0.29,0.65,0.26,-0.66,0.14,-0.22,0.49
0.29,0.64,0.26,-0.66,0.47,-0.13,0.54
0.29,0.65,0.26,-0.66,0.54,0.14,0.45
0.29,0.65,0.26,-0.66,0.44,0.0,0.53
0.28,0.65,0.26,-0.66,0.3,0.06,-0.23
0.28,0.65,0.25,-0.66,0.67,0.15,0.15
0.28,0.65,0.25,-0.66,0.88,0.12,0.39
0.27,0.66,0.25,-0.66,0.65,0.16,0.14
0.27,0.66,0.24,-0.66,0.68,0.31,-0.18
0.26,0.66,0.24,-0.66,0.59,0.27,-0.07
0.26,0.67,0.23,-0.66,0.35,0.34,-0.6
0.26,0.67,0.23,-0.66,0.35,0.58,-0.71
0.25,0.67,0.23,-0.66,0.43,0.61,-0.55
0.25,0.67,0.22,-0.66,0.73,0.51,-0.19
0.26,0.68,0.22,-0.65,0.63,0.27,0.13
0.26,0.68,0.22,-0.65,0.32,0.18,-0.05
0.26,0.68,0.22,-0.65,0.28,-0.01,0.72
0.26,0.68,0.22,-0.64,0.06,-0.17,0.26
0.26,0.68,0.22,-0.64,-0.05,-0.08,0.12
0.26,0.68,0.22,-0.64,0.3,-0.08,0.34
0.26,0.69,0.22,-0.64,0.55,-0.31,0.57
0.26,0.69,0.22,-0.64,0.67,-0.4,0.4
0.26,0.69,0.22,-0.64,0.78,-0.33,0.04
0.26,0.69,0.21,-0.64,1.21,0.03,0.0
0.26,0.69,0.21,-0.64,1.28,0.08,0.02
0.25,0.69,0.21,-0.64,1.28,0.07,0.13
0.25,0.7,0.21,-0.64,0.87,0.02,0.14
0.25,0.7,0.21,-0.64,0.77,0.08,0.14
0.25,0.7,0.21,-0.64,0.31,-0.1,0.03
0.25,0.7,0.21,-0.64,0.44,-0.05,0.06
0.25,0.7,0.21,-0.64,0.9,-0.16,0.57
0.25,0.7,0.21,-0.64,0.91,-0.18,0.24
0.24,0.7,0.21,-0.64,1.06,-0.2,0.58
0.24,0.7,0.21,-0.64,0.93,-0.2,0.49
0.24,0.7,0.21,-0.64,0.4,-0.15,0.03
0.24,0.7,0.21,-0.64,0.42,0.09,-0.17
0.24,0.7,0.21,-0.64,0.58,0.09,-0.07
0.24,0.7,0.21,-0.64,0.65,0.0,0.26
0.24,0.7,0.21,-0.64,0.38,-0.06,-0.17
0.24,0.7,0.2,-0.64,0.4,0.02,-0.25
0.24,0.7,0.2,-0.64,0.46,0.0,-0.09
0.24,0.7,0.2,-0.64,0.99,-0.02,0.2
0.24,0.7,0.2,-0.64,0.96,-0.01,0.12
0.24,0.7,0.2,-0.64,0.65,0.01,0.21
0.24,0.71,0.2,-0.64,0.4,-0.04,0.34
0.23,0.71,0.2,-0.64,0.2,0.0,0.2
0.23,0.71,0.19,-0.64,0.21,0.02,0.17
0.23,0.71,0.19,-0.64,0.4,-0.05,0.27
0.23,0.71,0.19,-0.64,0.33,-0.06,0.23
