q0,q1,q2,q3,acc_x,acc_y,acc_z
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.28,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.11,0.0
0.7,0.08,0.71,-0.05,0.26,-0.13,0.02
0.7,0.08,0.71,-0.05,0.27,-0.12,-0.01
0.7,0.08,0.71,-0.05,0.27,-0.12,0.01
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.15,0.01
0.7,0.08,0.71,-0.05,0.25,-0.12,-0.03
0.7,0.08,0.71,-0.05,0.27,-0.14,0.02
0.7,0.08,0.71,-0.05,0.29,-0.13,0.0
0.7,0.08,0.71,-0.05,0.25,-0.12,-0.02
0.7,0.08,0.71,-0.05,0.27,-0.14,0.02
0.7,0.08,0.71,-0.05,0.28,-0.12,0.0
0.7,0.08,0.71,-0.05,0.24,-0.11,0.0
0.7,0.08,0.71,-0.05,0.24,-0.12,0.02
0.7,0.08,0.71,-0.05,0.29,-0.12,0.01
0.7,0.08,0.71,-0.05,0.27,-0.14,0.0
0.7,0.08,0.71,-0.05,0.28,-0.12,0.03
0.7,0.08,0.71,-0.05,0.27,-0.13,-0.01
0.7,0.08,0.71,-0.05,0.25,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.12,0.02
0.7,0.08,0.71,-0.05,0.27,-0.12,0.04
0.7,0.08,0.71,-0.05,0.26,-0.11,-0.01
0.7,0.08,0.71,-0.05,0.26,-0.13,0.03
0.7,0.08,0.71,-0.05,0.26,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.13,0.0
0.7,0.08,0.71,-0.05,0.25,-0.13,0.01
0.7,0.08,0.71,-0.05,0.26,-0.12,-0.03
0.7,0.08,0.71,-0.05,0.26,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.15,0.06
0.7,0.08,0.71,-0.05,0.28,-0.12,0.02
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.28,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.28,-0.14,0.0
0.7,0.08,0.71,-0.05,0.27,-0.12,0.01
0.7,0.08,0.71,-0.05,0.27,-0.11,0.04
0.7,0.08,0.71,-0.05,0.28,-0.13,-0.01
0.7,0.08,0.71,-0.05,0.26,-0.12,0.03
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.13,0.01
0.7,0.08,0.71,-0.05,0.28,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.14,0.0
0.7,0.08,0.71,-0.05,0.26,-0.12,-0.01
0.7,0.08,0.71,-0.05,0.26,-0.11,0.0
0.7,0.08,0.71,-0.05,0.25,-0.13,0.03
0.7,0.08,0.71,-0.05,0.27,-0.12,-0.02
0.7,0.08,0.71,-0.05,0.26,-0.14,0.03
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.27,-0.11,0.02
0.7,0.08,0.71,-0.05,0.27,-0.13,0.02
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.26,-0.14,0.02
0.7,0.08,0.71,-0.05,0.25,-0.12,0.01
0.7,0.08,0.71,-0.05,0.24,-0.14,0.0
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.27,-0.15,0.0
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.26,-0.13,0.01
0.7,0.08,0.71,-0.05,0.28,-0.12,0.01
0.7,0.08,0.71,-0.05,0.26,-0.12,0.02
0.7,0.08,0.71,-0.05,0.26,-0.12,0.02
0.7,0.08,0.71,-0.05,0.26,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.11,-0.01
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.27,-0.12,0.03
0.7,0.08,0.71,-0.05,0.26,-0.12,-0.01
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.28,-0.12,0.01
0.7,0.08,0.71,-0.05,0.25,-0.11,0.0
0.7,0.08,0.71,-0.05,0.28,-0.12,0.05
0.7,0.08,0.71,-0.05,0.26,-0.12,0.02
0.7,0.08,0.71,-0.05,0.25,-0.13,-0.01
0.7,0.08,0.71,-0.05,0.26,-0.11,-0.01
0.7,0.08,0.71,-0.05,0.28,-0.13,0.02
0.7,0.08,0.71,-0.05,0.25,-0.12,-0.02
0.7,0.08,0.71,-0.05,0.27,-0.12,0.02
0.7,0.08,0.71,-0.05,0.27,-0.14,0.0
0.7,0.08,0.71,-0.05,0.28,-0.14,0.02
0.7,0.08,0.71,-0.05,0.28,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.12,0.0
0.7,0.08,0.71,-0.05,0.28,-0.13,0.0
0.7,0.08,0.71,-0.05,0.27,-0.14,0.0
0.7,0.08,0.71,-0.05,0.26,-0.14,0.0
0.7,0.08,0.71,-0.05,0.27,-0.12,-0.01
0.7,0.08,0.71,-0.05,0.26,-0.12,0.0
0.7,0.08,0.71,-0.05,0.24,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.14,0.01
0.7,0.08,0.71,-0.05,0.27,-0.12,0.02
0.7,0.08,0.71,-0.05,0.27,-0.12,-0.01
0.7,0.08,0.71,-0.05,0.29,-0.16,0.0
0.7,0.08,0.71,-0.05,0.28,-0.12,0.02
0.7,0.08,0.71,-0.05,0.26,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.15,0.03
0.7,0.08,0.71,-0.05,0.25,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.13,0.02
0.7,0.08,0.71,-0.05,0.26,-0.1,-0.02
0.7,0.08,0.71,-0.05,0.26,-0.12,-0.01
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.27,-0.13,-0.01
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.26,-0.14,0.04
0.7,0.08,0.71,-0.05,0.27,-0.13,0.01
0.7,0.08,0.71,-0.05,0.27,-0.12,0.0
0.7,0.08,0.71,-0.05,0.27,-0.15,0.0
0.7,0.08,0.71,-0.05,0.27,-0.13,0.0
0.7,0.08,0.71,-0.05,0.26,-0.12,0.0
0.7,0.08,0.71,-0.05,0.28,-0.14,0.01
0.7,0.08,0.71,-0.05,0.25,-0.14,-0.01
