q0,q1,q2,q3,acc_x,acc_y,acc_z
0.3,0.66,0.3,-0.61,0.25,-0.06,-0.09
0.3,0.66,0.3,-0.61,0.25,-0.01,-0.11
0.3,0.66,0.3,-0.61,0.24,-0.02,-0.11
0.31,0.66,0.3,-0.62,0.25,-0.05,-0.07
0.31,0.66,0.3,-0.62,0.27,-0.05,0.06
0.31,0.66,0.3,-0.62,0.27,-0.06,0.1
0.31,0.66,0.3,-0.62,0.28,-0.04,0.03
0.31,0.66,0.3,-0.62,0.26,-0.04,-0.02
0.31,0.66,0.3,-0.62,0.24,-0.06,-0.01
0.31,0.66,0.3,-0.62,0.25,-0.06,-0.06
0.31,0.65,0.3,-0.62,0.23,-0.02,-0.14
0.31,0.65,0.29,-0.62,0.27,-0.02,-0.15
0.31,0.65,0.29,-0.63,0.27,-0.03,-0.16
0.31,0.65,0.29,-0.63,0.26,-0.02,-0.17
0.31,0.65,0.29,-0.63,0.25,0.03,-0.19
0.31,0.65,0.29,-0.63,0.26,-0.12,-0.12
0.31,0.64,0.29,-0.63,0.31,-0.03,0.51
0.32,0.64,0.29,-0.63,0.31,-0.1,0.5
0.32,0.64,0.29,-0.64,0.3,-0.14,0.31
0.32,0.64,0.29,-0.64,0.29,0.04,0.16
0.32,0.64,0.29,-0.64,0.32,-0.02,0.21
0.32,0.64,0.29,-0.64,0.35,0.06,0.48
0.32,0.64,0.29,-0.64,0.34,-0.11,0.7
0.32,0.64,0.29,-0.64,0.38,-0.12,0.68
0.32,0.64,0.29,-0.64,0.37,-0.14,0.78
0.32,0.64,0.29,-0.64,0.32,-0.14,0.51
0.32,0.64,0.29,-0.64,0.31,-0.15,0.41
0.31,0.64,0.29,-0.64,0.27,-0.03,0.25
0.31,0.65,0.29,-0.63,0.28,0.04,0.07
0.31,0.65,0.29,-0.63,0.24,0.0,-0.12
0.31,0.65,0.29,-0.63,0.28,-0.01,-0.11
0.31,0.65,0.29,-0.63,0.29,-0.03,-0.15
0.31,0.65,0.29,-0.63,0.29,-0.09,0.1
0.31,0.65,0.29,-0.62,0.31,0.01,-0.14
0.31,0.66,0.3,-0.62,0.16,-0.09,-0.7
0.31,0.66,0.3,-0.62,0.21,0.0,-0.91
0.31,0.66,0.3,-0.62,0.15,0.01,-1.25
0.31,0.66,0.3,-0.62,0.21,0.04,-0.72
0.31,0.66,0.3,-0.62,0.27,-0.02,0.0
0.31,0.66,0.3,-0.62,0.31,-0.03,0.34
0.31,0.66,0.3,-0.62,0.29,-0.06,0.3
0.31,0.66,0.3,-0.62,0.29,-0.07,0.19
0.31,0.66,0.3,-0.62,0.25,-0.02,-0.11
0.31,0.66,0.3,-0.62,0.24,-0.02,-0.13
0.31,0.66,0.3,-0.62,0.26,-0.01,-0.02
