q0,q1,q2,q3,acc_x,acc_y,acc_z
0.77,0.02,-0.13,-0.63,0.0,0.38,-0.81
0.77,0.02,-0.13,-0.63,0.34,0.43,-0.4
0.77,0.02,-0.13,-0.63,0.16,0.11,-0.55
0.77,0.02,-0.13,-0.63,-0.04,0.08,-0.33
0.77,0.02,-0.13,-0.63,0.1,0.93,0.31
0.77,0.02,-0.13,-0.63,-0.91,0.11,-0.33
0.76,0.01,-0.13,-0.63,-0.84,-1.12,-0.62
0.76,0.01,-0.13,-0.63,-0.68,0.33,-0.16
0.76,0.0,-0.14,-0.63,-0.31,1.08,1.59
0.76,-0.0,-0.14,-0.64,-0.55,0.34,-0.17
0.76,-0.01,-0.15,-0.64,0.28,0.49,0.08
0.75,-0.02,-0.15,-0.64,0.43,0.56,0.21
0.75,-0.02,-0.15,-0.64,0.28,0.25,-0.01
0.75,-0.03,-0.16,-0.65,0.4,0.36,-0.02
0.74,-0.04,-0.16,-0.65,0.53,0.16,0.2
0.74,-0.04,-0.16,-0.65,0.82,0.39,0.32
0.74,-0.05,-0.16,-0.65,-0.1,0.88,-0.76
0.74,-0.06,-0.16,-0.66,-0.23,0.43,-0.69
0.73,-0.07,-0.16,-0.66,-0.11,-1.05,-0.38
0.73,-0.07,-0.16,-0.66,-0.09,-1.0,-0.37
0.73,-0.08,-0.16,-0.66,-0.11,-0.72,-0.48
0.72,-0.08,-0.17,-0.66,0.38,0.01,-0.29
0.72,-0.09,-0.17,-0.67,0.67,0.14,0.13
0.72,-0.09,-0.17,-0.67,0.41,0.2,0.12
0.72,-0.1,-0.17,-0.67,0.22,0.28,0.19
0.72,-0.11,-0.17,-0.67,0.01,0.3,-0.11
0.71,-0.11,-0.17,-0.67,0.0,0.26,-0.09
0.71,-0.12,-0.17,-0.67,0.12,-0.06,0.04
0.71,-0.13,-0.17,-0.67,0.11,-0.41,0.27
0.71,-0.13,-0.17,-0.67,0.16,-0.39,0.27
0.71,-0.14,-0.17,-0.67,0.26,0.31,0.28
0.7,-0.14,-0.17,-0.68,-0.21,0.63,-0.17
0.7,-0.15,-0.16,-0.68,-0.36,0.5,-0.37
0.7,-0.15,-0.16,-0.68,-0.16,0.07,-0.42
0.7,-0.16,-0.16,-0.68,0.36,-0.19,0.23
0.7,-0.17,-0.16,-0.68,0.39,-0.01,0.5
0.69,-0.17,-0.16,-0.68,0.24,0.67,0.71
0.69,-0.18,-0.15,-0.68,0.19,0.5,0.97
0.69,-0.19,-0.15,-0.68,0.22,0.06,0.89
0.69,-0.19,-0.14,-0.69,0.49,-0.02,0.98
0.68,-0.2,-0.13,-0.69,0.48,-0.01,0.86
0.68,-0.21,-0.12,-0.69,0.36,0.09,0.92
0.68,-0.21,-0.1,-0.7,-0.16,-0.34,0.47
0.67,-0.22,-0.09,-0.7,-0.48,0.16,0.11
0.67,-0.22,-0.08,-0.71,-0.24,-0.48,0.02
0.66,-0.23,-0.06,-0.71,0.03,-1.44,0.5
0.66,-0.23,-0.05,-0.72,0.19,-2.62,1.2
0.65,-0.23,-0.04,-0.72,0.19,-2.36,1.11
0.65,-0.23,-0.03,-0.72,0.13,-1.1,0.52
0.65,-0.23,-0.01,-0.72,0.64,-1.03,0.52
0.65,-0.23,-0.01,-0.73,0.89,-1.26,0.74
0.65,-0.22,0.01,-0.73,1.44,-2.12,0.66
0.65,-0.22,0.03,-0.73,1.54,-1.74,0.03
0.64,-0.21,0.04,-0.73,1.27,-1.46,-0.92
0.64,-0.2,0.06,-0.74,1.01,-0.98,-2.17
0.64,-0.2,0.08,-0.74,0.86,-0.89,-2.61
0.64,-0.2,0.09,-0.74,1.16,-1.22,-2.34
0.64,-0.2,0.11,-0.74,1.22,-1.25,-2.34
0.63,-0.2,0.13,-0.73,0.73,-1.29,-3.01
0.63,-0.21,0.14,-0.73,0.85,-1.16,-3.21
0.63,-0.21,0.16,-0.73,0.89,0.36,-3.34
0.63,-0.21,0.17,-0.73,0.84,0.88,-2.84
0.63,-0.21,0.18,-0.72,0.7,0.27,-2.67
0.63,-0.21,0.19,-0.72,0.15,-0.44,-1.92
0.64,-0.21,0.19,-0.71,-0.17,0.73,-1.69
0.64,-0.21,0.19,-0.71,-0.23,1.58,-1.23
0.65,-0.21,0.19,-0.71,-0.09,1.68,-0.32
0.66,-0.21,0.18,-0.7,0.15,2.45,0.5
0.66,-0.21,0.17,-0.7,0.09,3.04,0.86
0.67,-0.21,0.17,-0.69,-0.34,4.1,1.28
0.68,-0.2,0.16,-0.69,-0.27,4.67,1.62
0.68,-0.2,0.16,-0.69,-0.12,4.92,1.7
0.68,-0.2,0.15,-0.69,0.56,3.84,1.44
