q0,q1,q2,q3,acc_x,acc_y,acc_z
0.37,0.6,0.34,-0.62,0.25,0.0,-0.15
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.27,0.0,-0.17
0.37,0.6,0.34,-0.62,0.27,0.0,-0.16
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.18
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.27,0.0,-0.17
0.37,0.6,0.34,-0.62,0.26,-0.03,-0.16
0.37,0.6,0.34,-0.62,0.27,0.0,-0.17
0.37,0.6,0.34,-0.62,0.27,0.0,-0.19
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.28,0.0,-0.14
0.37,0.6,0.34,-0.62,0.25,0.0,-0.17
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.27,-0.04,-0.15
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.29,0.0,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.19
0.37,0.6,0.34,-0.62,0.26,0.0,-0.19
0.37,0.6,0.34,-0.62,0.25,-0.03,-0.14
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.26,0.0,-0.17
0.37,0.6,0.34,-0.62,0.28,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.27,0.0,-0.16
0.37,0.6,0.34,-0.62,0.26,0.0,-0.18
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.28,0.0,-0.17
0.37,0.6,0.34,-0.62,0.28,0.0,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.19
0.37,0.6,0.34,-0.62,0.28,0.0,-0.17
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.19
0.37,0.6,0.34,-0.62,0.27,0.0,-0.16
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.18
0.37,0.6,0.34,-0.62,0.27,0.0,-0.12
0.37,0.6,0.34,-0.62,0.25,0.0,-0.18
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.17
0.37,0.6,0.34,-0.62,0.26,0.0,-0.14
0.37,0.6,0.34,-0.62,0.26,0.0,-0.17
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.19
0.37,0.6,0.34,-0.62,0.26,-0.03,-0.15
0.37,0.6,0.34,-0.62,0.26,0.0,-0.17
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.29,0.0,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.26,0.0,-0.17
0.37,0.6,0.34,-0.62,0.29,-0.02,-0.19
0.37,0.6,0.34,-0.62,0.28,0.0,-0.18
0.37,0.6,0.34,-0.62,0.29,0.0,-0.19
0.37,0.6,0.34,-0.62,0.29,-0.01,-0.2
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.28,0.0,-0.16
0.37,0.6,0.34,-0.62,0.26,0.0,-0.13
0.37,0.6,0.34,-0.62,0.27,0.01,-0.16
0.37,0.6,0.34,-0.62,0.27,0.0,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.18
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.26,0.0,-0.17
0.37,0.6,0.34,-0.62,0.25,0.0,-0.19
0.37,0.6,0.34,-0.62,0.27,0.0,-0.17
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.2
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.28,0.0,-0.19
0.37,0.6,0.34,-0.62,0.28,0.0,-0.18
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.18
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.18
0.37,0.6,0.34,-0.62,0.26,0.0,-0.16
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.19
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.16
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.14
0.37,0.6,0.34,-0.62,0.27,0.0,-0.13
0.37,0.6,0.34,-0.62,0.29,-0.02,-0.17
0.37,0.6,0.34,-0.62,0.28,0.0,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.03,-0.14
0.37,0.6,0.34,-0.62,0.28,-0.04,-0.14
0.37,0.6,0.34,-0.62,0.28,0.0,-0.13
0.37,0.6,0.34,-0.62,0.26,-0.03,-0.14
0.37,0.6,0.34,-0.62,0.24,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.12
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.04,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.28,0.01,-0.19
0.37,0.6,0.34,-0.62,0.26,0.0,-0.19
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.08
0.37,0.6,0.34,-0.62,0.28,0.0,-0.2
0.37,0.6,0.34,-0.62,0.26,0.0,-0.16
0.37,0.6,0.34,-0.62,0.28,0.0,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.03,-0.13
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.21
0.37,0.6,0.34,-0.62,0.25,0.0,-0.14
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.2
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.26,0.0,-0.11
0.37,0.6,0.34,-0.62,0.28,-0.02,-0.14
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.12
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.15
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.03,-0.15
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.02,-0.12
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.12
0.37,0.6,0.34,-0.62,0.25,0.0,-0.18
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.3,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.27,0.0,-0.17
0.37,0.6,0.34,-0.62,0.28,-0.03,-0.16
0.37,0.6,0.34,-0.62,0.28,0.0,-0.15
0.37,0.6,0.34,-0.62,0.27,0.0,-0.16
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.13
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.26,0.0,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.15
0.37,0.6,0.34,-0.62,0.26,0.0,-0.19
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.26,0.0,-0.13
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.27,0.0,-0.14
0.37,0.6,0.34,-0.62,0.24,0.0,-0.14
0.37,0.6,0.34,-0.62,0.26,-0.03,-0.16
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.28,0.0,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.28,0.0,-0.13
0.37,0.6,0.34,-0.62,0.27,0.0,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.27,0.0,-0.13
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.12
0.37,0.6,0.34,-0.62,0.25,-0.02,-0.17
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.29,-0.02,-0.17
0.37,0.6,0.34,-0.62,0.29,-0.03,-0.14
0.37,0.6,0.34,-0.62,0.28,0.0,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.26,0.0,-0.15
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.14
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.16
0.37,0.6,0.34,-0.62,0.26,0.0,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.16
0.37,0.6,0.34,-0.62,0.27,0.0,-0.18
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.13
0.37,0.6,0.34,-0.62,0.28,-0.02,-0.17
0.37,0.6,0.34,-0.62,0.28,0.0,-0.13
0.37,0.6,0.34,-0.62,0.29,-0.01,-0.15
0.37,0.6,0.34,-0.62,0.27,0.0,-0.17
0.37,0.6,0.34,-0.62,0.27,-0.02,-0.14
0.37,0.6,0.34,-0.62,0.27,-0.03,-0.15
0.37,0.6,0.34,-0.62,0.26,-0.01,-0.17
0.37,0.6,0.34,-0.62,0.24,-0.02,-0.15
0.37,0.6,0.34,-0.62,0.28,-0.01,-0.12
0.37,0.6,0.34,-0.62,0.27,-0.01,-0.18
0.37,0.6,0.34,-0.62,0.26,0.0,-0.12
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.08
0.37,0.6,0.34,-0.62,0.29,-0.02,-0.06
0.37,0.6,0.34,-0.62,0.28,-0.03,0.01
0.37,0.6,0.34,-0.62,0.25,-0.01,-0.25
0.37,0.6,0.34,-0.62,0.2,0.06,-0.41
0.37,0.6,0.34,-0.62,0.19,0.06,-0.66
0.37,0.6,0.34,-0.62,0.28,0.03,-0.29
