q0,q1,q2,q3,acc_x,acc_y,acc_z
0.19,0.67,0.17,-0.69,0.05,0.06,0.08
0.19,0.67,0.17,-0.69,0.07,0.06,0.25
0.19,0.67,0.17,-0.69,0.07,0.06,0.27
0.19,0.67,0.17,-0.69,0.06,0.1,-0.01
0.19,0.67,0.17,-0.69,0.07,0.0,0.3
0.19,0.67,0.17,-0.69,0.07,0.01,0.32
0.19,0.68,0.17,-0.69,0.04,0.06,0.02
0.19,0.68,0.17,-0.69,0.05,0.07,-0.02
0.19,0.68,0.17,-0.69,0.06,0.07,-0.01
0.19,0.68,0.17,-0.69,0.03,0.05,-0.08
0.19,0.68,0.17,-0.69,0.04,0.02,-0.17
0.19,0.68,0.17,-0.69,0.03,0.0,-0.12
0.19,0.68,0.17,-0.69,0.03,0.03,-0.02
0.19,0.68,0.17,-0.69,0.07,0.04,0.15
0.19,0.68,0.17,-0.69,0.06,0.09,0.0
0.19,0.68,0.17,-0.69,0.01,0.07,-0.2
0.19,0.68,0.17,-0.68,0.0,0.03,-0.51
0.19,0.68,0.17,-0.68,-0.02,0.0,-0.38
0.19,0.68,0.17,-0.68,0.08,0.04,0.1
0.19,0.68,0.17,-0.69,0.07,0.06,0.0
0.19,0.68,0.17,-0.69,0.04,0.04,-0.1
0.19,0.68,0.17,-0.69,0.09,0.0,0.31
0.19,0.68,0.17,-0.69,0.04,0.03,0.0
0.19,0.68,0.17,-0.69,0.03,0.11,-0.23
0.19,0.68,0.17,-0.69,0.0,0.08,-0.24
0.19,0.68,0.17,-0.69,0.07,0.07,-0.08
0.19,0.68,0.17,-0.69,0.09,0.03,0.32
0.19,0.68,0.17,-0.69,0.1,0.06,0.21
0.19,0.68,0.17,-0.69,0.04,0.06,0.05
0.19,0.68,0.17,-0.69,0.05,0.06,0.01
0.19,0.68,0.17,-0.69,0.04,0.06,-0.1
0.19,0.68,0.17,-0.69,0.04,0.04,-0.16
0.19,0.68,0.17,-0.69,0.03,0.1,-0.18
0.19,0.68,0.17,-0.69,0.05,0.05,-0.1
0.19,0.68,0.17,-0.69,0.05,0.03,-0.06
0.19,0.68,0.17,-0.69,0.04,0.03,-0.01
0.19,0.68,0.17,-0.69,0.05,0.01,-0.01
0.19,0.68,0.17,-0.69,0.05,0.07,0.0
0.19,0.68,0.17,-0.69,0.05,0.06,0.01
0.19,0.68,0.17,-0.69,0.0,0.04,-0.26
0.19,0.68,0.17,-0.69,0.01,0.07,-0.57
0.19,0.68,0.17,-0.69,0.0,0.06,-0.56
0.19,0.68,0.17,-0.69,0.05,0.06,-0.13
0.19,0.68,0.17,-0.69,0.07,0.09,0.06
0.19,0.67,0.17,-0.69,0.06,0.12,0.01
0.19,0.67,0.17,-0.69,0.04,0.07,0.0
0.19,0.67,0.17,-0.69,0.07,-0.06,-0.03
0.19,0.67,0.17,-0.69,0.06,-0.17,0.12
0.19,0.67,0.17,-0.7,0.04,0.14,0.03
0.19,0.67,0.17,-0.7,0.07,0.09,0.13
0.19,0.67,0.17,-0.7,0.09,0.02,0.33
0.19,0.67,0.17,-0.7,0.09,0.07,0.31
0.19,0.67,0.17,-0.7,0.06,0.05,0.19
0.19,0.67,0.17,-0.7,0.05,0.04,0.08
0.19,0.67,0.17,-0.7,0.08,-0.05,0.31
0.19,0.67,0.17,-0.7,0.11,-0.01,0.36
0.19,0.67,0.17,-0.7,0.07,-0.02,0.26
0.19,0.67,0.17,-0.7,0.0,0.08,-0.22
0.19,0.67,0.17,-0.7,0.01,0.13,-0.32
0.19,0.67,0.17,-0.7,0.01,0.05,-0.28
0.19,0.67,0.17,-0.7,0.04,0.04,0.04
0.19,0.67,0.17,-0.7,0.06,0.02,0.11
0.19,0.67,0.17,-0.7,0.05,0.04,0.01
0.19,0.67,0.17,-0.69,0.01,0.05,-0.23
0.19,0.67,0.17,-0.69,0.01,0.07,-0.31
0.19,0.67,0.17,-0.69,0.06,0.13,-0.3
0.19,0.67,0.17,-0.69,0.01,0.07,-0.27
0.19,0.67,0.17,-0.69,0.07,0.03,0.22
0.19,0.67,0.17,-0.69,0.1,-0.02,0.46
0.19,0.67,0.17,-0.69,0.06,0.02,0.11
0.19,0.67,0.17,-0.69,0.0,0.04,-0.17
0.19,0.67,0.17,-0.69,0.01,0.08,-0.33
0.19,0.67,0.17,-0.69,0.0,0.12,-0.52
0.19,0.67,0.17,-0.69,0.04,0.09,-0.03
0.19,0.67,0.17,-0.69,0.03,0.07,-0.01
0.19,0.67,0.17,-0.69,0.0,0.04,-0.31
0.19,0.67,0.17,-0.69,0.06,0.04,0.07
0.19,0.67,0.17,-0.7,0.06,0.0,0.2
0.19,0.67,0.17,-0.7,0.08,-0.05,0.44
0.19,0.67,0.17,-0.7,0.04,0.04,-0.03
0.19,0.67,0.17,-0.7,0.03,0.06,-0.09
0.19,0.67,0.17,-0.7,0.05,-0.03,0.05
0.19,0.67,0.17,-0.7,0.06,-0.15,0.5
0.19,0.67,0.17,-0.7,0.08,0.0,0.48
0.19,0.67,0.17,-0.7,-0.2,0.13,0.07
0.19,0.67,0.17,-0.7,-1.16,0.0,-0.22
0.18,0.68,0.16,-0.7,-1.48,-0.19,-0.15
0.18,0.68,0.16,-0.7,-1.54,-0.11,0.08
0.18,0.68,0.15,-0.7,-1.09,-0.03,-0.06
0.18,0.68,0.15,-0.7,-1.26,0.09,-0.52
