q0,q1,q2,q3,acc_x,acc_y,acc_z
0.27,0.65,0.25,-0.66,0.01,0.04,-0.01
0.27,0.65,0.25,-0.66,0.03,0.01,0.11
0.27,0.65,0.25,-0.66,0.02,0.01,0.18
0.27,0.65,0.25,-0.66,0.01,0.03,0.02
0.27,0.65,0.25,-0.66,0.01,0.01,-0.07
0.27,0.65,0.25,-0.66,0.01,0.0,-0.06
0.27,0.65,0.25,-0.66,0.01,0.0,0.08
0.27,0.65,0.25,-0.66,0.03,0.01,0.12
0.27,0.65,0.25,-0.66,0.01,0.03,0.05
0.27,0.65,0.25,-0.66,0.02,-0.03,0.08
0.27,0.65,0.25,-0.66,0.06,0.01,0.19
0.27,0.65,0.25,-0.66,0.03,0.01,0.17
0.27,0.65,0.25,-0.66,0.01,0.01,0.06
0.27,0.65,0.25,-0.66,0.01,0.03,0.0
0.27,0.65,0.25,-0.66,0.02,0.02,-0.16
0.27,0.65,0.25,-0.66,0.0,0.03,-0.17
0.27,0.65,0.25,-0.66,0.01,0.01,-0.19
0.27,0.65,0.25,-0.66,0.0,0.03,-0.09
0.27,0.65,0.25,-0.66,0.03,0.0,0.09
0.27,0.65,0.25,-0.66,0.03,0.0,0.08
0.27,0.65,0.25,-0.66,0.02,-0.01,0.13
0.27,0.65,0.25,-0.66,0.02,0.03,0.12
0.27,0.65,0.25,-0.66,0.02,0.02,0.08
0.27,0.65,0.25,-0.66,0.02,0.02,0.12
0.27,0.65,0.25,-0.66,0.04,-0.01,0.39
0.27,0.65,0.25,-0.66,0.03,-0.03,0.35
0.27,0.65,0.25,-0.66,-0.02,0.03,-0.2
0.27,0.65,0.25,-0.66,-0.02,0.0,-0.19
0.27,0.65,0.25,-0.66,0.0,0.03,-0.1
0.27,0.65,0.25,-0.66,-0.03,-0.1,-0.11
0.27,0.65,0.25,-0.66,-0.01,-0.02,-0.05
0.27,0.65,0.25,-0.66,0.01,0.13,-0.25
0.27,0.65,0.25,-0.66,0.02,0.31,-0.34
0.27,0.65,0.25,-0.66,0.01,-0.08,0.13
0.27,0.65,0.25,-0.66,0.05,-0.03,0.53
0.27,0.65,0.25,-0.66,0.05,-0.03,0.57
0.27,0.65,0.25,-0.66,-0.01,0.04,-0.08
0.27,0.65,0.25,-0.66,0.04,0.0,0.32
0.27,0.65,0.25,-0.66,0.1,-0.03,0.71
0.27,0.65,0.25,-0.66,0.09,0.06,0.73
0.27,0.65,0.25,-0.66,0.08,0.2,0.05
0.27,0.65,0.25,-0.66,0.03,0.05,0.03
0.27,0.66,0.25,-0.66,-0.01,0.06,-0.21
0.27,0.66,0.25,-0.66,0.0,0.02,-0.3
0.27,0.66,0.25,-0.66,-0.02,0.03,-0.23
0.27,0.66,0.25,-0.66,0.0,-0.01,-0.03
0.27,0.66,0.25,-0.66,0.0,0.0,-0.01
0.27,0.66,0.25,-0.66,0.0,0.04,-0.13
0.27,0.66,0.25,-0.66,-0.01,0.02,-0.32
0.27,0.66,0.25,-0.65,-0.01,-0.01,-0.1
0.27,0.66,0.25,-0.65,0.0,0.02,-0.01
0.27,0.66,0.25,-0.66,0.02,0.05,0.01
0.27,0.66,0.25,-0.66,0.02,0.0,0.0
0.27,0.66,0.25,-0.66,0.05,0.07,0.2
0.27,0.66,0.25,-0.66,0.06,-0.01,0.47
0.27,0.66,0.25,-0.66,0.05,0.07,0.07
0.27,0.66,0.25,-0.66,0.0,0.02,-0.03
0.27,0.66,0.25,-0.66,0.02,0.06,-0.05
0.27,0.66,0.25,-0.65,0.03,0.03,0.04
0.27,0.66,0.25,-0.65,0.01,-0.01,0.06
0.27,0.66,0.25,-0.65,-0.02,0.02,-0.18
0.27,0.66,0.25,-0.65,0.03,0.0,0.05
0.27,0.66,0.25,-0.65,0.0,0.0,0.1
0.27,0.66,0.25,-0.65,-0.01,-0.15,0.44
0.27,0.66,0.25,-0.66,-0.14,-0.37,0.9
0.27,0.66,0.25,-0.66,-0.64,-0.67,1.11
0.27,0.66,0.25,-0.66,-0.96,-0.6,0.55
0.26,0.66,0.24,-0.66,-1.01,-0.33,0.31
0.26,0.66,0.24,-0.66,-0.99,-0.27,0.5
0.26,0.66,0.23,-0.66,-1.13,-0.01,0.08
0.26,0.66,0.23,-0.66,-1.16,0.08,0.13
0.26,0.66,0.23,-0.66,-1.31,0.0,0.17
0.26,0.66,0.22,-0.66,-1.3,0.14,-0.46
0.26,0.66,0.22,-0.67,-1.05,0.25,-0.74
0.26,0.66,0.22,-0.67,-0.65,0.23,-0.35
0.26,0.66,0.22,-0.67,-0.37,0.19,-0.55
0.26,0.65,0.22,-0.68,-0.11,0.19,-0.63
0.26,0.65,0.23,-0.68,0.0,0.2,-0.61
0.26,0.65,0.23,-0.68,0.32,0.21,-0.25
0.26,0.64,0.24,-0.68,0.5,0.16,0.03
0.26,0.64,0.24,-0.68,0.4,0.11,0.15
0.26,0.64,0.24,-0.68,0.13,0.24,-0.16
0.25,0.64,0.25,-0.68,0.05,0.16,0.07
0.25,0.64,0.25,-0.68,0.08,0.14,0.27
0.25,0.64,0.25,-0.68,0.12,0.1,0.21
0.25,0.64,0.26,-0.68,0.17,0.15,0.34
0.25,0.64,0.26,-0.68,0.26,0.23,0.2
0.25,0.64,0.26,-0.68,0.45,0.25,0.75
0.25,0.64,0.25,-0.68,0.52,0.15,0.3
0.25,0.64,0.25,-0.68,0.45,0.27,-0.17
0.24,0.64,0.25,-0.68,0.65,0.33,-0.04
0.24,0.65,0.24,-0.68,0.78,0.39,0.01
0.24,0.65,0.24,-0.68,0.79,0.35,0.33
0.24,0.65,0.24,-0.68,0.54,0.3,-0.25
0.24,0.65,0.24,-0.68,0.43,0.26,-0.06
0.24,0.65,0.24,-0.68,0.34,0.25,0.0
0.25,0.65,0.24,-0.68,0.27,0.19,0.02
0.25,0.65,0.24,-0.68,0.23,0.1,-0.18
0.25,0.65,0.24,-0.68,0.29,0.0,0.0
0.25,0.65,0.24,-0.68,0.53,-0.05,0.13
0.26,0.65,0.24,-0.68,0.4,-0.1,0.05
0.26,0.65,0.24,-0.68,0.3,-0.1,0.16
0.26,0.64,0.24,-0.68,0.06,-0.09,0.26
0.27,0.64,0.24,-0.67,-0.17,-0.06,-0.04
0.27,0.64,0.24,-0.67,-0.19,-0.09,0.15
0.27,0.64,0.24,-0.67,-0.13,-0.17,0.2
0.28,0.64,0.25,-0.67,-0.12,-0.13,0.1
0.28,0.64,0.25,-0.67,-0.13,-0.14,0.18
0.28,0.64,0.25,-0.67,-0.09,-0.2,0.29
0.28,0.64,0.25,-0.67,-0.07,-0.14,0.03
0.28,0.64,0.25,-0.67,0.0,-0.12,0.05
0.28,0.64,0.25,-0.67,0.11,-0.14,-0.04
0.28,0.64,0.25,-0.67,0.08,-0.02,-0.24
0.28,0.64,0.24,-0.67,0.06,0.01,-0.29
0.28,0.64,0.24,-0.67,-0.07,0.21,-0.49
0.28,0.64,0.24,-0.67,-0.05,0.17,-0.36
0.28,0.64,0.24,-0.67,-0.02,0.18,-0.28
0.28,0.64,0.24,-0.67,-0.11,-0.03,0.01
0.28,0.65,0.24,-0.67,-0.14,-0.09,0.01
0.27,0.65,0.24,-0.67,-0.17,-0.19,0.24
0.27,0.65,0.24,-0.67,-0.13,-0.3,0.41
0.27,0.65,0.24,-0.67,0.02,-0.29,0.36
0.27,0.65,0.24,-0.67,0.05,-0.29,0.27
0.27,0.65,0.24,-0.67,0.28,-0.09,0.15
0.27,0.65,0.23,-0.67,0.45,-0.06,0.15
0.27,0.65,0.23,-0.67,0.44,0.03,-0.15
0.27,0.65,0.23,-0.67,0.5,0.08,-0.27
0.27,0.65,0.23,-0.67,0.58,0.16,-0.26
0.27,0.65,0.23,-0.67,0.55,0.16,-0.33
0.27,0.65,0.23,-0.67,0.53,0.12,-0.17
0.27,0.65,0.23,-0.67,0.6,0.05,-0.06
0.27,0.65,0.23,-0.67,0.56,0.05,-0.05
0.27,0.65,0.24,-0.67,0.43,-0.04,0.05
0.27,0.65,0.24,-0.67,0.45,-0.1,0.28
0.27,0.65,0.24,-0.67,0.33,-0.12,0.16
0.27,0.65,0.24,-0.67,0.28,-0.15,0.38
0.28,0.65,0.25,-0.67,0.19,-0.11,0.32
0.27,0.65,0.25,-0.67,0.15,-0.08,0.33
0.27,0.65,0.25,-0.67,0.15,-0.11,0.22
0.27,0.65,0.25,-0.67,0.05,-0.02,0.06
0.27,0.65,0.25,-0.67,0.05,0.12,-0.09
0.27,0.65,0.25,-0.67,-0.01,0.19,-0.06
0.27,0.65,0.24,-0.67,-0.22,0.27,-0.28
0.27,0.65,0.24,-0.67,-0.2,0.24,-0.28
0.26,0.65,0.25,-0.67,-0.08,0.21,-0.17
0.26,0.65,0.25,-0.67,-0.03,0.15,-0.08
0.26,0.65,0.25,-0.67,-0.06,0.11,0.0
0.26,0.65,0.25,-0.67,-0.26,0.01,0.04
0.26,0.65,0.25,-0.67,-0.35,-0.03,0.01
0.26,0.65,0.25,-0.67,-0.26,-0.08,0.12
0.26,0.65,0.25,-0.67,-0.17,-0.05,0.06
0.26,0.65,0.25,-0.67,-0.1,0.0,0.0
0.26,0.65,0.25,-0.67,-0.13,0.0,0.01
0.26,0.65,0.25,-0.67,-0.3,0.0,-0.14
0.26,0.65,0.24,-0.67,-0.35,0.0,-0.21
0.26,0.65,0.24,-0.67,-0.2,0.06,-0.32
0.26,0.65,0.24,-0.67,-0.01,0.11,-0.26
0.26,0.65,0.24,-0.67,0.11,0.02,-0.14
0.26,0.65,0.24,-0.67,0.09,-0.04,-0.1
0.26,0.65,0.24,-0.67,-0.07,-0.08,-0.05
0.26,0.65,0.24,-0.67,-0.01,-0.07,-0.02
0.26,0.66,0.24,-0.67,0.03,-0.07,0.0
0.26,0.66,0.24,-0.66,0.1,-0.08,0.08
0.26,0.66,0.24,-0.66,0.12,-0.07,0.13
0.26,0.66,0.25,-0.66,0.17,-0.08,0.18
0.26,0.66,0.25,-0.66,0.15,-0.09,0.2
0.26,0.66,0.25,-0.66,0.03,-0.1,0.2
0.26,0.66,0.25,-0.66,-0.01,-0.09,0.17
0.26,0.66,0.25,-0.66,0.0,0.0,-0.08
0.26,0.66,0.25,-0.67,0.08,0.03,-0.17
0.26,0.65,0.25,-0.67,0.22,0.1,-0.13
0.26,0.65,0.25,-0.67,0.19,0.17,-0.17
0.26,0.65,0.25,-0.67,0.06,0.13,-0.21
0.26,0.65,0.25,-0.67,0.01,0.12,-0.14
0.26,0.65,0.25,-0.67,0.05,0.07,-0.1
0.26,0.65,0.25,-0.67,0.1,0.09,0.01
0.26,0.65,0.25,-0.67,0.08,0.05,0.03
0.26,0.65,0.25,-0.67,-0.06,-0.01,-0.01
0.26,0.66,0.25,-0.67,0.09,0.02,0.15
0.26,0.66,0.25,-0.66,0.06,0.01,0.15
0.26,0.66,0.25,-0.66,0.06,0.1,0.1
0.26,0.66,0.25,-0.66,0.02,0.07,0.13
0.26,0.66,0.25,-0.66,-0.07,0.04,0.21
0.26,0.66,0.25,-0.66,-0.18,0.05,0.03
0.26,0.65,0.25,-0.67,0.02,0.05,-0.03
0.26,0.65,0.25,-0.67,0.21,0.05,0.05
0.26,0.65,0.25,-0.67,0.2,0.06,-0.12
0.26,0.65,0.25,-0.67,0.1,0.04,-0.15
0.26,0.65,0.25,-0.67,0.11,0.02,-0.05
0.26,0.65,0.25,-0.66,0.09,0.03,-0.12
0.26,0.65,0.25,-0.66,0.15,0.02,-0.11
0.27,0.65,0.25,-0.66,0.14,0.0,-0.08
0.27,0.65,0.25,-0.66,0.04,0.02,-0.09
0.27,0.65,0.25,-0.66,-0.02,0.05,-0.19
0.27,0.65,0.25,-0.66,0.0,0.06,-0.15
0.27,0.65,0.25,-0.66,-0.04,0.03,-0.1
0.27,0.65,0.26,-0.66,-0.01,-0.09,-0.14
0.27,0.65,0.26,-0.66,0.02,-0.12,-0.06
0.27,0.65,0.26,-0.66,0.11,-0.28,0.15
0.27,0.65,0.26,-0.66,-0.03,-0.37,-0.06
0.27,0.65,0.26,-0.66,-0.08,-0.48,-0.02
0.28,0.65,0.26,-0.66,-0.16,-0.57,-0.1
0.28,0.65,0.26,-0.66,-0.45,-1.13,-0.06
0.28,0.65,0.26,-0.66,-0.56,-1.41,0.02
0.28,0.65,0.26,-0.66,-0.88,-2.45,-0.2
0.28,0.66,0.25,-0.65,-0.69,-3.09,-0.04
0.28,0.66,0.24,-0.65,-0.63,-3.3,0.07
0.28,0.67,0.23,-0.65,-0.86,-3.69,-0.27
0.28,0.68,0.21,-0.64,-0.94,-4.13,-0.35
0.28,0.68,0.2,-0.64,-0.88,-4.43,-0.22
0.28,0.69,0.18,-0.64,-1.03,-5.0,-0.01
0.29,0.71,0.15,-0.63,-1.45,-5.04,0.42
0.29,0.71,0.14,-0.62,-1.72,-5.08,0.74
0.3,0.72,0.11,-0.61,-2.38,-4.32,0.87
0.31,0.73,0.09,-0.6,-2.32,-3.54,0.24
0.32,0.73,0.08,-0.6,-2.39,-3.17,-0.06
0.34,0.73,0.07,-0.59,-2.44,-3.96,0.03
0.37,0.72,0.07,-0.58,-1.75,-5.15,0.68
0.39,0.71,0.08,-0.58,-1.69,-5.49,0.83
0.41,0.7,0.09,-0.57,-2.17,-6.19,1.66
0.43,0.69,0.1,-0.57,-3.32,-6.4,1.32
0.44,0.69,0.1,-0.56,-3.48,-6.5,1.38
0.45,0.69,0.11,-0.56,-2.77,-6.04,1.57
0.45,0.69,0.12,-0.56,-2.14,-4.62,1.2
0.44,0.69,0.13,-0.56,-1.9,-4.2,0.77
0.43,0.7,0.14,-0.56,-0.78,-3.08,0.57
0.41,0.7,0.15,-0.56,0.8,-1.13,0.74
0.4,0.7,0.16,-0.57,0.9,-0.74,0.56
0.38,0.7,0.18,-0.58,1.4,0.0,0.29
