q0,q1,q2,q3,acc_x,acc_y,acc_z
0.34,0.63,0.32,-0.62,0.27,0.09,-0.08
0.34,0.63,0.32,-0.62,0.27,0.09,-0.03
0.34,0.63,0.32,-0.62,0.25,0.1,-0.03
0.34,0.63,0.32,-0.62,0.28,0.08,-0.06
0.34,0.63,0.32,-0.62,0.27,0.09,-0.03
0.34,0.63,0.32,-0.62,0.28,0.08,-0.06
0.34,0.63,0.32,-0.62,0.27,0.09,-0.05
0.34,0.63,0.32,-0.62,0.28,0.09,-0.06
0.34,0.63,0.32,-0.62,0.28,0.08,-0.03
0.34,0.63,0.32,-0.62,0.28,0.07,-0.06
0.34,0.63,0.32,-0.62,0.27,0.1,-0.05
0.34,0.63,0.32,-0.62,0.28,0.07,-0.05
0.34,0.63,0.32,-0.62,0.27,0.1,-0.07
0.34,0.63,0.32,-0.62,0.27,0.1,-0.02
0.34,0.63,0.32,-0.62,0.27,0.09,-0.04
0.34,0.63,0.32,-0.62,0.26,0.06,-0.06
0.34,0.63,0.32,-0.62,0.28,0.1,-0.02
0.34,0.63,0.32,-0.62,0.28,0.08,-0.04
0.34,0.63,0.32,-0.62,0.28,0.09,-0.07
0.34,0.63,0.32,-0.62,0.28,0.09,-0.07
0.34,0.63,0.32,-0.62,0.26,0.07,-0.03
0.34,0.63,0.32,-0.62,0.26,0.09,-0.03
0.34,0.63,0.32,-0.62,0.26,0.08,-0.03
0.34,0.63,0.32,-0.62,0.25,0.09,-0.04
0.34,0.63,0.32,-0.62,0.27,0.08,-0.07
0.34,0.63,0.32,-0.62,0.27,0.06,-0.02
0.34,0.63,0.32,-0.62,0.27,0.09,-0.06
0.34,0.63,0.32,-0.62,0.27,0.08,-0.07
0.34,0.63,0.32,-0.62,0.27,0.08,-0.01
0.34,0.63,0.32,-0.62,0.27,0.09,-0.02
0.34,0.63,0.32,-0.62,0.28,0.1,-0.05
0.34,0.63,0.32,-0.62,0.26,0.09,-0.02
0.34,0.63,0.32,-0.62,0.27,0.11,-0.04
0.34,0.63,0.32,-0.62,0.28,0.09,-0.02
0.34,0.63,0.32,-0.62,0.27,0.09,-0.04
0.34,0.63,0.32,-0.62,0.27,0.09,-0.07
0.34,0.63,0.32,-0.62,0.27,0.07,-0.05
0.34,0.63,0.32,-0.62,0.27,0.09,-0.05
0.34,0.63,0.32,-0.62,0.28,0.1,-0.04
0.34,0.63,0.32,-0.62,0.27,0.07,-0.05
0.34,0.63,0.32,-0.62,0.27,0.09,-0.04
0.34,0.63,0.32,-0.62,0.26,0.08,-0.04
0.34,0.63,0.32,-0.62,0.27,0.11,-0.06
0.34,0.63,0.32,-0.62,0.28,0.09,-0.03
0.34,0.63,0.32,-0.62,0.27,0.08,-0.03
0.34,0.63,0.32,-0.62,0.28,0.09,-0.03
0.34,0.63,0.32,-0.62,0.26,0.1,-0.02
0.34,0.63,0.32,-0.62,0.27,0.08,-0.01
0.34,0.63,0.32,-0.62,0.27,0.09,-0.06
0.34,0.63,0.32,-0.62,0.27,0.09,-0.05
0.34,0.63,0.32,-0.62,0.28,0.1,-0.06
0.34,0.63,0.32,-0.62,0.28,0.11,-0.06
0.34,0.63,0.32,-0.62,0.27,0.07,-0.05
0.34,0.63,0.32,-0.62,0.28,0.09,-0.01
0.34,0.63,0.32,-0.62,0.27,0.07,-0.05
0.34,0.63,0.32,-0.62,0.29,0.11,-0.04
0.34,0.63,0.32,-0.62,0.28,0.07,-0.05
0.34,0.63,0.32,-0.62,0.27,0.08,-0.08
0.34,0.63,0.32,-0.62,0.29,0.07,-0.03
0.34,0.63,0.32,-0.62,0.28,0.07,-0.01
0.34,0.63,0.32,-0.62,0.27,0.09,-0.03
0.34,0.63,0.32,-0.62,0.26,0.09,-0.02
0.34,0.63,0.32,-0.62,0.28,0.1,-0.04
0.34,0.63,0.32,-0.62,0.26,0.09,-0.06
0.34,0.63,0.32,-0.62,0.27,0.11,-0.06
0.34,0.63,0.32,-0.62,0.25,0.08,-0.07
0.34,0.63,0.32,-0.62,0.28,0.07,-0.08
0.34,0.63,0.32,-0.62,0.26,0.07,-0.02
0.34,0.63,0.32,-0.62,0.28,0.07,-0.01
0.34,0.63,0.32,-0.62,0.28,0.1,-0.05
0.34,0.63,0.32,-0.62,0.27,0.09,-0.04
0.34,0.63,0.32,-0.62,0.27,0.09,-0.03
0.34,0.63,0.32,-0.62,0.26,0.1,-0.05
0.34,0.63,0.32,-0.62,0.29,0.07,-0.06
0.34,0.63,0.32,-0.62,0.28,0.11,-0.04
0.34,0.63,0.32,-0.62,0.27,0.08,-0.06
0.34,0.63,0.32,-0.62,0.26,0.09,-0.05
0.34,0.63,0.32,-0.62,0.28,0.09,-0.01
0.34,0.63,0.32,-0.62,0.27,0.07,-0.04
0.34,0.63,0.32,-0.62,0.28,0.08,-0.04
0.34,0.63,0.32,-0.62,0.26,0.09,-0.03
0.34,0.63,0.32,-0.62,0.26,0.08,-0.03
0.34,0.63,0.32,-0.62,0.28,0.11,-0.03
0.34,0.63,0.32,-0.62,0.27,0.09,-0.04
0.34,0.63,0.32,-0.62,0.27,0.11,-0.05
0.34,0.63,0.32,-0.62,0.27,0.09,-0.04
0.34,0.63,0.32,-0.62,0.28,0.08,-0.04
0.34,0.63,0.32,-0.62,0.28,0.1,-0.07
0.34,0.63,0.32,-0.62,0.26,0.09,-0.04
0.34,0.63,0.32,-0.62,0.25,0.1,-0.06
0.34,0.63,0.32,-0.62,0.26,0.09,-0.05
0.34,0.63,0.32,-0.62,0.26,0.11,-0.05
0.34,0.63,0.32,-0.62,0.26,0.07,-0.03
0.34,0.63,0.32,-0.62,0.28,0.08,-0.03
0.34,0.63,0.32,-0.62,0.26,0.1,-0.07
0.34,0.63,0.32,-0.62,0.26,0.09,-0.05
0.34,0.63,0.32,-0.62,0.26,0.09,-0.04
0.34,0.63,0.32,-0.62,0.26,0.11,-0.02
0.34,0.63,0.32,-0.62,0.28,0.07,-0.05
0.34,0.63,0.32,-0.62,0.28,0.05,-0.01
0.34,0.63,0.32,-0.62,0.27,0.08,-0.04
0.34,0.63,0.32,-0.62,0.26,0.09,-0.05
0.34,0.63,0.32,-0.62,0.28,0.06,-0.06
0.34,0.63,0.32,-0.62,0.28,0.1,-0.01
0.34,0.63,0.32,-0.62,0.27,0.07,-0.01
0.34,0.63,0.32,-0.62,0.28,0.09,-0.06
0.34,0.63,0.32,-0.62,0.27,0.1,-0.03
0.34,0.63,0.32,-0.62,0.27,0.1,-0.03
0.34,0.63,0.32,-0.62,0.25,0.1,-0.02
0.34,0.63,0.32,-0.62,0.27,0.08,0.0
0.34,0.63,0.32,-0.62,0.27,0.09,-0.02
0.34,0.63,0.32,-0.62,0.28,0.07,-0.05
0.34,0.63,0.32,-0.62,0.28,0.07,-0.04
0.34,0.63,0.32,-0.62,0.26,0.1,-0.05
0.34,0.63,0.32,-0.62,0.28,0.09,-0.05
0.34,0.63,0.32,-0.62,0.26,0.08,0.0
0.34,0.63,0.32,-0.62,0.28,0.08,-0.05
0.34,0.63,0.32,-0.62,0.26,0.09,-0.02
0.34,0.63,0.32,-0.62,0.26,0.09,-0.01
0.34,0.63,0.32,-0.62,0.26,0.1,-0.05
0.34,0.63,0.32,-0.62,0.26,0.09,-0.02
0.34,0.63,0.32,-0.62,0.29,0.08,0.05
0.34,0.63,0.32,-0.62,0.28,0.1,0.03
0.34,0.63,0.32,-0.62,0.27,0.08,-0.06
0.34,0.63,0.32,-0.62,0.28,0.09,-0.05
0.34,0.63,0.32,-0.62,0.33,0.04,0.55
0.34,0.63,0.32,-0.62,0.36,0.0,0.8
0.34,0.63,0.32,-0.62,0.29,0.16,0.39
0.34,0.63,0.32,-0.62,0.22,0.01,-0.3
