q0,q1,q2,q3,acc_x,acc_y,acc_z
0.29,-0.42,0.09,-0.85,0.08,-0.56,-0.1
0.29,-0.42,0.09,-0.85,0.21,-0.01,0.09
0.3,-0.42,0.08,-0.86,-0.28,0.72,-0.81
0.3,-0.42,0.08,-0.86,-0.29,0.7,-0.84
0.3,-0.42,0.08,-0.86,0.07,0.58,-0.46
0.3,-0.42,0.08,-0.86,0.3,0.01,0.0
0.3,-0.42,0.08,-0.86,0.21,0.14,-0.09
0.3,-0.42,0.08,-0.86,0.71,-0.22,0.76
0.3,-0.41,0.08,-0.86,0.34,-0.02,0.88
0.3,-0.41,0.08,-0.86,0.13,0.48,0.04
0.3,-0.41,0.08,-0.86,0.41,-0.12,0.54
0.29,-0.41,0.09,-0.86,0.45,-0.01,0.59
0.29,-0.41,0.09,-0.86,0.65,-0.14,0.87
0.29,-0.41,0.09,-0.86,0.19,-0.11,0.4
0.29,-0.4,0.09,-0.86,0.03,0.36,0.04
0.29,-0.4,0.09,-0.86,-0.6,0.76,-0.99
0.29,-0.4,0.08,-0.87,-0.32,0.05,-1.0
0.29,-0.4,0.08,-0.87,0.2,-0.74,-0.12
0.29,-0.4,0.08,-0.87,0.31,-0.54,0.17
0.29,-0.4,0.08,-0.87,-0.33,-0.27,-0.23
0.29,-0.4,0.08,-0.87,0.02,-0.26,-0.07
0.29,-0.4,0.08,-0.87,0.01,-0.29,0.23
0.29,-0.4,0.08,-0.87,-0.13,-0.33,0.07
0.3,-0.4,0.07,-0.87,-0.2,0.09,-0.49
0.3,-0.4,0.07,-0.87,-0.25,0.03,-0.5
0.3,-0.4,0.07,-0.87,0.48,-0.6,0.61
0.3,-0.4,0.07,-0.86,0.17,0.13,0.48
0.3,-0.4,0.07,-0.86,0.16,-0.04,0.54
0.3,-0.4,0.07,-0.86,-0.09,-0.07,-0.14
0.3,-0.4,0.07,-0.86,0.03,-0.23,-0.14
0.31,-0.4,0.06,-0.86,-0.02,-0.11,-0.35
0.31,-0.4,0.06,-0.86,-0.47,0.34,-0.92
0.31,-0.4,0.05,-0.86,-0.56,0.46,-1.12
0.31,-0.4,0.05,-0.86,-0.54,0.0,-0.9
0.31,-0.41,0.05,-0.86,0.71,-0.86,0.77
0.32,-0.41,0.05,-0.85,-0.41,0.59,0.0
0.32,-0.41,0.04,-0.85,-0.32,0.72,-0.05
0.32,-0.41,0.04,-0.85,-0.22,-0.16,-0.36
0.32,-0.41,0.04,-0.85,0.56,-0.58,0.57
0.32,-0.41,0.04,-0.85,0.35,-0.04,0.46
0.32,-0.41,0.04,-0.85,0.03,0.0,0.25
0.32,-0.42,0.04,-0.85,0.04,0.18,-0.01
0.32,-0.42,0.04,-0.85,0.0,0.04,-0.23
0.32,-0.42,0.03,-0.85,0.4,-0.19,0.27
0.32,-0.42,0.03,-0.85,0.6,-0.24,0.66
0.32,-0.42,0.03,-0.85,0.21,0.08,0.27
0.33,-0.42,0.03,-0.85,0.03,0.05,0.05
0.33,-0.42,0.03,-0.85,0.2,-0.26,0.33
0.33,-0.42,0.03,-0.85,0.04,-0.35,0.07
0.33,-0.42,0.03,-0.84,-0.19,0.57,-0.26
0.33,-0.42,0.03,-0.84,-0.21,0.16,-0.38
0.33,-0.42,0.03,-0.84,0.09,0.11,0.17
0.33,-0.42,0.03,-0.84,0.36,-0.24,0.49
0.33,-0.42,0.03,-0.84,0.27,-0.26,0.32
0.33,-0.42,0.03,-0.84,0.4,-0.27,0.3
0.33,-0.42,0.03,-0.84,-0.27,-0.06,-0.71
0.33,-0.42,0.03,-0.84,-0.49,0.24,-0.98
0.33,-0.43,0.03,-0.84,-0.54,0.45,-1.12
0.33,-0.43,0.03,-0.84,0.16,0.15,0.21
0.33,-0.43,0.03,-0.84,0.11,0.44,0.27
0.33,-0.43,0.03,-0.84,0.5,-0.11,0.77
0.33,-0.43,0.03,-0.84,0.1,-0.09,0.31
0.33,-0.43,0.03,-0.84,-0.06,0.1,-0.08
0.33,-0.43,0.03,-0.84,-0.22,0.18,-0.46
0.33,-0.43,0.03,-0.84,0.04,-0.04,-0.11
0.33,-0.43,0.03,-0.84,0.11,0.06,0.0
0.33,-0.43,0.03,-0.84,-0.16,0.16,-0.11
0.33,-0.43,0.03,-0.84,0.07,-0.36,0.16
0.33,-0.43,0.03,-0.84,-0.19,-0.1,-0.23
0.33,-0.43,0.03,-0.84,-0.63,0.05,-1.22
0.33,-0.44,0.03,-0.84,-0.59,0.14,-0.93
0.33,-0.44,0.03,-0.84,-0.1,0.19,0.09
0.33,-0.44,0.03,-0.83,-0.87,0.51,-0.91
0.32,-0.45,0.03,-0.83,-0.69,0.77,-1.35
0.32,-0.46,0.02,-0.83,0.01,0.6,-0.92
0.32,-0.46,0.02,-0.83,0.22,0.46,-0.68
0.31,-0.48,0.02,-0.82,1.21,0.7,0.74
0.3,-0.49,0.02,-0.82,0.59,0.14,0.14
0.29,-0.49,0.02,-0.82,0.58,0.0,0.05
0.29,-0.5,0.02,-0.82,0.41,0.03,-0.1
0.28,-0.5,0.02,-0.82,0.24,0.35,-0.47
0.27,-0.5,0.02,-0.82,0.25,-0.05,-0.25
0.27,-0.51,0.01,-0.82,0.23,-0.13,0.08
0.26,-0.51,0.01,-0.82,0.07,0.04,0.11
0.26,-0.51,0.01,-0.82,0.04,0.1,0.19
0.25,-0.52,0.01,-0.82,0.08,0.08,0.26
0.25,-0.52,0.01,-0.82,0.14,-0.02,0.41
0.25,-0.52,0.01,-0.82,0.19,-0.1,0.51
0.24,-0.53,0.01,-0.81,0.22,-0.5,0.61
0.23,-0.53,0.01,-0.81,0.18,-0.98,0.7
0.23,-0.53,0.01,-0.81,0.26,-1.26,0.92
