q0,q1,q2,q3,acc_x,acc_y,acc_z
0.28,0.71,0.06,-0.64,-0.36,-3.16,0.25
0.28,0.72,0.05,-0.64,-0.33,-3.11,0.29
0.29,0.72,0.03,-0.63,-0.06,-2.74,0.1
0.29,0.72,0.03,-0.63,0.15,-2.55,0.07
0.29,0.72,0.02,-0.63,0.26,-2.22,-0.01
0.29,0.72,0.02,-0.63,0.46,-2.11,0.02
0.29,0.72,0.02,-0.63,0.45,-2.29,-0.26
0.29,0.72,0.03,-0.63,0.47,-2.28,-0.36
0.29,0.72,0.04,-0.63,0.73,-2.24,-0.36
0.28,0.72,0.05,-0.63,1.4,-1.83,0.43
0.28,0.72,0.06,-0.64,1.35,-1.75,0.36
0.28,0.71,0.07,-0.64,0.79,-1.88,-0.28
0.27,0.71,0.09,-0.64,0.42,-1.72,-0.63
0.26,0.71,0.1,-0.65,0.43,-1.56,-0.29
0.25,0.7,0.12,-0.65,0.37,-1.18,-0.01
0.24,0.7,0.15,-0.65,-0.25,-1.3,-0.13
0.24,0.7,0.16,-0.66,-0.45,-1.22,-0.14
0.23,0.69,0.18,-0.66,-0.39,-0.62,0.38
0.22,0.69,0.2,-0.66,-0.44,-0.22,0.65
0.22,0.69,0.21,-0.66,-0.71,-0.17,0.41
0.21,0.68,0.22,-0.66,-1.06,0.03,-0.03
0.2,0.68,0.24,-0.67,-1.21,0.44,0.12
0.19,0.68,0.24,-0.67,-1.06,0.68,0.44
0.18,0.67,0.25,-0.67,-0.95,0.94,0.44
0.18,0.67,0.26,-0.67,-0.9,1.09,-0.79
0.17,0.67,0.26,-0.67,-0.66,1.46,-0.72
0.17,0.67,0.27,-0.67,0.08,2.52,0.87
0.17,0.66,0.28,-0.67,-0.16,2.18,0.0
0.17,0.66,0.28,-0.67,-0.29,1.86,-0.44
0.17,0.66,0.29,-0.67,-0.36,2.09,-0.15
0.17,0.66,0.3,-0.67,-0.74,2.36,-0.2
0.17,0.66,0.3,-0.67,-0.66,2.49,0.06
0.18,0.66,0.31,-0.67,0.01,2.33,0.56
0.18,0.66,0.31,-0.66,0.1,1.94,0.65
0.18,0.66,0.32,-0.66,-0.08,1.8,0.73
0.19,0.66,0.32,-0.66,-0.39,1.92,0.92
0.19,0.66,0.32,-0.65,-0.51,2.02,0.64
0.19,0.66,0.32,-0.65,-0.66,1.88,0.39
0.19,0.66,0.32,-0.65,-0.88,1.69,0.28
0.2,0.66,0.32,-0.65,-0.28,1.98,0.93
0.2,0.66,0.32,-0.65,-0.09,1.96,0.83
0.2,0.66,0.32,-0.65,-0.18,1.69,0.39
0.21,0.66,0.32,-0.65,-0.18,1.62,0.51
