q0,q1,q2,q3,acc_x,acc_y,acc_z
0.67,-0.07,-0.2,-0.71,-0.35,0.26,-0.02
0.67,-0.08,-0.2,-0.71,-0.43,0.78,-0.24
0.67,-0.08,-0.2,-0.71,-0.47,0.2,-0.55
0.66,-0.08,-0.2,-0.72,-0.51,0.34,-0.41
0.66,-0.08,-0.2,-0.72,-0.5,0.46,-0.39
0.66,-0.09,-0.2,-0.72,-0.35,0.63,0.08
0.66,-0.09,-0.21,-0.72,-0.32,0.55,-0.2
0.66,-0.1,-0.21,-0.72,0.14,0.78,0.7
0.65,-0.1,-0.21,-0.72,-0.14,0.7,-0.01
0.65,-0.11,-0.2,-0.72,0.02,0.63,0.71
0.65,-0.11,-0.2,-0.73,0.0,0.89,0.38
0.64,-0.12,-0.2,-0.73,0.04,0.81,0.23
0.64,-0.12,-0.2,-0.73,0.32,0.39,0.68
0.64,-0.12,-0.2,-0.73,0.29,-0.41,0.11
0.64,-0.13,-0.2,-0.74,0.32,-0.55,-0.17
0.64,-0.13,-0.19,-0.74,0.13,-0.71,-0.3
0.63,-0.13,-0.19,-0.74,0.09,-0.23,-0.27
0.63,-0.13,-0.19,-0.74,0.24,0.03,-0.28
0.63,-0.13,-0.19,-0.74,-0.17,0.07,-0.3
0.63,-0.13,-0.18,-0.74,-0.46,-0.37,-0.63
0.63,-0.13,-0.18,-0.74,-0.55,-0.64,-1.57
0.63,-0.13,-0.18,-0.74,-0.54,-0.26,-0.31
0.63,-0.13,-0.18,-0.74,-0.19,0.02,1.38
0.64,-0.13,-0.18,-0.74,-0.16,0.29,1.47
0.64,-0.13,-0.18,-0.74,-0.36,1.21,0.96
0.64,-0.13,-0.18,-0.74,-0.46,0.83,0.42
0.64,-0.12,-0.18,-0.74,-0.5,0.73,0.58
0.64,-0.12,-0.18,-0.74,-0.48,0.14,-0.04
0.64,-0.12,-0.17,-0.74,-0.59,0.19,0.4
0.64,-0.12,-0.17,-0.74,-0.49,0.11,0.26
0.64,-0.13,-0.17,-0.74,-0.52,-0.63,-0.14
0.64,-0.13,-0.17,-0.74,-0.57,-0.02,-0.26
0.64,-0.13,-0.17,-0.74,-0.57,-0.16,-0.22
