q0,q1,q2,q3,acc_x,acc_y,acc_z
-0.28,0.02,0.31,-0.91,-0.53,-0.43,0.65
-0.27,0.02,0.31,-0.91,-0.68,0.21,-0.46
-0.27,0.02,0.31,-0.91,-0.8,0.19,-0.11
-0.27,0.02,0.3,-0.91,-0.64,0.35,-0.06
-0.27,0.02,0.3,-0.91,-0.42,0.43,0.25
-0.27,0.02,0.3,-0.91,-0.35,0.33,0.38
-0.27,0.02,0.3,-0.91,-0.29,-0.43,0.79
-0.27,0.02,0.3,-0.91,-0.55,-0.22,0.33
-0.27,0.02,0.3,-0.91,-0.56,0.06,-0.06
-0.27,0.02,0.3,-0.91,-0.4,-0.01,0.15
-0.27,0.02,0.3,-0.91,-0.71,-0.25,0.47
-0.27,0.02,0.3,-0.91,-0.7,0.08,0.27
-0.28,0.02,0.3,-0.91,-0.75,0.08,-0.07
-0.28,0.02,0.3,-0.91,-0.47,-0.3,0.02
-0.28,0.02,0.3,-0.91,-0.5,-0.31,0.01
-0.28,0.02,0.3,-0.91,-0.35,-0.08,0.43
-0.28,0.02,0.3,-0.91,-0.22,-0.07,0.24
-0.28,0.02,0.3,-0.91,-0.21,0.02,0.16
-0.28,0.02,0.3,-0.91,-0.43,-0.14,0.05
-0.28,0.02,0.3,-0.91,-0.46,-0.03,0.26
-0.28,0.02,0.3,-0.91,-0.4,-0.16,0.42
-0.28,0.02,0.3,-0.91,-0.56,0.05,0.47
-0.28,0.02,0.3,-0.91,-0.52,0.39,0.18
-0.28,0.02,0.3,-0.91,-0.41,0.38,0.04
-0.28,0.02,0.3,-0.91,-0.46,-0.17,0.0
-0.28,0.01,0.3,-0.91,-0.57,-0.44,0.2
-0.28,0.01,0.3,-0.91,-0.57,-0.33,0.19
-0.28,0.01,0.3,-0.91,-0.42,0.3,0.31
-0.28,0.01,0.3,-0.91,-0.3,0.08,0.52
-0.28,0.01,0.3,-0.91,-0.4,-0.09,0.32
-0.28,0.01,0.3,-0.91,-0.48,-0.27,0.26
-0.28,0.01,0.3,-0.91,-0.48,0.02,0.19
-0.28,0.01,0.3,-0.91,-0.48,0.1,0.24
-0.28,0.01,0.29,-0.91,-0.38,0.16,0.35
-0.28,0.01,0.29,-0.91,-0.35,-0.17,0.5
-0.28,0.01,0.29,-0.91,-0.39,-0.38,0.6
-0.28,0.01,0.29,-0.91,-0.48,0.2,0.25
-0.28,0.01,0.29,-0.92,-0.43,-0.14,-0.08
-0.28,0.01,0.29,-0.92,-0.53,0.04,-0.05
-0.28,0.01,0.29,-0.92,-0.43,-0.13,0.2
-0.28,0.01,0.29,-0.92,-0.42,-0.29,0.49
-0.28,0.01,0.29,-0.92,-0.44,-0.28,0.21
-0.28,0.01,0.29,-0.92,-0.48,-0.18,0.0
-0.28,0.01,0.29,-0.92,-0.56,-0.19,0.01
-0.27,0.01,0.29,-0.92,-0.53,-0.14,0.13
-0.27,0.01,0.29,-0.92,-0.2,-0.06,0.62
-0.27,0.01,0.29,-0.92,-0.44,-0.1,0.38
-0.27,0.01,0.29,-0.92,-0.66,-0.02,-0.06
-0.27,0.01,0.29,-0.92,-0.64,-0.56,-0.04
-0.27,0.01,0.29,-0.92,-0.4,-0.06,0.51
-0.27,0.01,0.29,-0.92,-0.17,0.1,0.84
-0.27,0.01,0.29,-0.92,-0.16,0.33,0.62
-0.27,0.01,0.29,-0.92,-0.45,0.0,-0.02
-0.27,0.01,0.29,-0.92,-0.51,-0.23,-0.12
-0.27,0.01,0.29,-0.92,-0.39,-0.32,0.24
-0.27,0.01,0.29,-0.92,-0.31,0.06,0.35
-0.27,0.01,0.29,-0.92,-0.31,0.28,0.32
-0.27,0.01,0.29,-0.92,-0.29,0.09,0.12
-0.27,0.01,0.29,-0.92,-0.4,-0.07,-0.08
-0.27,0.01,0.29,-0.92,-0.52,-0.08,-0.07
-0.27,0.01,0.29,-0.92,-0.56,0.45,-0.17
-0.27,0.01,0.29,-0.92,-0.75,-0.11,0.48
-0.27,0.0,0.29,-0.92,-0.68,-0.22,0.62
-0.27,0.0,0.29,-0.92,-0.38,-0.3,0.61
-0.27,0.01,0.29,-0.92,-0.51,0.02,0.13
-0.27,0.01,0.29,-0.92,-0.53,-0.08,0.03
-0.27,0.01,0.29,-0.92,-0.33,-0.5,0.84
-0.27,0.01,0.29,-0.92,-0.19,-1.17,0.93
-0.27,0.01,0.29,-0.92,-0.22,-1.12,0.77
-0.27,0.01,0.28,-0.92,-0.42,-0.02,0.05
-0.26,0.01,0.28,-0.92,-0.55,0.96,-0.55
-0.26,0.01,0.28,-0.92,-0.62,0.89,-0.61
-0.26,0.01,0.27,-0.93,-0.59,0.68,-0.35
-0.26,0.01,0.27,-0.93,-1.02,0.95,-1.34
-0.26,0.01,0.27,-0.93,-1.32,1.41,-2.51
-0.26,-0.0,0.27,-0.93,-1.25,1.2,-1.6
-0.26,-0.02,0.28,-0.92,-1.14,-1.67,1.13
-0.26,-0.03,0.28,-0.92,1.83,-3.69,7.4
-0.26,-0.03,0.28,-0.92,2.83,-5.81,3.94
-0.26,-0.03,0.27,-0.93,1.47,-2.45,4.37
-0.26,-0.02,0.27,-0.93,1.96,-3.95,4.53
-0.25,-0.0,0.27,-0.93,3.39,-4.84,4.91
-0.24,0.03,0.25,-0.94,4.33,-4.77,-1.26
-0.23,0.05,0.25,-0.94,4.33,-3.37,-3.34
-0.22,0.07,0.24,-0.94,2.18,-4.65,-5.09
-0.2,0.1,0.25,-0.94,0.76,-6.58,-5.35
-0.19,0.11,0.26,-0.94,-0.2,-9.08,-5.25
-0.16,0.12,0.27,-0.94,0.32,-10.36,-4.18
-0.13,0.13,0.29,-0.94,1.4,-10.37,-4.15
-0.11,0.13,0.3,-0.94,1.13,-9.89,-4.11
-0.07,0.13,0.32,-0.94,0.42,-9.21,-3.81
-0.03,0.13,0.34,-0.93,0.86,-9.54,-2.24
-0.0,0.13,0.35,-0.93,1.37,-9.79,-1.3
0.04,0.13,0.36,-0.92,0.34,-6.12,-0.75
0.09,0.14,0.38,-0.91,0.05,-3.13,-1.29
0.11,0.14,0.39,-0.9,0.05,-2.32,-1.67
0.16,0.14,0.41,-0.89,-0.99,-2.74,-1.32
0.2,0.13,0.42,-0.88,0.06,-2.8,-1.55
0.23,0.12,0.42,-0.87,1.9,-0.49,-0.34
