q0,q1,q2,q3,acc_x,acc_y,acc_z
-0.53,0.46,-0.52,-0.49,0.03,0.0,0.42
-0.53,0.46,-0.52,-0.49,0.0,0.0,0.12
-0.53,0.46,-0.52,-0.49,0.01,0.03,0.0
-0.53,0.46,-0.52,-0.49,-0.03,0.07,-0.34
-0.53,0.46,-0.52,-0.49,0.0,0.06,-0.16
-0.53,0.46,-0.52,-0.49,0.0,-0.04,0.02
-0.53,0.46,-0.52,-0.49,0.0,0.06,-0.26
-0.53,0.46,-0.52,-0.49,-0.02,0.08,-0.66
-0.53,0.46,-0.52,-0.49,-0.04,0.08,-0.67
-0.53,0.46,-0.52,-0.49,0.0,0.02,-0.12
-0.53,0.46,-0.52,-0.49,-0.04,0.03,-0.22
-0.53,0.46,-0.52,-0.49,0.03,0.05,-0.37
-0.53,0.46,-0.52,-0.49,0.0,0.02,0.0
-0.53,0.46,-0.52,-0.49,0.09,0.16,0.75
-0.53,0.46,-0.52,-0.49,0.12,0.09,0.76
-0.53,0.46,-0.52,-0.49,0.04,-0.12,0.49
-0.53,0.46,-0.52,-0.49,0.02,-0.08,0.15
-0.53,0.46,-0.52,-0.49,0.04,0.0,0.4
-0.53,0.46,-0.52,-0.48,-0.63,-0.12,0.01
-0.53,0.46,-0.53,-0.48,-1.75,-0.06,-0.58
-0.53,0.46,-0.53,-0.48,-2.13,-0.15,-0.58
-0.53,0.46,-0.53,-0.48,-2.06,-0.12,-0.4
-0.53,0.46,-0.53,-0.48,-1.52,0.33,-0.51
-0.53,0.46,-0.53,-0.48,-1.27,0.23,-0.24
-0.53,0.46,-0.53,-0.48,-0.71,-0.19,0.35
-0.53,0.46,-0.53,-0.48,-0.66,-0.17,0.05
-0.53,0.46,-0.53,-0.48,-0.74,-0.11,0.17
-0.53,0.46,-0.53,-0.47,-1.09,0.17,-0.51
-0.53,0.46,-0.53,-0.47,-0.83,0.32,-0.46
-0.53,0.46,-0.53,-0.47,-0.71,0.38,-0.56
-0.54,0.46,-0.53,-0.47,-0.38,0.61,-0.52
-0.53,0.46,-0.53,-0.47,-0.11,0.53,-0.19
-0.53,0.46,-0.53,-0.47,-0.24,0.51,-0.08
-0.53,0.46,-0.53,-0.47,-0.64,0.13,-0.06
-0.53,0.46,-0.53,-0.47,-0.59,0.27,-0.19
-0.53,0.46,-0.53,-0.47,-0.24,0.37,-0.13
-0.53,0.47,-0.53,-0.47,0.14,0.31,0.28
-0.53,0.47,-0.53,-0.47,0.14,0.11,0.26
-0.52,0.47,-0.53,-0.47,0.06,0.12,0.2
-0.52,0.47,-0.53,-0.47,0.24,0.06,0.21
-0.52,0.47,-0.53,-0.47,0.4,0.08,0.23
-0.52,0.47,-0.54,-0.47,0.45,0.1,0.25
-0.52,0.47,-0.54,-0.47,0.51,0.03,0.21
-0.52,0.47,-0.54,-0.47,0.55,0.15,0.11
-0.52,0.46,-0.54,-0.47,0.66,0.19,0.05
-0.51,0.46,-0.55,-0.47,0.8,0.15,0.22
-0.51,0.46,-0.55,-0.47,0.72,0.01,0.13
-0.51,0.46,-0.55,-0.47,0.79,-0.03,0.13
-0.51,0.46,-0.55,-0.47,1.11,0.0,0.15
-0.51,0.46,-0.55,-0.47,1.19,-0.03,0.2
-0.51,0.46,-0.55,-0.48,1.06,-0.07,0.17
-0.5,0.46,-0.55,-0.48,1.12,-0.13,0.08
-0.5,0.46,-0.55,-0.48,1.02,-0.27,0.22
-0.5,0.46,-0.55,-0.48,1.04,-0.22,0.33
-0.5,0.47,-0.55,-0.48,0.96,-0.28,0.42
-0.5,0.47,-0.55,-0.48,0.87,-0.38,0.63
-0.5,0.47,-0.55,-0.48,0.82,-0.42,0.67
-0.49,0.47,-0.55,-0.48,0.32,-0.54,0.94
-0.5,0.47,-0.55,-0.47,0.11,-0.59,0.94
-0.5,0.47,-0.55,-0.47,0.05,-0.51,0.86
-0.5,0.47,-0.56,-0.47,0.07,-0.4,0.8
-0.51,0.47,-0.56,-0.46,0.1,-0.37,0.21
-0.51,0.47,-0.56,-0.46,0.15,-0.29,0.16
-0.52,0.46,-0.56,-0.46,0.3,0.05,-0.35
-0.52,0.46,-0.56,-0.45,0.42,0.18,-0.28
-0.52,0.45,-0.56,-0.45,0.36,0.14,-0.4
-0.52,0.45,-0.56,-0.45,0.29,0.1,-0.6
-0.53,0.45,-0.56,-0.45,0.49,0.02,-0.21
-0.53,0.45,-0.56,-0.45,0.49,-0.03,-0.37
-0.53,0.45,-0.56,-0.45,0.31,0.11,-0.21
-0.53,0.45,-0.56,-0.45,0.32,0.06,0.15
-0.53,0.45,-0.56,-0.45,0.23,0.0,0.12
-0.53,0.45,-0.56,-0.45,0.09,0.09,-0.06
-0.53,0.45,-0.56,-0.44,0.01,0.08,-0.13
-0.53,0.45,-0.56,-0.44,0.05,0.01,0.2
-0.53,0.45,-0.56,-0.44,0.02,-0.08,0.11
-0.53,0.45,-0.56,-0.44,-0.14,0.0,-0.4
-0.54,0.45,-0.56,-0.44,-0.19,0.04,-0.55
-0.54,0.45,-0.56,-0.44,-0.02,0.23,-0.76
-0.54,0.44,-0.56,-0.44,0.21,0.27,-0.54
-0.54,0.44,-0.56,-0.44,0.32,0.33,-0.61
-0.54,0.44,-0.56,-0.44,0.2,0.33,-0.31
-0.54,0.44,-0.56,-0.45,-0.12,-0.09,0.2
-0.53,0.44,-0.56,-0.45,-0.22,-0.17,0.21
-0.53,0.44,-0.56,-0.45,-0.08,-0.15,0.1
-0.53,0.44,-0.57,-0.45,0.0,0.01,-0.09
-0.54,0.44,-0.57,-0.45,0.18,-0.03,-0.03
-0.54,0.43,-0.57,-0.45,0.45,0.01,0.12
-0.54,0.43,-0.57,-0.45,0.26,0.15,-0.29
-0.54,0.43,-0.57,-0.45,0.09,0.1,-0.27
-0.54,0.43,-0.57,-0.44,-0.06,0.27,-0.59
-0.54,0.43,-0.57,-0.44,0.02,0.27,-0.33
-0.54,0.43,-0.57,-0.44,0.02,-0.1,0.1
-0.54,0.43,-0.57,-0.45,-0.21,-0.24,0.15
-0.54,0.44,-0.57,-0.45,-0.11,-0.29,0.28
-0.53,0.44,-0.57,-0.45,-0.1,-0.26,0.26
-0.53,0.44,-0.57,-0.45,0.06,-0.13,0.34
-0.53,0.44,-0.57,-0.45,0.14,-0.14,0.34
-0.53,0.44,-0.57,-0.45,0.05,-0.1,0.25
-0.53,0.44,-0.57,-0.45,-0.11,-0.04,-0.04
-0.53,0.44,-0.57,-0.44,-0.22,0.02,-0.02
-0.53,0.44,-0.57,-0.44,-0.15,0.05,-0.01
-0.54,0.44,-0.57,-0.44,0.14,0.11,0.06
-0.54,0.44,-0.57,-0.45,0.27,0.01,0.17
-0.54,0.44,-0.57,-0.45,0.26,-0.03,0.03
-0.54,0.44,-0.57,-0.45,0.08,-0.06,-0.11
-0.54,0.44,-0.57,-0.44,-0.11,0.12,-0.52
-0.54,0.44,-0.57,-0.44,0.07,0.05,-0.14
-0.54,0.43,-0.57,-0.44,0.21,0.01,-0.12
-0.54,0.43,-0.57,-0.44,0.02,0.1,-0.51
-0.53,0.44,-0.57,-0.44,0.07,0.12,-0.34
-0.53,0.44,-0.57,-0.44,0.06,-0.17,0.24
-0.53,0.44,-0.57,-0.44,-0.11,-0.15,0.17
-0.53,0.44,-0.57,-0.44,-0.25,-0.23,0.3
-0.53,0.44,-0.57,-0.44,-0.34,-0.26,0.34
-0.53,0.44,-0.57,-0.44,-0.32,-0.21,0.13
-0.54,0.43,-0.57,-0.44,-0.07,-0.01,0.26
-0.54,0.43,-0.57,-0.44,-0.08,-0.08,0.24
-0.54,0.43,-0.57,-0.44,-0.1,-0.09,0.22
-0.54,0.43,-0.57,-0.44,-0.19,-0.13,0.04
-0.54,0.43,-0.57,-0.44,-0.08,0.01,-0.16
-0.54,0.42,-0.57,-0.44,0.13,0.0,0.11
-0.54,0.42,-0.58,-0.44,0.17,0.02,0.08
-0.54,0.42,-0.58,-0.44,0.01,-0.01,0.09
-0.54,0.42,-0.58,-0.44,0.0,-0.12,0.29
-0.54,0.42,-0.58,-0.44,-0.23,-0.19,0.02
-0.55,0.42,-0.58,-0.44,0.11,-0.02,0.09
-0.55,0.42,-0.58,-0.44,0.19,0.0,0.13
-0.55,0.41,-0.58,-0.44,0.27,0.06,-0.04
-0.55,0.41,-0.58,-0.44,0.21,0.0,-0.08
-0.55,0.41,-0.58,-0.44,0.07,-0.02,-0.25
-0.55,0.41,-0.58,-0.44,0.17,0.12,-0.35
-0.55,0.41,-0.58,-0.44,0.23,0.11,-0.36
-0.55,0.41,-0.58,-0.44,0.24,0.06,-0.22
-0.55,0.41,-0.58,-0.44,0.09,0.05,-0.24
-0.55,0.41,-0.58,-0.44,0.04,-0.02,-0.22
-0.55,0.41,-0.58,-0.44,0.0,-0.08,-0.08
-0.55,0.41,-0.57,-0.44,0.06,-0.17,0.13
-0.55,0.41,-0.57,-0.44,0.01,-0.22,-0.11
-0.55,0.41,-0.57,-0.44,-0.03,-0.23,-0.16
-0.55,0.42,-0.57,-0.44,-0.01,-0.01,-0.26
-0.55,0.42,-0.57,-0.45,0.27,-0.05,0.02
-0.55,0.42,-0.57,-0.45,0.11,0.0,0.06
-0.55,0.42,-0.57,-0.45,-0.28,0.0,-0.11
-0.55,0.42,-0.57,-0.44,-0.4,0.0,0.0
-0.55,0.42,-0.57,-0.44,-0.31,0.0,0.11
-0.54,0.42,-0.57,-0.45,-0.1,0.05,0.19
-0.54,0.43,-0.57,-0.45,-0.03,0.05,0.16
-0.55,0.43,-0.57,-0.45,-0.12,0.16,-0.01
-0.55,0.43,-0.57,-0.45,-0.04,0.16,0.0
-0.55,0.43,-0.57,-0.45,0.03,0.11,0.0
-0.54,0.43,-0.57,-0.45,0.06,0.12,0.03
-0.54,0.43,-0.56,-0.45,-0.03,0.1,0.08
-0.54,0.43,-0.56,-0.45,-0.22,0.0,0.03
-0.54,0.43,-0.56,-0.45,-0.18,0.05,0.09
-0.54,0.43,-0.56,-0.45,-0.01,0.1,0.18
-0.54,0.43,-0.56,-0.45,0.0,0.19,0.12
-0.54,0.43,-0.56,-0.45,-0.07,0.13,0.14
-0.54,0.43,-0.56,-0.45,-0.14,0.03,0.12
-0.54,0.43,-0.56,-0.45,-0.07,0.13,-0.05
-0.54,0.43,-0.56,-0.45,0.04,0.2,0.09
-0.54,0.43,-0.56,-0.45,0.0,0.09,0.12
-0.54,0.43,-0.56,-0.45,-0.13,0.01,0.06
-0.54,0.43,-0.56,-0.45,-0.18,-0.02,-0.04
-0.54,0.43,-0.56,-0.45,-0.04,0.11,-0.12
-0.54,0.43,-0.56,-0.45,0.3,0.17,0.19
-0.54,0.43,-0.56,-0.45,0.31,0.16,0.16
-0.54,0.43,-0.57,-0.45,-0.06,-0.09,0.15
-0.54,0.43,-0.57,-0.45,-0.24,0.0,-0.07
-0.54,0.43,-0.57,-0.45,-0.23,0.03,-0.15
-0.54,0.43,-0.57,-0.45,0.01,0.13,-0.09
-0.54,0.43,-0.57,-0.45,0.18,0.09,0.03
-0.54,0.43,-0.57,-0.45,0.18,0.07,0.02
-0.54,0.43,-0.57,-0.45,-0.12,-0.13,0.01
-0.54,0.43,-0.57,-0.45,-0.13,-0.08,-0.09
-0.54,0.43,-0.57,-0.45,-0.17,-0.06,-0.12
-0.54,0.43,-0.57,-0.46,-0.07,-0.06,-0.08
-0.54,0.43,-0.57,-0.46,0.07,-0.11,0.02
-0.54,0.42,-0.57,-0.46,0.09,-0.12,0.02
-0.54,0.42,-0.57,-0.46,0.02,-0.11,-0.02
-0.54,0.42,-0.57,-0.46,0.0,-0.13,-0.08
-0.54,0.42,-0.57,-0.46,0.05,-0.12,-0.06
-0.54,0.42,-0.57,-0.46,0.3,-0.14,0.22
-0.53,0.42,-0.57,-0.46,0.21,-0.2,0.43
-0.53,0.42,-0.57,-0.46,-0.05,-0.37,0.26
-0.53,0.42,-0.57,-0.46,-0.35,-0.35,0.08
-0.54,0.42,-0.57,-0.46,-0.06,-0.06,0.18
-0.54,0.42,-0.57,-0.46,0.06,-0.06,0.2
-0.54,0.42,-0.58,-0.45,0.07,0.07,-0.22
-0.54,0.41,-0.58,-0.45,0.1,0.05,-0.23
-0.54,0.41,-0.58,-0.45,0.07,0.04,-0.29
-0.54,0.41,-0.58,-0.45,0.22,0.15,-0.3
-0.54,0.41,-0.58,-0.45,0.3,0.14,-0.41
-0.54,0.41,-0.58,-0.46,0.14,0.2,-0.45
-0.54,0.41,-0.57,-0.46,0.12,0.09,-0.05
-0.54,0.42,-0.57,-0.46,-0.1,-0.16,0.04
-0.54,0.42,-0.57,-0.46,-0.18,-0.17,0.13
-0.54,0.42,-0.57,-0.46,-0.19,-0.31,0.66
