q0,q1,q2,q3,acc_x,acc_y,acc_z
-0.78,-0.04,0.63,0.01,-0.02,-0.09,-0.02
-0.78,-0.04,0.63,0.0,-0.04,-0.05,-0.01
-0.78,-0.04,0.63,0.0,0.0,0.11,0.01
-0.78,-0.04,0.63,0.0,0.01,0.17,0.03
-0.78,-0.04,0.63,0.0,0.01,0.16,0.04
-0.78,-0.04,0.63,0.0,-0.01,0.01,0.04
-0.78,-0.04,0.63,0.0,0.0,-0.03,0.04
-0.78,-0.04,0.63,0.0,-0.02,0.01,0.02
-0.78,-0.04,0.63,0.0,-0.01,0.07,0.05
-0.78,-0.04,0.63,0.0,0.06,0.06,0.04
-0.78,-0.04,0.63,0.0,0.05,0.07,0.04
-0.78,-0.04,0.63,0.0,0.02,0.0,-0.07
-0.78,-0.04,0.63,0.0,-0.03,-0.02,-0.08
-0.78,-0.04,0.63,0.0,-0.06,0.02,-0.06
-0.78,-0.04,0.63,0.0,-0.05,0.01,0.0
-0.78,-0.04,0.63,0.0,0.01,0.03,0.04
-0.78,-0.04,0.63,0.0,0.01,0.04,0.09
-0.78,-0.04,0.63,0.0,0.0,-0.04,0.06
-0.78,-0.04,0.63,0.0,0.01,-0.1,0.06
-0.78,-0.04,0.63,0.0,0.02,-0.07,0.09
-0.78,-0.04,0.63,0.0,-0.01,0.04,0.03
-0.78,-0.04,0.63,0.0,-0.06,0.1,0.01
-0.78,-0.04,0.63,0.0,-0.04,0.05,0.03
-0.78,-0.04,0.63,0.0,0.0,0.1,0.07
-0.78,-0.04,0.63,0.0,0.03,0.05,0.01
-0.78,-0.04,0.63,0.0,0.0,0.04,-0.01
-0.78,-0.04,0.63,0.0,-0.03,0.0,-0.01
-0.78,-0.04,0.63,0.0,-0.03,-0.02,0.01
-0.78,-0.04,0.63,0.0,-0.03,-0.01,0.02
-0.78,-0.04,0.63,0.0,-0.05,-0.01,-0.02
-0.78,-0.04,0.63,0.0,0.0,-0.05,-0.01
-0.78,-0.04,0.63,0.0,0.0,-0.07,0.0
-0.78,-0.04,0.63,0.0,0.0,-0.02,0.02
-0.78,-0.04,0.63,0.0,-0.01,-0.03,-0.04
-0.78,-0.04,0.63,0.0,-0.02,0.03,0.0
-0.78,-0.04,0.63,0.0,0.0,0.03,0.08
-0.78,-0.04,0.63,0.0,0.0,0.01,0.04
-0.78,-0.04,0.63,0.0,0.02,0.11,0.05
-0.78,-0.04,0.63,0.0,0.01,0.06,0.05
