q0,q1,q2,q3,acc_x,acc_y,acc_z
0.28,0.66,0.27,-0.64,0.25,0.0,-0.16
0.28,0.66,0.27,-0.64,0.21,0.01,-0.35
0.28,0.66,0.27,-0.64,0.22,-0.02,-0.34
0.28,0.66,0.27,-0.64,0.26,0.0,-0.17
0.28,0.66,0.27,-0.64,0.29,0.02,0.12
0.29,0.66,0.27,-0.64,0.26,-0.01,0.02
0.29,0.66,0.27,-0.64,0.3,0.03,0.16
0.29,0.66,0.27,-0.64,0.33,-0.02,0.46
0.29,0.66,0.27,-0.64,0.33,-0.02,0.55
0.29,0.66,0.27,-0.64,0.3,-0.02,0.26
0.28,0.66,0.27,-0.64,0.22,0.0,-0.26
0.28,0.66,0.27,-0.64,0.23,0.01,-0.33
0.28,0.66,0.27,-0.64,0.21,0.03,-0.35
0.28,0.66,0.27,-0.64,0.27,-0.01,-0.12
0.29,0.66,0.27,-0.64,0.29,-0.01,0.14
0.29,0.66,0.27,-0.64,0.28,-0.02,0.1
0.29,0.66,0.27,-0.64,0.27,0.0,-0.09
0.29,0.66,0.27,-0.64,0.27,0.05,-0.11
0.29,0.66,0.27,-0.64,0.24,0.03,-0.09
0.29,0.66,0.27,-0.64,0.21,-0.03,-0.34
0.29,0.66,0.27,-0.64,0.22,0.0,-0.43
0.29,0.66,0.27,-0.64,0.27,0.0,-0.09
0.29,0.66,0.27,-0.64,0.29,0.02,0.15
0.29,0.66,0.27,-0.65,0.31,-0.01,0.38
0.29,0.66,0.27,-0.65,0.31,0.0,0.33
0.29,0.66,0.27,-0.65,0.27,-0.04,0.0
0.29,0.66,0.27,-0.65,0.26,-0.01,-0.03
0.29,0.65,0.27,-0.65,0.23,-0.02,-0.24
0.29,0.65,0.27,-0.65,0.24,0.02,-0.3
0.29,0.65,0.27,-0.65,0.25,0.02,-0.17
0.29,0.65,0.27,-0.65,0.31,-0.06,0.41
0.29,0.65,0.27,-0.65,0.29,0.0,0.28
0.29,0.65,0.27,-0.65,0.24,0.0,-0.05
0.29,0.65,0.27,-0.65,0.23,0.02,-0.28
0.29,0.65,0.27,-0.65,0.3,-0.06,0.14
0.29,0.65,0.27,-0.65,0.35,-0.09,0.55
0.29,0.65,0.27,-0.65,0.32,0.03,0.52
0.29,0.65,0.27,-0.65,0.25,0.04,-0.12
0.29,0.65,0.27,-0.65,0.22,0.08,-0.4
0.29,0.65,0.27,-0.65,0.22,0.02,-0.5
0.29,0.65,0.27,-0.65,0.33,-0.08,0.37
0.29,0.65,0.27,-0.65,0.35,-0.06,0.53
0.29,0.66,0.27,-0.65,0.29,0.0,0.2
0.29,0.66,0.27,-0.65,0.21,0.0,-0.42
0.29,0.66,0.27,-0.65,0.18,-0.01,-0.56
0.29,0.66,0.27,-0.65,0.21,-0.01,-0.44
0.29,0.66,0.27,-0.65,0.27,0.08,-0.18
0.29,0.65,0.27,-0.65,0.29,0.07,0.01
0.29,0.65,0.27,-0.65,0.29,-0.02,0.13
0.29,0.65,0.27,-0.65,0.28,-0.18,0.12
0.29,0.65,0.27,-0.65,0.25,0.0,0.01
0.29,0.65,0.27,-0.65,0.28,-0.01,0.14
0.29,0.65,0.27,-0.65,0.3,0.05,0.25
0.29,0.65,0.27,-0.65,0.29,0.07,0.19
0.29,0.65,0.27,-0.65,0.32,-0.08,0.36
0.29,0.65,0.27,-0.65,0.32,0.01,0.21
0.29,0.65,0.27,-0.65,0.32,0.0,0.44
0.29,0.65,0.27,-0.65,0.35,-0.07,0.71
0.29,0.65,0.27,-0.65,0.37,0.0,0.51
0.29,0.65,0.27,-0.65,0.31,0.04,0.38
0.29,0.66,0.27,-0.65,0.21,0.03,-0.58
0.29,0.66,0.27,-0.64,0.22,0.0,-0.59
0.29,0.66,0.27,-0.64,0.19,-0.01,-0.68
0.28,0.66,0.27,-0.64,0.2,0.01,-0.68
0.28,0.66,0.27,-0.64,0.23,0.0,-0.29
0.28,0.66,0.27,-0.64,0.26,-0.01,-0.17
0.29,0.66,0.27,-0.64,0.37,0.0,0.64
0.29,0.66,0.27,-0.64,0.34,-0.01,0.59
0.29,0.66,0.27,-0.64,0.32,-0.07,0.44
0.28,0.66,0.27,-0.64,0.22,0.02,-0.32
0.28,0.66,0.27,-0.64,0.2,-0.06,-0.35
0.28,0.66,0.27,-0.64,0.23,0.0,-0.37
0.28,0.66,0.27,-0.64,0.25,0.03,-0.42
0.28,0.66,0.27,-0.64,0.22,-0.02,-0.38
0.29,0.66,0.27,-0.64,0.23,-0.03,-0.31
0.29,0.66,0.27,-0.64,0.25,0.0,-0.16
0.29,0.66,0.27,-0.65,0.29,0.03,0.0
0.29,0.66,0.27,-0.65,0.27,0.03,-0.07
0.29,0.65,0.27,-0.65,0.29,0.11,-0.04
0.29,0.65,0.27,-0.65,0.31,-0.02,0.38
0.29,0.65,0.27,-0.65,0.31,-0.07,0.46
0.29,0.65,0.27,-0.65,0.29,-0.01,0.33
0.29,0.65,0.27,-0.65,0.32,0.02,0.21
0.29,0.65,0.27,-0.65,0.28,0.0,0.04
0.29,0.65,0.27,-0.65,0.26,-0.02,-0.23
0.29,0.65,0.27,-0.65,0.32,-0.03,0.37
0.29,0.65,0.27,-0.65,0.33,-0.04,0.64
0.29,0.65,0.27,-0.65,0.35,-0.12,0.76
0.29,0.65,0.27,-0.65,0.28,-0.05,0.32
0.29,0.65,0.27,-0.65,0.22,0.01,-0.2
0.29,0.65,0.27,-0.65,0.23,0.06,-0.34
0.29,0.65,0.27,-0.65,0.28,0.0,0.01
0.29,0.65,0.27,-0.65,0.35,-0.16,1.11
0.29,0.66,0.27,-0.65,0.21,0.01,-0.13
0.29,0.66,0.27,-0.65,0.32,0.11,-0.39
0.29,0.66,0.27,-0.65,0.39,0.26,-0.13
0.29,0.66,0.27,-0.64,0.24,0.07,0.37
0.29,0.66,0.27,-0.64,0.06,0.73,-0.42
0.29,0.66,0.27,-0.64,-0.23,0.67,-0.38
0.29,0.66,0.27,-0.64,-1.12,0.01,-0.37
0.29,0.65,0.28,-0.64,-0.77,-0.07,0.03
0.3,0.65,0.28,-0.64,-0.63,-0.13,0.38
0.3,0.65,0.28,-0.64,-0.6,-0.44,0.22
0.31,0.64,0.29,-0.64,-0.68,-0.78,0.34
0.31,0.64,0.29,-0.64,-0.55,-0.8,0.54
0.32,0.64,0.29,-0.64,-0.22,-0.38,-0.16
0.32,0.64,0.28,-0.64,-0.02,-0.24,0.25
0.32,0.64,0.28,-0.64,0.0,-0.23,0.21
0.31,0.65,0.28,-0.64,-0.36,-0.07,-0.26
0.31,0.65,0.28,-0.64,-0.64,0.06,-0.57
0.31,0.65,0.28,-0.64,-0.53,0.11,-0.55
0.31,0.65,0.27,-0.64,-0.09,0.32,-0.29
0.31,0.65,0.27,-0.64,0.07,0.33,-0.16
0.31,0.65,0.27,-0.64,-0.11,0.25,-0.25
0.31,0.65,0.28,-0.64,-0.21,0.03,-0.4
0.31,0.64,0.28,-0.64,0.15,0.0,-0.36
0.31,0.64,0.28,-0.64,0.23,0.12,-0.36
0.31,0.64,0.28,-0.64,0.36,0.28,-0.44
0.31,0.64,0.29,-0.64,0.08,0.15,-0.41
0.31,0.64,0.29,-0.64,-0.15,-0.06,-0.12
0.31,0.64,0.29,-0.64,0.25,-0.1,-0.25
0.31,0.64,0.29,-0.64,0.32,0.03,-0.15
0.31,0.64,0.3,-0.64,0.42,0.12,0.04
0.31,0.64,0.3,-0.64,0.41,0.11,0.16
0.3,0.64,0.3,-0.64,0.37,-0.02,0.16
0.3,0.64,0.3,-0.64,0.37,-0.08,0.4
0.3,0.65,0.3,-0.64,0.27,0.04,0.29
0.3,0.65,0.29,-0.63,0.23,0.24,-0.07
0.3,0.65,0.29,-0.63,0.3,0.36,-0.15
0.3,0.65,0.29,-0.63,0.91,0.28,0.26
0.3,0.65,0.29,-0.63,0.98,0.31,0.1
0.3,0.65,0.29,-0.63,0.82,0.35,0.0
0.3,0.65,0.29,-0.63,0.66,0.26,0.06
0.3,0.66,0.28,-0.63,0.8,0.39,-0.11
0.3,0.66,0.28,-0.63,0.92,0.5,-0.01
0.3,0.66,0.28,-0.63,0.81,0.5,0.03
0.3,0.66,0.28,-0.63,0.57,0.28,0.04
0.3,0.66,0.28,-0.63,0.39,0.11,0.13
0.3,0.66,0.29,-0.63,0.4,0.0,0.4
0.3,0.66,0.29,-0.63,0.45,0.0,0.54
0.3,0.66,0.29,-0.63,0.35,0.05,0.44
0.3,0.66,0.29,-0.63,0.29,-0.02,0.28
0.3,0.66,0.29,-0.63,0.48,-0.08,0.35
0.3,0.66,0.28,-0.63,0.63,-0.07,0.37
0.3,0.66,0.28,-0.63,0.84,-0.04,0.29
0.29,0.67,0.28,-0.63,0.5,-0.06,0.07
0.29,0.67,0.28,-0.63,0.35,-0.09,0.0
0.29,0.67,0.27,-0.63,0.39,-0.1,-0.45
0.29,0.67,0.27,-0.63,0.72,0.03,-0.35
0.29,0.67,0.27,-0.63,0.89,0.04,-0.08
0.29,0.67,0.26,-0.63,0.78,0.02,-0.36
0.29,0.67,0.26,-0.63,0.5,-0.06,-0.43
0.29,0.67,0.26,-0.63,0.32,-0.2,-0.16
0.29,0.68,0.26,-0.63,0.26,-0.37,-0.14
0.29,0.68,0.26,-0.63,0.38,-0.29,-0.1
0.29,0.68,0.26,-0.63,0.49,-0.23,0.01
0.29,0.68,0.26,-0.62,0.55,-0.28,0.12
0.29,0.68,0.26,-0.62,0.44,-0.32,0.08
0.29,0.68,0.26,-0.62,0.5,-0.32,0.17
0.29,0.68,0.26,-0.62,0.52,-0.34,0.3
0.29,0.68,0.26,-0.62,0.4,-0.37,0.25
0.29,0.68,0.26,-0.62,0.38,-0.37,0.22
0.29,0.67,0.26,-0.63,0.27,-0.42,0.26
0.29,0.67,0.26,-0.63,0.38,-0.25,0.1
0.29,0.67,0.26,-0.63,0.38,-0.27,0.02
0.29,0.67,0.26,-0.63,0.59,-0.22,-0.05
0.29,0.67,0.26,-0.63,0.63,-0.11,-0.37
