q0,q1,q2,q3,acc_x,acc_y,acc_z
0.61,-0.1,-0.09,-0.78,-0.64,-0.54,-0.01
0.6,-0.1,-0.09,-0.78,-0.51,-0.7,0.28
0.6,-0.1,-0.09,-0.79,-0.48,-0.55,0.17
0.6,-0.1,-0.09,-0.79,-0.18,-1.41,-0.23
0.6,-0.1,-0.1,-0.79,0.22,-0.16,-0.38
0.6,-0.1,-0.1,-0.79,-0.01,0.55,-0.18
0.6,-0.1,-0.1,-0.79,0.12,0.0,0.03
0.59,-0.11,-0.1,-0.79,0.09,-0.22,0.13
0.59,-0.11,-0.11,-0.79,0.07,-0.27,-0.13
0.59,-0.11,-0.11,-0.79,0.04,-0.1,-0.17
0.59,-0.11,-0.11,-0.79,0.12,-0.16,0.29
0.59,-0.11,-0.11,-0.79,0.13,-0.61,0.17
0.59,-0.1,-0.11,-0.79,0.02,-0.76,0.09
0.59,-0.1,-0.12,-0.79,0.03,-0.88,0.3
0.59,-0.1,-0.12,-0.79,0.01,-1.0,-0.04
0.6,-0.1,-0.13,-0.79,-0.1,-1.16,0.06
0.6,-0.09,-0.13,-0.78,-0.17,-0.92,0.13
0.6,-0.08,-0.14,-0.78,-0.16,-0.23,-0.09
0.61,-0.08,-0.14,-0.78,-0.17,-0.22,-0.06
0.61,-0.07,-0.15,-0.77,0.02,0.12,-0.41
0.61,-0.07,-0.16,-0.77,0.12,0.74,-0.34
0.62,-0.07,-0.17,-0.77,0.38,0.95,-0.48
0.62,-0.06,-0.17,-0.76,0.44,0.89,-0.81
0.62,-0.06,-0.18,-0.76,0.24,2.04,-0.71
0.62,-0.06,-0.18,-0.76,0.25,1.86,-0.79
0.62,-0.05,-0.18,-0.76,0.27,0.77,-0.72
0.62,-0.06,-0.18,-0.76,0.33,0.38,-0.38
0.62,-0.06,-0.18,-0.76,0.42,0.33,-0.24
0.62,-0.06,-0.18,-0.76,0.23,0.2,-0.18
0.62,-0.06,-0.17,-0.76,0.22,-0.23,-0.01
0.62,-0.07,-0.17,-0.77,0.1,-0.44,-0.11
0.62,-0.07,-0.17,-0.77,0.12,-0.75,0.33
0.61,-0.07,-0.17,-0.77,0.13,-0.12,-0.01
0.61,-0.07,-0.17,-0.77,0.09,-0.51,0.02
0.61,-0.07,-0.16,-0.77,-0.02,-0.02,-0.15
0.61,-0.07,-0.16,-0.77,-0.08,-0.12,0.26
0.61,-0.07,-0.16,-0.77,-0.05,-0.35,0.53
0.61,-0.08,-0.16,-0.77,0.13,-0.73,-0.02
0.61,-0.08,-0.16,-0.77,0.1,-0.56,-0.17
0.61,-0.08,-0.16,-0.77,0.03,-0.39,0.04
0.61,-0.08,-0.16,-0.77,0.26,0.64,-0.26
0.61,-0.08,-0.16,-0.77,-0.04,0.52,-0.89
