q0,q1,q2,q3,acc_x,acc_y,acc_z
0.73,-0.07,-0.19,-0.66,-0.06,0.15,-0.04
0.73,-0.07,-0.19,-0.66,0.0,0.12,0.0
0.73,-0.07,-0.19,-0.66,-0.02,0.2,-0.28
0.73,-0.07,-0.19,-0.66,-0.1,0.09,-0.26
0.73,-0.07,-0.19,-0.66,-0.06,-0.16,-0.05
0.73,-0.07,-0.19,-0.65,-0.11,0.08,-0.27
0.73,-0.07,-0.19,-0.65,-0.06,0.17,-0.26
0.73,-0.07,-0.19,-0.65,0.04,0.41,0.02
0.73,-0.07,-0.19,-0.65,-0.03,0.11,-0.07
0.73,-0.07,-0.19,-0.65,-0.05,0.22,-0.14
0.73,-0.07,-0.19,-0.65,-0.17,0.21,-0.16
0.73,-0.07,-0.19,-0.65,0.19,-0.11,0.15
0.73,-0.07,-0.19,-0.65,-0.01,-0.01,-0.05
0.73,-0.07,-0.19,-0.65,0.0,0.23,-0.2
0.73,-0.07,-0.19,-0.65,-0.1,0.44,-0.08
0.73,-0.07,-0.19,-0.65,-0.11,0.25,-0.04
0.73,-0.07,-0.19,-0.65,-0.02,-0.31,0.05
0.73,-0.07,-0.19,-0.65,-0.01,-0.32,0.07
0.73,-0.07,-0.19,-0.65,-0.1,-0.22,0.08
0.73,-0.07,-0.19,-0.65,-0.03,0.3,-0.01
0.73,-0.07,-0.19,-0.65,0.0,0.38,0.06
0.73,-0.07,-0.19,-0.65,0.03,0.14,0.18
0.73,-0.07,-0.19,-0.65,-0.02,-0.04,0.26
0.73,-0.07,-0.19,-0.65,-0.07,-0.23,0.02
0.73,-0.07,-0.19,-0.65,0.0,0.09,0.15
0.73,-0.07,-0.19,-0.65,0.03,0.3,-0.04
0.73,-0.07,-0.2,-0.65,0.05,0.32,0.03
0.73,-0.07,-0.2,-0.65,0.08,0.07,0.06
0.73,-0.07,-0.2,-0.65,-0.06,0.32,0.0
0.73,-0.07,-0.2,-0.65,-0.04,0.07,0.08
0.73,-0.07,-0.2,-0.65,-0.07,0.24,0.02
0.73,-0.07,-0.19,-0.65,-0.01,0.02,-0.05
0.73,-0.06,-0.19,-0.65,-0.1,0.16,-0.09
0.73,-0.06,-0.19,-0.65,-0.11,0.04,0.05
0.73,-0.06,-0.19,-0.65,0.01,-0.36,0.18
0.73,-0.06,-0.19,-0.65,-0.08,-0.17,0.06
0.73,-0.07,-0.19,-0.65,-0.09,-0.15,0.27
0.74,-0.07,-0.19,-0.65,-0.19,-0.58,0.26
0.74,-0.07,-0.19,-0.65,-0.26,-0.77,0.09
0.74,-0.06,-0.19,-0.65,-0.35,-0.64,0.09
0.74,-0.06,-0.19,-0.65,-0.3,-0.6,-0.03
0.74,-0.06,-0.19,-0.65,-0.3,-0.53,0.09
0.74,-0.06,-0.18,-0.65,-0.32,-0.58,0.14
0.74,-0.07,-0.18,-0.64,-0.41,-0.94,0.26
0.74,-0.07,-0.18,-0.64,-0.48,-0.41,-0.04
0.74,-0.07,-0.18,-0.64,-0.4,-0.49,0.08
