q0,q1,q2,q3,acc_x,acc_y,acc_z
0.73,-0.08,-0.17,-0.65,0.56,2.66,0.47
0.74,-0.08,-0.17,-0.65,-0.35,0.76,0.02
0.74,-0.08,-0.17,-0.65,-1.0,0.33,-1.94
0.74,-0.08,-0.17,-0.65,-0.57,-0.67,-1.19
0.74,-0.08,-0.18,-0.64,0.07,-0.67,0.52
0.74,-0.08,-0.18,-0.64,0.45,-0.81,0.84
0.75,-0.08,-0.19,-0.63,0.13,0.23,-0.01
0.75,-0.08,-0.19,-0.63,-0.26,-0.08,-1.07
0.75,-0.09,-0.19,-0.63,-0.06,-0.48,-0.9
0.75,-0.09,-0.2,-0.62,0.21,-0.1,-0.14
0.76,-0.09,-0.2,-0.62,0.23,0.19,-0.78
0.76,-0.09,-0.2,-0.62,0.17,0.16,-0.83
0.76,-0.08,-0.21,-0.61,0.21,0.61,0.05
0.76,-0.08,-0.21,-0.61,-0.16,1.52,0.56
0.76,-0.08,-0.21,-0.61,-0.21,1.14,0.32
0.76,-0.08,-0.21,-0.61,-0.29,0.51,0.21
0.76,-0.08,-0.22,-0.61,-0.57,0.06,-1.1
0.76,-0.08,-0.22,-0.6,-0.89,0.29,-1.38
0.76,-0.09,-0.23,-0.6,-0.49,1.15,0.48
0.76,-0.09,-0.23,-0.6,-0.1,1.65,1.06
0.76,-0.09,-0.23,-0.6,-0.4,1.42,0.45
0.76,-0.09,-0.23,-0.6,-0.71,-0.91,-0.23
0.76,-0.09,-0.23,-0.6,-0.23,-1.07,1.27
0.76,-0.09,-0.23,-0.6,-0.19,-0.58,1.04
0.76,-0.09,-0.23,-0.59,-0.67,0.42,-0.23
0.77,-0.08,-0.23,-0.59,-0.69,0.04,0.19
0.77,-0.08,-0.24,-0.59,-0.48,-0.03,0.71
0.77,-0.08,-0.24,-0.59,-0.27,1.19,0.49
0.77,-0.08,-0.24,-0.59,-0.19,0.86,-0.73
0.77,-0.08,-0.24,-0.59,-0.47,0.02,-0.86
0.77,-0.08,-0.24,-0.59,-0.51,0.07,-0.15
